#{"t_start": 1784993138.1086552, "env_id": "None"}
r,l,t
-31.837519,180,9.991489
-45.148468,180,16.59018
-30.718655,180,23.646513
-27.412435,180,29.797855
-25.692469,180,36.780118
-10.42725,153,42.437333
-27.81936,180,49.401601
-31.055511,180,56.813585
-30.42197,180,63.076416
-22.123944,180,69.295534
-22.467644,180,76.48891
-19.97205,180,82.887355
-23.249039,180,89.815566
-20.716643,180,96.442978
-21.864187,180,102.990694
-20.467404,180,109.854463
-21.828358,180,116.383651
-20.54995,180,123.30452
-20.871314,180,130.818834
-21.55246,180,141.814022
-20.175133,180,151.264634
-18.601331,180,159.646784
-21.225071,180,169.252644
-20.296498,180,177.541868
-19.30653,180,186.039011
-21.248388,180,195.462488
-20.205957,180,203.759415
-20.429974,180,213.275112
-21.557601,180,221.831988
-23.539698,180,230.497081
-20.874068,180,239.740409
-22.212273,180,248.24347
-19.165375,180,257.928361
-20.858577,180,266.604316
-21.576588,180,278.543753
-22.082772,180,289.940342
-21.986538,180,300.369436
-20.604191,180,311.043771
-21.491324,180,320.874454
-19.902162,180,331.396285
-18.939749,180,341.141847
-21.990088,180,351.338573
-21.807081,180,361.08273
-21.25788,180,369.44796
-21.838356,180,378.59147
-19.728638,180,386.883516
-20.939492,180,395.346774
-21.331694,180,406.728542
-18.733657,180,416.312915
-24.611404,180,426.897001
-21.301379,180,436.537936
-20.402782,180,447.141063
-20.458241,180,461.349188
-22.578946,180,470.461444
-21.195175,180,485.375779
-20.2595,180,495.200465
-22.090273,180,504.720615
-21.121365,180,516.599049
-20.337699,180,526.130839
-21.049092,180,535.9908
-19.921594,180,543.254939
-20.323567,180,550.307579
-19.719026,180,558.092294
-20.226928,180,565.263182
-21.088983,180,573.277423
-21.779022,180,580.39336
-23.122727,180,588.213811
-20.444103,180,595.318366
-20.798807,180,602.537412
-19.449836,180,610.324888
-19.698213,180,617.405003
-20.429074,180,625.157994
-18.037207,180,632.213991
-20.152693,180,640.415046
-17.829839,180,650.998411
-20.125192,180,658.635525
-19.161189,180,666.637461
-19.108425,180,673.875953
-20.298838,180,681.067954
-20.160856,180,689.021707
-20.693298,180,696.181052
-20.126874,180,704.013607
-22.12754,180,711.151388
-20.012695,180,718.909688
-18.348607,180,727.677325
-19.791887,180,735.110872
-21.938913,180,743.249095
-20.133682,180,750.653832
-19.086368,180,758.081815
-19.932634,180,766.158881
-18.089836,180,773.52783
-19.202929,180,781.631154
-20.180629,180,788.972693
-21.459981,180,796.390292
-19.802376,180,804.497536
-18.893982,180,811.847822
-20.183485,180,819.95389
-21.601351,180,827.318241
-20.086543,180,835.362413
-19.280406,180,842.758775
-20.663035,180,850.139854
-20.844653,180,858.195315
-20.745078,180,865.608911
-19.880911,180,873.882659
-19.982924,180,881.314167
-18.680065,180,888.715836
-21.290193,180,896.868823
-20.925084,180,904.252903
-22.518096,180,912.442135
-18.500151,180,919.919415
-21.123834,180,928.526026
-21.1487,180,936.922836
-20.438702,180,944.997244
-19.836784,180,953.244792
-19.264153,180,961.288413
-21.811541,180,969.604902
-20.246025,180,978.554816
-20.574265,180,986.940323
-17.826224,180,996.19834
-19.648127,180,1002.901478
-18.396814,180,1009.773446
-19.363807,180,1016.879371
-19.552618,180,1023.221529
-20.203121,180,1030.313482
-20.234579,180,1037.225649
-20.014114,180,1043.880386
-21.077249,180,1050.8721
-19.721013,180,1057.433253
-19.136207,180,1064.612815
-20.206698,180,1071.210275
-19.736684,180,1078.363937
-21.265825,180,1084.86121
-21.513132,180,1091.480078
-20.832518,180,1099.635319
-18.409394,180,1106.343014
-19.180091,180,1113.905845
-19.170708,180,1120.606137
-19.848952,180,1127.093236
-20.062463,180,1134.241536
-18.840823,180,1140.722623
-18.225109,180,1147.855184
-20.228138,180,1154.344833
-18.940353,180,1160.866768
-20.190104,180,1168.428067
-20.007634,180,1175.211915
-19.76028,180,1182.266407
-19.350675,180,1188.771199
-19.719953,180,1195.192729
-19.697522,180,1202.403905
-19.202271,180,1208.929186
-19.458711,180,1216.488688
-19.213577,180,1222.997593
-19.818848,180,1229.54997
-21.079962,180,1237.086644
-19.454126,180,1243.598437
-20.449601,180,1250.772494
-18.710009,180,1257.265449
-21.235077,180,1263.773296
-19.07169,180,1270.929188
-20.03089,180,1277.446099
-17.391315,180,1284.536011
-19.651385,180,1291.185547
-19.430096,180,1298.440259
-20.678836,180,1304.880805
-18.903421,180,1311.2205
-20.333015,180,1318.290128
-20.099627,180,1324.759502
-20.469192,180,1331.933006
-19.899667,180,1338.441557
-20.491122,180,1344.966008
-19.294037,180,1352.06242
-19.897068,180,1358.638972
-19.692714,180,1365.82518
-19.804083,180,1372.404508
-20.037,180,1378.848465
-20.285862,180,1385.963245
-19.111632,180,1392.525326
-19.839395,180,1399.692936
-19.320092,180,1406.197619
-21.308774,180,1412.747914
-19.477318,180,1420.109779
-20.613915,180,1426.685003
-19.041037,180,1433.871422
-20.260164,180,1440.396455
-18.373739,180,1446.895131
-20.039894,180,1454.123226
-19.572348,180,1460.555756
-19.159177,180,1467.709285
-18.551594,180,1474.320863
-20.342745,180,1480.855175
-20.448859,180,1487.911514
-18.426299,180,1494.394778
-19.342596,180,1501.54832
-19.435866,180,1508.141744
-19.662595,180,1515.340815
-21.995812,180,1521.850216
-18.746774,180,1528.800219
-18.45081,180,1536.852948
-19.782252,180,1544.101962
-19.536149,180,1552.089509
-20.202113,180,1559.305512
-20.290006,180,1566.456284
-19.191962,180,1574.59403
-19.082256,180,1581.905635
-18.059192,180,1589.842883
-20.001342,180,1597.081074
-19.974479,180,1604.25709
-19.363686,180,1612.200359
-18.129405,180,1619.371551
-19.150648,180,1627.418826
-20.476621,180,1634.425862
-19.019017,180,1640.877191
-20.127393,180,1647.910874
-19.479888,180,1654.410263
-19.297324,180,1661.5105
-19.440119,180,1667.702278
-20.388939,180,1674.215975
-19.775426,180,1681.490295
-22.120984,180,1688.019953
-19.851649,180,1695.298226
-19.460937,180,1701.885398
-19.631645,180,1708.343327
-20.644485,180,1715.502622
-19.332866,180,1721.981862
-18.639788,180,1729.195127
-20.307619,180,1735.744143
-19.881368,180,1742.923614
-19.277069,180,1749.483205
-20.638247,180,1756.061237
-19.029665,180,1763.319222
-20.180853,180,1770.055733
-20.915966,180,1777.208446
-19.610677,180,1783.751435
-18.079533,180,1790.212332
-18.780567,180,1797.398773
