#{"t_start": 1784993138.1647098, "env_id": "None"}
r,l,t
-33.922912,125,7.537707
-35.359737,180,14.805773
-36.829553,180,20.982809
-31.574791,180,28.005919
-14.974286,139,33.122621
-10.688939,126,37.805529
-24.47702,180,44.136739
-27.046696,180,52.198065
-25.257459,180,58.628583
-28.188311,180,64.786566
-25.800012,180,71.78332
-24.62334,180,78.360433
-20.210135,180,85.270948
-18.402042,180,91.944577
-22.21273,180,98.121699
-21.282503,180,105.338108
-23.68548,180,111.704389
-19.465479,180,118.683998
-19.094824,180,125.17
-21.372658,180,133.143689
-19.279749,180,145.178275
-22.542646,180,153.636731
-21.2712,180,162.934039
-23.212244,180,171.592767
-22.227404,180,180.035399
-21.989942,180,189.281477
-20.424427,180,197.78955
-21.828429,180,206.857902
-24.547411,180,215.650537
-19.801644,180,225.10681
-20.056577,180,233.670424
-21.667368,180,241.995337
-21.71153,180,251.561093
-20.693549,180,260.313158
-21.721892,180,270.048168
-20.580299,180,282.538662
-19.340941,180,292.995204
-21.376557,180,304.096645
-20.427114,180,313.834933
-22.051018,180,324.489158
-20.80169,180,334.1303
-20.95257,180,343.777034
-21.15151,180,354.751729
-19.890973,180,363.366244
-20.892024,180,372.643661
-20.73224,180,380.94865
-21.769907,180,389.190592
-21.240913,180,399.490816
-21.099371,180,409.47591
-20.450278,180,420.046535
-19.541642,180,429.752609
-21.166538,180,439.234838
-22.009416,180,452.826706
-21.327237,180,463.674002
-20.046182,180,476.995547
-21.655861,180,488.172692
-20.612291,180,497.726346
-21.2457,180,508.5728
-21.364793,180,519.362573
-22.630802,180,529.767118
-19.565313,180,538.084332
-21.304257,180,545.971924
-20.477278,180,552.998791
-18.584076,180,560.059718
-19.043257,180,568.002507
-20.210001,180,575.264325
-20.070423,180,583.104563
-22.602566,180,590.16475
-19.176255,180,597.388572
-22.888693,180,605.179385
-20.596226,180,612.288156
-18.203453,180,620.053161
-21.547803,180,627.118061
-20.152648,180,634.18304
-20.689591,180,644.07261
-19.91135,180,653.286537
-22.057493,180,661.425337
-18.640537,180,668.652908
-19.304003,180,675.867974
-20.646987,180,683.836954
-20.034976,180,690.995091
-18.268296,180,698.876848
-19.593528,180,705.998774
-19.813689,180,713.139161
-21.040425,180,722.270807
-19.960556,180,729.786723
-19.650989,180,737.903569
-19.852849,180,745.324679
-21.141643,180,752.746066
-20.785877,180,760.854618
-20.847374,180,768.235468
-19.427053,180,776.323646
-21.034035,180,783.690169
-18.907146,180,791.766306
-18.889078,180,799.188394
-21.287481,180,806.588199
-19.812235,180,814.669396
-20.650776,180,822.000804
-20.442156,180,830.108879
-19.414283,180,837.433657
-21.104706,180,844.847493
-18.749566,180,852.928106
-19.894943,180,860.260965
-19.366578,180,868.417722
-20.574253,180,875.972466
-19.979115,180,883.405853
-21.670733,180,891.494232
-20.478195,180,898.927256
-18.776895,180,907.026281
-18.84501,180,914.534115
-19.432136,180,922.507483
-21.339502,180,931.408579
-19.473794,180,939.150671
-20.640585,180,947.928865
-22.249569,180,955.513539
-19.111454,180,963.562598
-19.354069,180,972.773382
-21.143424,180,980.776858
-20.697346,180,990.004911
-21.547618,180,998.321014
-21.653482,180,1004.64967
-20.484316,180,1012.154995
-19.14146,180,1018.57878
-20.146628,180,1025.686999
-20.87624,180,1032.063631
-19.910339,180,1039.7341
-22.086719,180,1046.238361
-20.88289,180,1052.71769
-18.982784,180,1059.912874
-20.583717,180,1066.417692
-18.326364,180,1073.66547
-20.879294,180,1080.176451
-17.856875,180,1086.683771
-23.441003,180,1094.201387
-19.436106,180,1101.520508
-19.911802,180,1108.81334
-19.642941,180,1115.908673
-22.136137,180,1122.446043
-20.437509,180,1129.585323
-20.166556,180,1136.037864
-19.9555,180,1143.137406
-20.272508,180,1149.617385
-20.472114,180,1156.132308
-19.934169,180,1163.370761
-21.131753,180,1170.364035
-21.177819,180,1177.710725
-18.520028,180,1184.094771
-18.46156,180,1190.550153
-21.448701,180,1197.634843
-20.737661,180,1204.205298
-20.841412,180,1211.460085
-20.812929,180,1218.267594
-20.008267,180,1224.776479
-18.383003,180,1232.333582
-19.944989,180,1238.87945
-20.565803,180,1246.094007
-18.934004,180,1252.581979
-21.554157,180,1259.74608
-18.986306,180,1266.250855
-20.226535,180,1272.735239
-17.994886,180,1279.871867
-19.464299,180,1286.311436
-19.602013,180,1293.653759
-20.980499,180,1300.213001
-19.734651,180,1306.666656
-18.096695,180,1313.663926
-21.491171,180,1320.090979
-18.498089,180,1327.271636
-19.341981,180,1333.77049
-19.645249,180,1340.256272
-19.468925,180,1347.436979
-19.661349,180,1353.864562
-19.748879,180,1361.069728
-20.236532,180,1367.618139
-18.754885,180,1374.156325
-18.85175,180,1381.296595
-18.672799,180,1387.767722
-19.676263,180,1395.003514
-19.252993,180,1401.517576
-21.040203,180,1407.993455
-20.109265,180,1415.399008
-20.460685,180,1421.942419
-20.529677,180,1429.169904
-20.292273,180,1435.690336
-18.972929,180,1442.18285
-20.024761,180,1449.377147
-19.250515,180,1455.888059
-19.973702,180,1463.023118
-20.662846,180,1469.509942
-20.323282,180,1476.778661
-19.567368,180,1483.313367
-18.652422,180,1489.679635
-18.743467,180,1496.883705
-20.611781,180,1503.336651
-19.522201,180,1510.634433
-20.407227,180,1517.120151
-20.266168,180,1523.677609
-22.371274,180,1531.569417
-17.415096,180,1538.856995
-19.413972,180,1546.865804
-19.485633,180,1554.089624
-18.499749,180,1561.296516
-20.614942,180,1569.255516
-19.641707,180,1576.588527
-19.315394,180,1584.647147
-20.80867,180,1591.859937
-18.793374,180,1599.053226
-19.080282,180,1607.014923
-22.302286,180,1614.190613
-20.298259,180,1622.126872
-20.474493,180,1629.443236
-22.380774,180,1636.220452
-18.794585,180,1643.257677
-20.233826,180,1649.651517
-19.494078,180,1656.86798
-19.41515,180,1663.265323
-19.524057,180,1669.440316
-19.563036,180,1676.865638
-18.51912,180,1683.284421
-18.989415,180,1690.49143
-19.269397,180,1697.110821
-19.398538,180,1704.333365
-20.313829,180,1710.792216
-19.040188,180,1717.304514
-20.852998,180,1724.453135
-19.383193,180,1731.009016
-18.980855,180,1738.237769
-21.012164,180,1744.698091
-20.546292,180,1751.303563
-19.652012,180,1758.601149
-22.002626,180,1765.12707
-20.429412,180,1772.581991
-19.130594,180,1779.040448
-19.901134,180,1785.532894
-20.434526,180,1792.754399
-18.039083,180,1799.146203
