#{"t_start": 1784993138.1417046, "env_id": "None"}
r,l,t
-63.556399,180,9.963424
-29.61261,180,16.55913
-38.803442,180,23.616462
-33.803556,180,29.775502
-24.875121,180,36.754063
-24.998617,180,43.264982
-24.317832,180,50.3817
-25.495011,180,57.743454
-24.367592,180,63.873338
-22.258828,180,70.810202
-24.799937,180,77.284455
-20.161362,180,83.762113
-20.511643,180,90.690317
-20.45778,180,97.228615
-20.956213,180,104.405766
-20.729893,180,110.69494
-20.338798,180,117.163946
-19.689934,180,124.128236
-21.904824,180,131.896889
-20.177981,180,143.81522
-21.873054,180,152.426078
-20.056704,180,160.720675
-22.400992,180,170.327797
-20.350756,180,178.789653
-21.93523,180,188.032519
-23.130395,180,196.544699
-21.563129,180,204.842282
-21.499791,180,214.394742
-19.402137,180,222.990791
-20.394738,180,232.444765
-21.245186,180,240.787337
-21.773178,180,249.428131
-21.489566,180,259.049149
-22.286624,180,267.755581
-20.97676,180,280.891981
-24.957821,180,291.468168
-21.964879,180,302.698003
-19.811849,180,312.379783
-20.732577,180,322.09798
-24.011118,180,332.67225
-21.951926,180,342.382568
-18.729528,180,353.350519
-20.030216,180,362.143933
-21.774367,180,370.572766
-21.384734,180,379.729403
-21.109033,180,387.975771
-20.058108,180,397.270305
-19.473698,180,408.016295
-20.889725,180,417.576825
-20.097767,180,428.199993
-19.854685,180,437.827106
-20.775763,180,449.594438
-20.609273,180,462.407697
-21.028354,180,473.264886
-20.638299,180,486.695126
-19.126881,180,496.418655
-20.527075,180,507.143968
-19.802977,180,517.921819
-20.126445,180,527.425124
-18.46305,180,536.970629
-21.269454,180,544.197453
-19.735578,180,551.960089
-21.116133,180,559.015612
-20.001868,180,566.19033
-21.296756,180,574.208339
-19.247104,180,581.33156
-19.862171,180,589.152319
-22.137562,180,596.287641
-20.648433,180,604.133002
-18.928364,180,611.231068
-19.134683,180,618.311662
-20.716223,180,626.067892
-20.509424,180,633.13933
-20.975439,180,642.678958
-21.232978,180,652.205381
-20.347824,180,659.61566
-21.933289,180,667.581527
-20.131648,180,674.826143
-20.150514,180,682.778144
-20.632052,180,689.957354
-21.731031,180,697.111997
-20.177481,180,704.955293
-19.573455,180,712.081361
-19.464394,180,721.156065
-20.458523,180,728.662714
-19.870615,180,736.085983
-22.175557,180,744.225619
-19.476021,180,751.641575
-18.246177,180,759.76426
-20.728812,180,767.137765
-18.831882,180,774.490955
-17.545299,180,782.594573
-18.796475,180,789.955424
-20.660251,180,798.081886
-20.275463,180,805.476654
-19.344867,180,812.841383
-21.043203,180,820.913781
-18.558466,180,828.299981
-20.910631,180,836.327909
-21.715969,180,843.748443
-21.189913,180,851.814909
-20.942282,180,859.168383
-19.071522,180,866.606833
-20.671097,180,874.865875
-20.355076,180,882.299744
-20.911773,180,890.389488
-21.370981,180,897.835997
-20.411716,180,905.238074
-18.380551,180,913.426602
-21.591334,180,921.109535
-20.335639,180,930.272259
-20.696323,180,937.989622
-19.255586,180,946.052417
-20.18139,180,954.303155
-20.274295,180,962.387391
-20.343589,180,971.491541
-20.083559,180,979.57581
-19.722004,180,988.020362
-19.790672,180,997.269761
-20.348807,180,1003.698131
-20.671808,180,1011.251627
-20.975688,180,1017.672061
-19.239168,180,1024.076211
-19.369512,180,1031.11873
-20.724618,180,1038.088519
-20.759392,180,1045.340922
-19.558302,180,1051.742671
-19.434837,180,1058.271253
-18.49034,180,1065.469844
-19.928513,180,1072.077318
-20.046747,180,1079.233614
-20.870377,180,1085.710532
-19.900663,180,1093.209035
-20.677064,180,1100.553383
