#{"t_start": 1785377359.0205834, "env_id": "None"}
r,l,t
-11.447048,60,16.601828
6.841322,14,18.100844
8.563251,3,19.391954
-11.515486,60,42.547669
-21.330753,60,55.848402
-17.84482,60,72.221519
0.619421,33,82.611433
5.114885,1,84.454435
4.344718,9,87.081649
-19.394463,60,107.135351
1.214089,16,118.308428
8.970948,3,121.221265
-24.20671,60,132.594978
4.333961,7,135.788327
4.45441,1,136.858262
-26.738706,60,152.012005
8.26906,1,153.066184
8.488382,3,154.306343
4.645181,11,159.752753
-0.057028,24,165.242019
2.406054,18,170.311795
8.602588,1,171.413393
4.480429,6,176.056965
3.555107,2,177.204112
1.424799,21,183.059905
8.326159,2,185.128926
-31.148306,60,205.390363
7.317062,3,207.744754
2.641998,2,208.944734
8.91122,2,210.11067
8.214489,5,214.500805
-0.348244,6,218.525475
5.820069,11,223.205427
8.682706,2,225.415462
-0.207448,24,229.61002
3.906115,8,233.715254
5.457114,2,235.67682
7.901362,4,236.900573
5.956126,18,243.169534
5.821628,9,245.284446
-31.438747,60,264.327075
-18.913385,60,279.887802
7.348758,7,285.236555
6.743592,12,291.421532
9.044123,2,292.658017
5.217241,3,293.859756
4.157619,3,295.028882
2.453396,7,296.341191
-3.321141,27,306.198489
10.268766,10,309.90926
9.385553,3,312.29817
-19.78282,60,335.733931
-24.64895,60,354.213316
-20.967944,60,367.452184
6.036489,4,369.863992
3.428611,2,372.179736
2.13122,4,376.256166
8.940702,3,377.455194
5.406404,4,380.447034
8.033942,2,381.6465
7.260175,1,382.714046
7.859299,1,383.84277
5.639954,4,386.212868
6.966317,2,387.372553
-1.559701,4,389.792213
6.778342,4,392.182894
7.650092,4,395.984116
1.330775,24,401.257361
-1.975166,10,402.702622
3.564864,2,403.778332
3.590636,2,404.895493
8.62277,4,406.138996
1.46377,4,407.278234
3.675283,3,408.558612
5.484849,1,409.771596
7.962773,6,411.11025
6.175559,11,420.3231
6.204839,3,421.510533
7.327727,8,426.423831
