#{"t_start": 1785377359.0305789, "env_id": "None"}
r,l,t
6.879105,3,3.937021
6.622821,3,5.118926
3.559189,1,6.221133
5.973559,19,13.215869
-12.115442,60,23.213737
7.77929,1,24.412011
7.131219,5,27.765483
3.078304,9,31.463578
5.752578,7,32.798554
0.948043,2,33.968588
-0.122361,6,35.240227
-0.560771,5,37.59992
5.907865,8,41.200011
5.795112,8,42.545668
1.25846,14,47.133465
5.239433,4,50.00282
3.222658,10,51.434636
-15.794755,60,63.35902
-1.702214,23,70.818573
6.5754,25,74.981791
8.14582,2,78.006397
1.864272,15,82.597445
8.96756,6,85.79906
1.649509,16,88.518977
8.424571,3,89.811625
5.524856,15,91.45519
4.522708,7,93.885635
8.072565,2,95.010867
5.890829,8,98.455108
5.299727,1,99.669364
9.506961,2,101.86854
8.320274,4,103.086186
3.49631,3,104.848218
8.753212,4,109.032255
7.696669,5,112.039469
9.908579,1,113.106677
8.860297,1,114.278691
4.332251,2,115.314265
7.285845,4,117.165408
4.556959,2,118.303453
8.062731,2,120.142299
-31.376665,60,130.71225
1.561349,1,132.582001
0.006807,16,139.315407
-36.669209,60,155.509365
5.174112,3,157.363433
-10.501239,44,169.156862
6.417375,8,174.927041
6.276127,3,177.195112
-20.125217,60,195.160258
8.676221,2,197.380334
6.533713,1,198.513081
7.542974,1,199.639719
8.036535,2,200.809202
7.157339,3,201.971283
2.965703,9,203.399541
-24.943937,60,229.600025
6.05763,4,231.484727
6.626339,3,232.574536
4.7236,1,233.716043
-42.046463,60,253.614501
-0.430508,15,260.435588
1.004076,4,261.609382
-18.287471,60,273.33723
8.568388,3,274.572336
2.174906,1,276.525755
2.748585,22,287.70723
4.032337,34,297.896779
8.034679,1,299.001523
8.127638,8,302.631315
8.912238,11,307.500125
8.725074,12,313.487127
3.488085,3,316.579412
4.397511,3,317.74393
5.438841,2,318.843008
0.818778,3,320.893213
3.302746,9,325.767
7.805854,1,327.362683
3.513127,17,330.710302
2.427093,2,331.877357
0.838592,5,333.192968
5.820613,8,334.521349
5.777093,4,336.874149
3.722359,19,338.683737
4.059034,9,343.493236
4.709109,1,344.696682
9.613978,1,346.452813
1.520913,11,349.174502
-6.803632,47,358.514323
4.620204,5,359.797498
2.849215,1,360.878329
-22.74347,60,392.177871
-0.545628,16,397.518002
7.409926,1,398.613788
4.086405,9,400.087715
-26.620854,60,428.800494
9.773984,5,430.11302
2.660684,7,432.565347
-25.778485,60,452.068219
-1.423764,12,456.861161
0.34372,16,462.784964
-29.107546,60,482.967253
-29.020948,60,495.181355
4.472826,3,497.451118
4.994954,3,499.79707
8.903956,2,500.912275
-0.206792,3,502.042488
0.161361,13,503.544916
7.793456,4,508.052245
-29.217179,60,523.508034
4.305536,18,531.512386
0.933152,6,535.742242
5.924673,5,537.085974
3.470257,3,538.255635
2.940503,5,540.591279
3.384396,23,544.855261
8.119775,1,546.049382
9.192001,3,547.175858
-33.09692,60,566.232375
1.37131,9,571.98787
-3.630843,7,575.62395
3.932148,2,576.806691
4.665697,2,577.956463
-22.722596,60,598.639946
5.676798,1,599.824944
4.120907,6,601.202507
-2.315904,15,602.860277
7.556251,4,604.01138
4.216414,7,606.566355
4.427382,17,610.662912
3.715622,7,614.817679
4.994583,2,616.723243
2.473177,5,618.024944
6.144158,4,621.600367
8.541894,3,622.828704
9.494433,1,624.046508
5.350728,8,628.8933
6.462901,7,630.248152
2.826949,1,631.388516
4.286843,6,635.945216
6.007961,2,639.535694
6.529331,1,640.6978
7.784618,1,641.888416
-2.911656,60,648.310489
4.453553,8,651.360064
9.908277,1,652.523306
8.795756,8,655.800411
8.157757,2,656.976574
5.027306,3,660.466856
8.164343,1,661.525302
