#{"t_start": 1785165277.169219, "env_id": "None"}
r,l,t
-22.350746,60,2.930206
-16.584427,60,5.714091
-18.553949,60,9.453281
-13.185546,60,12.224226
-8.356194,60,15.977272
-9.218832,60,18.691741
-7.204478,60,22.458131
-14.23259,60,25.323796
-7.216948,60,29.003376
-8.042796,60,31.883717
-8.286415,60,35.533757
-8.554778,60,38.405356
-10.093447,60,42.091211
-6.378155,60,44.867608
-7.238196,60,48.545094
-6.44343,60,51.455055
-6.31663,60,54.26601
-7.131832,60,57.965188
-6.112343,60,60.798296
-6.875222,60,64.439788
-6.084493,60,68.512112
-6.844542,60,73.060039
-6.098912,60,75.765149
-7.26295,60,79.54574
-8.614066,60,82.508185
-6.375182,60,86.27305
-6.060042,60,89.065109
-6.174518,60,92.930601
-6.457771,60,95.838285
-6.263457,60,99.540508
-6.466008,60,102.285138
-6.518021,60,105.147012
-6.880564,60,108.874662
-6.588666,60,111.833041
-7.089134,60,115.565155
-5.814071,60,118.318089
-6.244433,60,122.153308
-7.000236,60,125.091771
-5.854401,60,128.92447
-6.046722,60,131.784491
-6.95873,60,135.495994
-6.363974,60,138.395992
-6.0513,60,142.198239
-6.153152,60,145.069516
-6.426977,60,148.774222
-5.96548,60,151.584965
-7.512075,60,155.235313
-6.016829,60,158.034702
-6.347449,60,160.948723
-6.02584,60,164.645384
-6.955714,60,167.349195
-6.206846,60,171.225963
-6.533483,60,174.396544
-6.529942,60,178.050765
-6.378124,60,181.011702
-6.260547,60,184.656113
-5.977415,60,187.522212
-6.189539,60,191.345904
-6.09238,60,194.574103
-6.024045,60,198.316933
-6.479505,60,201.207814
-6.220582,60,204.908042
-6.660628,60,207.833682
-6.824442,60,210.701291
-6.387752,60,214.355561
-6.033844,60,217.331798
-7.40469,60,221.488368
-6.626787,60,227.721125
-6.239557,60,235.681222
-6.245611,60,239.863014
-6.172579,60,244.688252
-7.140217,60,248.672287
-6.499775,60,253.711301
-6.180474,60,257.155232
-6.123233,60,261.380084
-6.326231,60,264.682449
-6.589517,60,269.162651
-7.253051,60,272.568584
-6.442379,60,276.726878
-5.411014,60,280.778126
-5.984129,60,285.544754
-5.858575,60,290.048417
-5.983529,60,293.964873
-7.744984,60,300.483388
-6.165645,60,303.789819
-7.068406,60,308.505077
-6.080184,60,311.807997
-7.032502,60,316.560051
-6.018727,60,320.765827
-5.896797,60,329.543755
-6.25312,60,334.890881
-6.763551,60,341.855489
-6.909972,60,347.848667
-5.862434,60,356.712605
-5.991991,60,361.179501
-6.351431,60,365.507272
-6.1534,60,373.401711
-6.048837,60,379.409573
-7.532746,60,385.540427
-7.237471,60,389.790505
-7.472486,60,396.626563
-8.050818,60,400.876977
-7.134341,60,406.933087
-7.043824,60,411.158557
-7.278747,60,417.377585
-7.415489,60,422.339281
-7.004604,60,429.127465
-6.362605,60,433.192506
-7.478348,60,438.8785
-6.308544,60,443.959113
-6.424746,60,449.361981
-7.028781,60,453.527247
-6.58811,60,457.720444
-6.136242,60,462.738159
-6.131096,60,466.472578
-6.231585,60,471.10027
-6.029371,60,475.242671
-7.152583,60,481.084535
-6.569545,60,485.487713
-6.171454,60,491.001788
-6.741454,60,495.061572
-6.162774,60,500.238259
-6.670371,60,504.35545
-6.020109,60,509.595637
-6.28238,60,513.758025
-6.708891,60,519.087372
-6.865035,60,523.052896
-6.409753,60,527.181187
-6.195973,60,532.372498
-6.150883,60,536.382331
-6.067999,60,541.496195
-6.739327,60,545.496121
-6.022685,60,550.701393
-6.067138,60,555.714015
-5.831271,60,560.942058
-6.747346,60,565.585873
-6.004796,60,572.158768
-5.980326,60,576.473691
-6.27039,60,581.6643
-6.516466,60,585.538901
-5.955124,60,590.564452
-5.750494,60,596.40123
-6.81061,60,601.732389
-5.709717,60,605.862322
-6.569035,60,611.256217
-5.873997,60,616.825399
-6.417224,60,621.144441
-6.329698,60,626.893094
-7.682602,60,631.872105
-7.348627,60,638.693393
-6.010024,60,643.180688
-6.234952,60,648.937239
-5.79815,60,653.958832
-6.167484,60,660.672326
-6.402428,60,665.61175
-6.570912,60,672.333776
-7.125552,60,679.338592
-6.097934,60,688.064084
-5.96081,60,694.34043
-6.385534,60,701.594409
-5.924948,60,708.529951
-7.159421,60,712.207231
-8.066155,60,717.000131
-6.733327,60,720.854721
-6.19201,60,726.079782
-5.381467,60,730.428114
-9.695368,60,735.230945
-6.507418,60,739.476641
