#{"t_start": 1785165277.169219, "env_id": "None"}
r,l,t
-18.185972,60,2.925206
-16.101816,60,5.714091
-12.442221,60,9.448904
-10.860741,60,12.224226
-6.158641,60,15.976277
-8.917667,60,18.690755
-9.338519,60,22.458131
-10.103336,60,25.323796
-10.649539,60,29.003376
-8.259334,60,31.885715
-12.808191,60,35.528369
-8.88843,60,38.410343
-9.127368,60,42.089212
-8.183002,60,44.867608
-6.158863,60,48.546133
-6.543331,60,51.44753
-6.994908,60,54.256991
-8.431931,60,57.959424
-8.51865,60,60.803282
-6.514712,60,64.441799
-6.173086,60,68.501283
-6.178115,60,73.051442
-6.386048,60,75.752864
-6.57926,60,79.535882
-6.69721,60,82.510187
-6.300375,60,86.27305
-6.836263,60,89.056114
-8.547111,60,92.918615
-6.395633,60,95.839288
-7.223115,60,99.544504
-6.178216,60,102.288137
-6.134167,60,105.138505
-6.340178,60,108.884653
-7.13678,60,111.833041
-5.985843,60,115.55916
-5.941189,60,118.317105
-7.159753,60,122.157299
-6.816221,60,125.086253
-5.919287,60,128.915474
-7.236211,60,131.784491
-7.972527,60,135.506982
-5.940113,60,138.395004
-6.220957,60,142.198239
-6.461909,60,145.066052
-6.771054,60,148.773252
-6.161217,60,151.571461
-8.444064,60,155.226782
-6.355942,60,158.028719
-5.977873,60,160.958664
-5.735937,60,164.636492
-5.884437,60,167.342196
-7.119394,60,171.23296
-6.397345,60,174.396544
-5.969688,60,178.045773
-5.878822,60,181.001707
-6.589949,60,184.656113
-5.792137,60,187.521211
-6.080911,60,191.34491
-8.804661,60,194.576097
-6.006432,60,198.316933
-6.4789,60,201.201811
-5.989462,60,204.899499
-6.259945,60,207.826687
-5.784408,60,210.688294
-6.820916,60,214.363517
-8.413035,60,217.338791
-6.479961,60,221.492377
-5.95014,60,227.717773
-6.405731,60,235.681222
-6.309635,60,239.862018
-5.605196,60,244.688252
-6.803925,60,248.665951
-6.379509,60,253.709304
-5.975431,60,257.151225
-6.838213,60,261.380084
-5.825118,60,264.68345
-6.522314,60,269.161651
-5.731049,60,272.571584
-6.328821,60,276.721854
-6.358947,60,280.749609
-6.02368,60,285.547758
-6.128849,60,290.053929
-6.538779,60,293.967891
-6.727661,60,300.483388
-6.991623,60,303.796797
-6.530075,60,308.511042
-6.248589,60,311.806808
-7.09541,60,316.557058
-6.367712,60,320.760832
-6.675905,60,329.551745
-6.245134,60,334.892039
-6.253278,60,341.852891
-7.688307,60,347.826659
-6.804493,60,356.711329
-6.475916,60,361.179501
-6.33057,60,365.513274
-6.582335,60,373.398709
-6.122505,60,379.412576
-6.775613,60,385.536429
-7.162866,60,389.799513
-5.939262,60,396.636528
-6.670683,60,400.879973
-6.550989,60,406.924981
-7.09026,60,411.155549
-6.809451,60,417.375578
-6.891904,60,422.339281
-6.702141,60,429.126468
-7.04434,60,433.186957
-6.552869,60,438.882499
-6.880648,60,443.946399
-6.950278,60,449.362983
-6.219021,60,453.521224
-6.171868,60,457.722473
-6.88127,60,462.743156
-6.502003,60,466.474898
-6.24507,60,471.099273
-7.311249,60,475.242671
-6.543351,60,481.088535
-6.653981,60,485.482708
-9.012792,60,491.001788
-6.658638,60,495.063567
-5.817587,60,500.238259
-6.613371,60,504.354164
-7.481953,60,509.600637
-7.405243,60,513.761027
-6.519943,60,519.089377
-6.581298,60,523.050899
-6.392942,60,527.188232
-6.36311,60,532.388726
-6.944764,60,536.379333
-7.465206,60,541.498194
-5.78211,60,545.493125
-5.766844,60,550.698396
-6.04557,60,555.714015
-6.735071,60,560.938042
-5.930048,60,565.584311
-6.040194,60,572.157766
-5.727531,60,576.479689
-6.344772,60,581.663306
-7.487961,60,585.541936
-9.676507,60,590.562441
-6.100171,60,596.40523
-6.513886,60,601.730385
-7.230216,60,605.863322
-7.030885,60,611.257746
-5.975557,60,616.820825
-6.3552,60,621.149439
-7.415387,60,626.891098
-6.382692,60,631.901413
-6.238151,60,638.692391
-6.864249,60,643.186128
-6.189433,60,648.931792
-6.479144,60,653.958832
-6.496035,60,660.674419
-7.12202,60,665.617222
-6.338967,60,672.332779
-6.794971,60,679.366101
-5.976662,60,688.056085
-7.242466,60,694.365844
-7.099522,60,701.594409
-7.513972,60,708.530954
-5.83459,60,712.209231
-5.383697,60,717.01165
-9.347255,60,720.855741
-6.17822,60,726.080781
-6.460882,60,730.428114
-5.97689,60,735.235079
-5.950271,60,739.478675
