#{"t_start": 1785387093.3961098, "env_id": "None"}
r,l,t
1.10532,2,2.768918
4.754024,8,8.218321
6.029755,5,9.477884
7.006343,4,10.740894
-16.099391,60,25.802796
3.066262,6,27.155493
7.165674,3,29.578199
3.26532,3,30.726561
5.010784,4,33.116288
-2.012691,52,45.292033
-0.002899,14,48.958787
8.478958,5,50.227638
3.636264,20,51.993727
-12.060471,60,63.778026
2.819314,35,69.94848
0.192279,14,73.802288
2.498009,9,77.265288
1.622387,36,81.595133
-21.561736,60,92.692113
8.165269,4,93.949639
-14.991576,60,100.392902
7.324531,7,104.53859
1.229241,3,105.69037
2.558143,21,111.085003
6.365192,11,113.83584
-18.259186,60,123.846876
-22.199084,60,138.751384
-23.84505,60,148.398403
-0.47586,43,163.152624
7.784284,1,164.245189
6.376567,3,165.372255
-10.762985,60,186.160649
4.684556,13,187.780781
5.001102,6,189.044841
3.429989,7,190.442577
4.783082,10,191.882818
-17.497514,60,206.333805
2.836994,1,207.494893
2.091645,4,208.817909
4.45082,31,215.437334
5.685298,11,221.890675
-14.049545,60,232.681984
5.215296,13,237.03543
5.31854,17,240.311831
4.449217,1,241.343398
3.069829,2,242.423887
3.800209,2,244.663913
3.38034,1,246.207693
4.01407,1,247.270543
4.697275,3,249.538731
-1.165214,20,256.422348
3.244443,4,258.801055
5.276431,11,261.422895
0.091744,23,267.407293
-16.638024,60,286.457762
3.423606,4,287.746823
8.856333,5,289.003043
-11.494944,60,304.361484
2.883571,1,305.477997
7.451482,4,306.735876
9.539797,2,307.932792
8.71898,7,312.540391
0.143082,3,314.808497
7.444106,10,321.398291
-2.827468,16,326.307493
2.999615,10,329.963568
3.847148,1,331.075987
4.615753,1,332.199508
3.650827,6,337.212328
-20.842222,60,352.420422
-22.845218,60,361.848321
-17.124417,60,377.100852
8.806514,1,378.229717
-23.286925,60,386.862258
5.873368,9,388.374837
-17.553778,60,403.055211
9.205846,2,404.135603
6.46897,9,407.564532
4.327412,31,414.77368
-9.928124,60,426.779359
6.868582,16,432.918207
6.4687,9,434.424478
-13.184331,60,442.151285
5.205979,3,444.099294
8.555529,4,447.410518
2.375685,19,453.076478
-6.06468,56,469.231986
5.314199,8,471.534043
9.175204,2,472.711204
3.70818,5,473.97481
0.293891,4,475.895944
0.822231,16,477.64197
-22.640241,60,490.26791
-13.546746,58,509.684742
8.949668,4,510.83975
5.583942,4,512.128621
4.233009,11,515.772415
-14.502879,60,528.583709
-3.158648,22,533.895588
7.579467,10,538.293756
7.234306,1,539.860591
6.093125,19,545.670416
-10.046619,47,560.38899
-19.634212,60,573.39536
3.28221,7,574.749788
7.330612,1,575.94449
-14.316053,60,585.904855
7.375192,3,587.137795
-8.683562,60,600.0091
-38.729843,60,616.975191
5.675413,8,619.066456
4.951796,5,621.12276
0.492948,19,625.810134
8.38417,2,628.866042
3.170559,14,632.449216
4.109058,2,634.608472
-24.092082,60,645.429775
7.781864,9,648.355934
2.769233,5,651.503291
3.584139,14,655.342185
8.13619,5,656.687649
5.964401,1,657.790817
5.687496,16,660.492908
-13.584506,60,672.476151
-18.122376,60,686.460847
9.421339,1,687.654284
6.469065,4,689.939881
-0.739067,6,693.372881
-0.71536,11,695.914613
7.4974,7,698.438414
4.63064,5,699.669581
1.236762,4,700.880819
-0.224105,16,705.929047
9.614757,1,707.016204
-17.026899,60,717.507969
6.731131,5,719.431482
2.575994,2,720.523753
3.141909,4,721.695273
-0.112845,2,722.901664
-11.972089,60,735.234762
-17.817516,60,750.490992
-9.191751,28,762.376052
9.069614,2,763.49263
6.020369,3,764.658312
-4.335126,60,773.828345
3.872326,17,779.927006
1.40131,11,783.170153
7.633549,4,784.451097
7.188981,5,785.750555
6.446447,4,786.927802
7.744487,3,788.149405
6.570176,2,789.331388
-1.401792,19,793.287147
2.887557,4,794.582526
-19.063465,60,809.125554
1.978017,5,810.367522
-24.654012,60,821.974635
-22.449919,60,841.811032
0.749563,6,843.064162
7.371557,1,844.203205
-19.17317,60,862.144954
5.055586,15,865.960377
3.763224,9,870.271078
8.041445,5,871.470264
-18.595992,60,882.062238
7.717256,1,883.907974
5.641052,2,884.979815
8.542233,10,887.475954
5.849249,1,888.686455
7.904011,10,896.408448
-12.499318,60,917.534024
7.09554,1,918.727688
4.494402,19,925.025826
7.001228,1,926.198497
-4.67774,26,934.194
5.891871,2,935.333809
4.721855,26,940.790237
3.610193,5,943.877035
5.284957,2,945.091414
-5.805961,40,950.778352
7.98579,8,956.311481
5.949329,3,957.55456
-11.532805,31,969.932654
6.93026,9,977.321375
2.585421,2,978.486182
-25.475081,60,991.119776
6.49101,5,994.752749
4.847661,7,1000.598866
6.510563,15,1003.99184
4.611547,3,1005.145247
8.751472,6,1006.42047
9.651013,7,1007.804484
3.515843,2,1008.990205
