#{"t_start": 1785387093.408938, "env_id": "None"}
r,l,t
6.879105,3,3.940932
6.622821,3,5.12466
3.559189,1,6.247981
4.742639,19,13.226078
-12.112605,60,28.379344
7.958205,6,31.899726
1.909478,9,34.398368
4.360781,15,35.978767
8.989989,5,37.323585
2.315019,8,39.717409
6.588408,8,42.262039
6.505911,14,46.488235
9.187485,4,47.718011
-12.396087,60,57.36235
0.212338,2,59.322304
4.076922,18,61.057036
5.370508,4,62.401306
-13.230624,60,74.966016
-0.487022,16,78.635168
-18.148277,60,85.020233
9.906221,1,86.038751
8.844979,3,87.301713
-1.145021,28,95.095689
-9.931652,57,100.383064
3.466851,3,102.304933
4.485818,3,103.463032
6.653853,5,106.865819
-22.410566,60,117.489241
-14.152376,60,127.09225
5.399776,19,132.816221
2.38105,6,136.283054
4.584096,5,137.591271
6.15373,2,139.865187
2.032286,8,141.224855
-17.154752,60,154.400304
7.639951,2,156.59425
-4.932886,40,166.638894
6.350088,1,167.8386
6.894662,1,168.878455
-1.459945,22,171.808201
2.700721,16,180.137217
-15.349394,60,194.407238
4.563228,14,200.452162
4.671001,10,203.22546
6.619691,1,204.343068
-9.972855,60,213.141503
7.765921,5,216.533772
5.349622,23,224.542317
3.123943,6,225.829882
8.541589,5,227.133001
4.221889,10,230.704311
-16.142001,60,244.653091
2.898474,4,248.356527
8.480755,1,249.52293
-2.579057,35,261.415044
6.24422,4,263.329473
6.612761,11,264.833304
3.141974,9,268.579568
6.354378,5,270.922041
0.398226,1,272.051951
4.19119,1,273.256535
5.718138,8,275.696607
-13.596752,60,290.288363
2.93882,8,291.594919
5.30219,9,294.054655
7.461937,3,295.246686
1.3552,30,303.155272
7.196162,11,309.02672
8.41611,1,310.144915
3.477067,1,311.237067
1.395851,5,313.643091
6.636598,5,317.897162
3.749967,9,322.658134
3.448947,7,323.88693
1.953041,11,327.571268
3.41418,11,336.067953
-1.216313,38,344.933217
2.455775,4,347.300146
-5.818051,35,356.020347
-0.26402,16,357.620631
5.361524,4,358.875695
3.491465,3,360.039401
-4.846926,45,370.414945
4.449907,16,372.047983
-18.007068,60,384.959616
-11.982591,60,397.878665
4.552451,17,400.623285
0.677862,37,410.139631
3.775134,6,412.102975
4.920586,4,413.325694
7.479843,19,416.090378
4.623426,3,417.584348
4.603395,6,418.831512
4.736096,6,421.052697
-3.689204,35,425.717661
9.556746,2,427.919311
9.029267,2,429.083513
7.226293,4,430.347245
6.214775,5,431.692372
-9.778269,51,439.16448
1.143963,17,440.837205
8.252335,5,442.137462
4.871203,4,446.069345
2.391466,24,454.229113
7.926643,7,456.559778
5.857801,14,458.207813
7.824429,1,459.299349
7.272561,1,460.467148
4.595535,14,463.088411
2.54303,7,465.528795
-13.662768,60,479.187384
6.64637,1,480.219086
8.01108,3,481.341648
7.628075,8,483.73438
-13.12774,60,499.543367
5.902051,7,503.064298
8.20798,7,506.145204
-16.433651,60,519.392426
6.593678,1,520.429036
-17.676543,60,535.124602
-18.950233,60,552.450467
5.260453,3,554.861849
3.967926,2,555.905599
8.321531,7,558.21814
8.559918,1,559.317914
2.712791,9,561.858407
2.440551,4,563.109584
4.486674,10,564.530168
-7.335782,55,577.246763
6.799049,7,578.562737
-16.879871,60,590.952738
8.20463,2,592.094324
5.939661,3,593.342021
4.195559,6,594.539392
5.934214,12,596.998523
-0.828919,52,607.051456
6.114872,4,608.340354
7.432018,3,610.62757
5.608687,6,611.917702
8.510258,12,614.628277
7.530122,3,615.838527
5.030261,4,616.966349
1.246187,8,619.049633
6.778278,5,621.104936
7.345392,4,623.098273
6.998524,1,624.198947
7.585586,14,625.796313
3.741599,2,628.853214
4.245908,15,633.463677
8.079874,11,637.187306
-15.986941,60,650.16727
6.473309,7,652.721536
-29.369078,60,665.955857
4.462685,12,669.595632
-13.536456,60,675.980595
6.681122,2,677.180572
3.880002,2,678.391731
6.503838,2,679.596053
0.523451,2,680.674291
3.327304,2,681.752875
-22.686891,60,702.402788
1.354921,1,703.613916
0.937002,2,704.739279
2.418327,17,708.579663
-24.059944,60,724.056804
-15.825109,60,736.317066
2.570028,2,737.393711
-14.990716,60,751.716399
3.14901,5,753.032403
-12.805642,37,766.872211
5.778022,17,769.345447
6.47194,2,770.521293
4.914227,2,771.62594
-3.142902,46,781.077931
-1.735417,31,790.532837
0.994239,13,792.018624
6.827695,11,796.907532
7.84977,6,800.397085
6.090001,4,802.69364
-21.138826,60,812.95256
1.053138,6,816.021076
4.079749,2,817.143914
-23.931504,60,828.457897
-11.866751,60,847.246811
4.650157,3,849.517378
1.417188,3,851.799443
1.436007,7,854.308565
0.674461,2,855.452801
3.080753,10,856.88306
-20.749408,60,874.66652
4.241494,8,877.247678
-22.111086,60,889.872699
6.620289,2,892.005462
6.793309,22,901.864896
1.689722,13,908.783929
7.964634,2,909.889086
5.412377,15,911.593933
8.251079,4,912.774692
7.287376,4,914.052834
2.936677,14,920.05857
7.918364,1,921.185798
7.117169,2,922.350685
1.330837,12,927.254148
9.444128,5,930.127088
5.053973,3,931.378413
6.052521,16,933.037512
-2.474749,8,936.627354
-14.387958,60,949.399212
5.755265,8,950.766513
7.439748,1,952.740253
6.562433,1,953.90661
0.351538,20,959.063456
7.443811,12,961.725615
3.432318,1,962.866251
7.214952,3,965.728867
7.128161,1,966.86715
5.331365,5,971.792478
2.886504,46,983.912263
7.171024,4,985.094896
2.339502,8,986.405097
1.781393,14,993.572593
1.809025,6,998.229161
1.921289,1,999.391869
