#{"t_start": 1785387093.428948, "env_id": "None"}
r,l,t
7.615595,1,1.559817
5.923573,6,6.226979
3.908728,15,11.91681
9.330487,4,13.196073
3.157471,2,15.049173
5.593376,9,16.429946
7.326249,2,17.641628
4.34545,11,19.171164
2.954955,18,21.973228
-16.394549,60,38.631938
1.013365,8,41.060103
5.528327,1,42.232505
5.754595,6,43.990088
-18.611862,60,54.654047
8.00656,3,55.864331
1.107545,9,57.338351
1.536341,48,68.196747
-17.907089,60,79.913687
-18.379171,60,88.564243
7.4194,7,89.960409
3.889208,6,91.312386
-19.52609,60,99.003711
-12.090598,41,112.31008
6.706768,38,117.471219
8.21334,10,120.819615
-17.35554,60,129.634576
1.97561,7,131.734697
-9.554391,60,143.563679
7.722057,2,144.642872
4.194876,17,150.793743
6.249596,2,152.020572
3.182592,1,153.219754
6.204795,4,157.711242
5.591096,10,159.053864
2.150979,6,161.401778
-21.432301,60,177.096079
3.048422,5,181.218753
7.419699,2,182.447314
8.265241,5,183.717153
8.704966,1,184.795976
-19.186728,60,196.524896
8.074816,2,197.806913
3.080188,8,202.008667
-5.438354,53,211.579507
4.195264,14,214.340112
5.88893,6,217.729598
9.497827,1,219.545197
-0.076326,37,228.349034
4.555155,2,229.535922
5.152338,33,233.992531
0.551262,47,253.953204
-0.505899,3,255.137926
4.960662,14,260.103014
-3.586124,24,266.093523
5.420942,8,269.825202
6.921701,8,274.466313
1.467821,18,278.383597
8.408764,7,280.6082
2.032443,10,284.893958
-2.499184,38,292.702955
-21.581906,60,314.775659
9.905099,1,316.677896
5.767677,6,319.090206
6.016352,1,320.249014
6.428719,14,324.987696
-19.037133,60,346.108534
7.839727,5,348.447016
-0.235965,16,351.15635
5.026067,6,353.64008
-12.099934,59,363.108362
4.28117,6,365.605688
7.974271,5,369.017176
7.224854,27,373.216658
3.643763,11,374.685341
8.130878,6,375.971587
6.602062,9,379.599616
4.700447,12,383.210546
-16.658063,60,392.49621
6.537203,7,393.905969
5.688514,4,395.33003
8.249269,1,396.530178
3.814388,7,399.023226
1.475234,16,400.601274
-6.643034,19,405.306567
4.625382,14,408.854944
8.238529,4,410.116631
-15.845883,60,423.846837
-19.157481,60,437.187776
-23.345481,60,450.333342
9.403933,1,451.510011
5.71878,13,455.325483
-19.567235,60,470.479571
6.733214,8,473.933984
-22.0486,60,485.251387
7.249476,5,486.50549
7.110274,8,487.846347
9.950168,3,488.946734
8.524537,4,490.238084
0.69228,6,492.247553
7.418811,4,493.52627
8.130415,2,494.679251
8.580375,3,495.906014
-17.54417,60,513.519376
3.793392,1,514.673293
-14.580084,60,527.390146
1.332559,10,531.148458
2.404226,3,532.35788
-0.31311,18,537.009243
3.829278,2,538.259909
8.662838,1,539.818609
6.620019,7,541.906069
7.552983,2,543.138505
3.445074,5,544.397138
1.558084,12,546.971867
8.580869,3,548.145213
7.192002,4,549.390988
-2.744961,17,551.195873
8.010029,4,553.645765
-7.547852,42,565.843084
5.014912,5,567.070746
9.542459,2,568.274134
6.782542,2,569.315036
-18.87386,60,580.005404
-8.881425,60,595.650766
4.455145,28,598.766785
0.174774,15,601.412404
-0.853509,15,605.963584
-2.739351,26,613.429366
-17.215978,60,635.766673
2.670243,11,638.339365
3.950802,11,639.829455
-26.899367,60,654.03168
-20.536375,60,668.414978
6.29751,18,671.100316
-13.410455,60,682.970415
1.680624,4,684.105111
8.841167,3,685.235202
5.576029,5,688.828483
5.048489,2,690.999566
7.92009,4,692.247724
3.638699,3,694.427049
-11.414021,60,709.870239
-20.332541,60,726.450157
6.429065,2,727.715715
5.41375,4,728.993006
2.319946,16,731.639382
7.400212,5,733.064858
-17.150349,60,743.823225
5.950213,10,746.388433
5.764217,2,747.651153
6.334482,1,748.800891
-10.326052,60,766.850465
-19.791404,60,778.572608
-17.238167,60,795.709571
9.507532,6,798.072482
4.920339,6,802.665637
6.92773,2,804.364502
9.908182,1,805.472156
-14.557963,60,814.802968
2.052536,42,819.572445
7.737147,3,820.782412
4.386754,2,821.94081
2.051635,2,823.844815
3.295417,14,826.483406
5.758734,7,831.505027
7.794991,4,832.881752
3.307483,4,834.077767
6.500087,1,835.203376
6.57242,2,836.342002
6.357761,1,837.543168
6.320795,8,838.894408
6.332679,13,840.500191
-13.120504,60,858.494977
8.028094,7,859.844327
3.703051,3,861.043387
0.041211,3,863.329054
7.44558,5,864.563484
4.33951,8,865.927539
9.572891,2,867.8769
-5.305354,17,873.476729
1.003942,9,876.07698
6.079292,4,878.401433
7.746295,1,879.600634
-11.411449,60,893.239673
6.446383,2,895.227243
7.058634,3,896.370627
9.548771,2,898.131816
4.943239,12,900.779186
8.11251,5,905.050082
-19.146766,60,923.859707
-18.493246,60,941.97746
-3.048378,46,954.96585
-1.663092,39,969.898818
6.15083,5,974.134537
5.050454,3,976.063903
8.480205,3,978.449353
5.629387,5,980.455321
4.756983,2,981.657293
-11.629581,60,995.756428
9.893935,1,996.947248
2.549319,4,1000.565027
8.532573,2,1002.457658
