#{"t_start": 1785517002.2823083, "env_id": "None"}
r,l,t
0.324807,12,1.66066
-1.01386,46,4.07226
8.222979,4,5.433404
7.114071,4,6.68687
7.786715,8,8.001996
3.74149,6,9.30198
-15.000145,60,11.647005
2.978337,26,13.365977
1.764188,2,14.650653
6.808965,25,16.320027
-8.86077,60,18.666503
-0.037592,1,19.89217
6.138336,2,21.062961
7.749764,7,22.326748
-18.873345,60,25.033275
0.530298,4,26.310139
9.546513,19,27.833223
6.66767,4,28.997942
-16.57435,60,31.47544
6.289606,16,33.006606
0.940429,1,34.11879
5.461576,26,35.992091
-19.013813,60,38.413243
0.403902,21,40.063345
-3.04471,50,42.183734
-7.411271,37,43.994473
-3.447817,31,45.845367
-14.852375,60,48.167722
4.059281,12,49.6336
4.142658,41,51.761102
6.124602,17,53.311112
-13.87147,60,55.768717
1.620039,17,57.383469
-11.840614,60,59.805763
6.763378,15,61.350249
-1.416642,26,63.153231
1.944773,10,64.497117
-18.819347,60,67.058811
6.26102,2,69.089973
-14.049485,60,71.891402
4.356508,9,73.265884
2.258296,1,74.478826
5.339013,2,75.682065
-0.206926,24,77.376294
-12.846779,60,79.82031
3.620484,5,81.126689
2.764251,25,82.718322
3.715379,4,84.108793
7.912532,27,86.060009
-12.057685,60,88.880886
8.178822,9,90.510335
-6.040419,46,92.677441
6.025403,18,94.242795
1.093253,39,96.126756
0.993998,35,98.120664
4.454059,9,99.477858
4.311311,2,100.696465
6.495717,2,101.839352
-15.783294,60,104.333945
0.21395,13,105.804034
6.805528,6,106.999924
1.48245,6,108.263628
5.532323,10,109.625137
-11.189876,60,111.956125
3.376511,8,113.250901
7.558392,2,114.417788
5.750967,10,115.80703
-20.742246,60,118.158641
3.767916,19,119.607836
-12.456165,60,122.035517
1.349123,40,123.985131
1.300936,2,125.137464
-8.429746,60,128.142554
3.489571,12,129.787812
7.066574,13,131.205905
6.109182,2,132.208035
3.205967,29,134.019024
1.294898,7,135.330358
3.379375,6,136.550675
4.236973,20,138.085776
0.866541,21,139.718642
3.058516,3,141.096268
-0.145891,21,142.981985
8.480466,16,145.012948
-23.745755,60,147.770576
0.975028,2,149.081933
0.061818,41,151.379314
1.526937,26,153.16503
-2.529015,42,155.25459
5.577301,14,156.725162
2.470728,30,158.483889
7.319888,6,159.825924
6.85891,1,161.095279
2.49852,8,162.484603
6.617814,1,163.653077
3.476149,17,165.147393
-17.139315,60,167.719293
-0.423678,10,169.015723
5.799724,17,170.535801
-9.504891,60,172.972226
7.441868,3,174.251796
-0.600005,26,176.103883
6.277562,9,177.40422
2.336411,14,178.830719
3.173976,30,180.709748
5.445184,3,181.833006
5.423679,8,183.259526
1.876426,56,185.789809
5.617084,20,187.841825
8.045164,8,189.391852
3.734885,3,190.999735
3.097187,27,193.100167
3.465587,12,194.58545
9.008826,7,196.058243
7.607147,1,197.250606
7.911641,1,198.754408
3.544994,10,200.214041
1.661621,11,201.68296
4.191852,43,203.740781
-0.537297,18,205.342788
5.566083,6,206.612758
2.971297,8,207.791337
7.874564,6,209.102729
-13.646889,60,211.585521
5.875763,4,212.825062
-1.420132,53,215.273928
8.671111,2,216.559274
-0.058499,28,218.406897
-14.475727,60,221.022116
5.830892,9,222.432417
-13.477038,60,224.866369
9.471804,9,226.173088
5.658233,3,227.335902
5.688569,4,228.630547
-10.413136,57,231.102273
-7.143229,44,233.162266
8.982528,6,234.459932
0.776762,13,235.909779
-0.233581,5,237.17288
0.755179,15,238.772133
6.22128,15,240.585415
7.830502,6,241.919857
-8.751068,60,244.449054
5.112864,13,246.012561
-19.972122,60,248.48131
6.061365,1,249.79624
5.898274,10,251.212233
1.500965,24,252.882788
7.048582,12,254.331537
3.46063,9,255.738605
7.173286,2,256.999763
3.827574,7,258.292718
-1.013932,15,259.811106
2.170012,8,261.233017
-2.492317,56,263.687093
1.289213,9,265.354186
-10.09079,60,267.978139
7.969259,7,269.244484
3.467481,41,271.312163
6.702596,6,272.594751
-10.649222,60,275.007109
5.662669,11,276.547914
2.29061,9,277.939229
6.808371,16,279.561056
8.747163,8,280.995853
0.209929,49,283.249886
-1.352958,37,285.295152
9.160348,4,286.432396
5.471836,2,287.650384
5.750232,9,288.984872
7.645228,3,290.181445
-20.308793,60,292.934004
7.187335,6,294.230907
6.766105,13,295.695016
-0.661896,17,297.130291
8.361507,2,298.385877
-8.338685,60,300.876828
6.543013,4,302.134668
-8.685056,60,304.68737
-1.612475,25,306.458601
4.413797,9,307.91002
-13.978379,60,310.397539
-15.732914,60,312.819073
3.259569,7,314.121762
-3.181338,16,315.654315
5.467334,2,316.823135
-10.35978,60,319.260891
-23.944386,60,321.908719
6.876488,25,323.624787
5.769146,6,324.930892
7.840381,12,326.381886
5.283151,14,327.803873
0.33813,13,329.189128
-9.062578,60,331.725518
5.376152,22,333.480812
2.387622,5,334.78411
2.582789,1,335.97135
5.75877,31,337.845116
8.891252,2,339.09968
6.656306,7,340.479437
-20.483757,60,343.422177
0.186516,3,344.583572
-12.587788,60,347.401508
6.274888,2,348.801469
5.407484,2,350.100972
6.733327,4,351.445865
-13.229974,60,354.083383
6.729236,7,355.532313
7.507049,5,356.749881
10.444284,5,358.05782
-11.485009,60,360.622643
3.062787,3,361.92356
6.736646,6,363.230457
6.92269,8,364.477396
8.524509,9,365.88697
5.573652,11,367.446923
1.811869,4,368.673982
0.927085,12,370.116232
1.395643,36,372.048764
9.908312,1,373.206924
7.350567,11,374.638567
1.965452,25,376.269492
4.641265,7,377.605532
-20.149376,60,380.306857
-15.962038,60,383.012373
5.262418,9,384.670839
3.30573,25,386.472718
6.445913,8,387.999442
3.184023,9,389.757297
8.612101,2,391.213992
-13.514004,60,393.623379
5.507496,8,395.070326
3.017764,9,396.378937
5.686851,3,398.466381
-14.690892,60,401.437418
4.367351,1,402.514425
5.674582,3,403.678896
6.296326,15,405.126323
3.043768,3,406.286814
7.303946,10,407.575367
4.603863,15,409.001672
-0.663169,39,410.825249
4.984482,6,412.152227
4.626284,12,413.528
-13.043227,60,415.801623
-23.304785,60,418.155263
7.85519,1,419.328636
5.748444,1,420.4012
5.591963,1,421.494576
7.042376,10,422.7918
-13.641274,60,425.188401
3.16374,25,426.841878
2.336759,12,428.184915
2.05445,8,429.325326
-17.3249,60,431.745335
6.662854,2,432.972169
2.706781,24,434.633179
-15.194691,60,437.194192
1.004982,12,438.707523
8.063641,2,440.137041
7.095121,4,441.661061
-4.948919,52,443.783327
5.668327,11,445.158726
2.357908,21,446.737897
9.015913,1,447.802344
6.121799,8,449.057284
-8.879187,60,451.344952
-7.226739,60,453.731675
6.859005,5,454.96889
-15.058191,60,457.380877
6.621849,10,458.650688
-13.847458,60,460.850815
1.510667,39,462.747659
8.252389,1,463.829703
0.888218,3,464.901722
2.22865,5,466.066955
2.423405,21,467.633717
5.131954,7,468.808818
-0.45682,21,470.351977
3.165228,1,471.40386
6.366747,8,472.607112
-6.245656,38,474.498479
4.546744,16,475.958185
-17.931093,60,478.410139
4.308859,3,479.55327
7.764819,5,480.629091
6.628125,14,481.919813
3.176406,9,483.243062
3.309339,1,484.351911
1.205087,11,485.706549
-13.242053,60,487.936063
4.65958,10,489.373232
4.055824,4,490.566672
-0.649399,16,492.078176
-11.261737,60,494.435263
8.175419,2,495.565403
6.356093,8,496.787789
-0.755639,17,498.256575
-10.413862,60,501.555791
6.304084,26,503.105141
-15.032196,60,505.413328
7.451221,4,506.710918
3.808851,26,508.388487
3.127645,8,509.662781
8.237069,7,510.929667
9.55795,1,512.080265
4.806953,2,513.191689
2.987114,49,515.307554
1.30765,2,516.410093
6.420218,10,517.857158
5.288082,6,519.081542
0.144902,6,520.237057
0.998551,5,521.488137
9.303141,3,522.527468
5.294144,7,523.698005
7.530168,9,524.969984
3.084248,1,525.989208
5.121542,11,527.284651
6.231938,10,528.568013
7.949703,4,529.852413
-17.378633,60,532.11052
1.894211,7,533.25883
8.328131,1,534.324646
-1.81247,10,535.650194
4.204649,7,536.951896
0.914884,26,538.59842
5.486242,9,539.909197
5.535365,13,541.194643
3.919059,4,542.337898
8.622797,4,543.555513
4.678128,24,545.180616
6.668002,12,546.503177
1.22188,36,548.351138
8.309669,1,549.453019
2.994224,5,550.634815
8.496626,1,551.787518
-16.417546,60,554.025383
-14.096822,60,556.350959
7.941523,10,557.661908
4.80132,12,559.029876
4.767501,16,560.447735
3.522212,5,561.616886
6.268777,3,562.724636
-15.460968,60,565.11818
7.52418,11,566.449811
8.436112,14,567.92932
0.514549,36,569.662406
4.48115,13,570.945102
5.932524,4,572.09111
1.8341,11,573.407438
6.257537,13,574.75174
5.911951,10,576.026554
6.723595,9,577.33186
6.267138,7,578.585562
4.307001,8,579.793512
-13.273607,60,582.031704
