#{"t_start": 1785392240.8215163, "env_id": "None"}
r,l,t
-11.482979,60,18.639715
6.841322,14,21.126945
8.563251,3,22.33997
-9.577642,60,39.941526
-17.190132,60,51.680499
-13.875294,60,64.209701
2.716424,33,72.924539
5.114885,1,74.022334
4.344718,9,78.671995
-15.639831,60,90.591743
-0.209158,39,105.484121
-16.315402,60,117.238608
-15.539084,60,138.092377
5.741077,3,139.414674
4.393554,10,142.096811
6.139607,32,152.78648
5.284841,1,153.992913
5.327389,29,160.297214
10.296648,2,161.648742
8.021932,9,165.796266
-31.405751,60,188.920901
7.438935,20,191.001654
7.190528,4,193.520855
3.830517,7,198.477965
4.804768,9,199.965303
6.293106,6,201.279753
7.547653,10,204.271581
4.742598,4,205.654313
-0.635871,18,215.508241
-22.069072,60,236.323229
5.257293,8,237.971205
2.212751,11,242.601433
-0.726548,15,250.070668
3.085254,3,251.494892
8.555051,6,253.118288
-16.156315,60,271.863139
-17.496075,60,286.939132
8.155023,4,289.813736
7.41585,14,296.258373
3.867985,24,303.901361
-18.387668,60,320.566159
6.522408,2,322.06513
-3.445519,23,325.789186
4.927713,12,327.651599
0.113501,4,329.115805
8.470049,2,330.592944
6.253438,9,333.746186
6.705622,8,337.083096
4.60635,2,338.506736
8.111488,2,341.263517
8.154374,4,344.66873
3.841483,3,347.784752
8.455939,4,351.108349
-26.123371,60,372.368465
4.679881,4,373.934858
6.288897,7,376.941858
9.478977,1,378.41204
-25.849426,60,400.818268
3.432183,5,402.286088
3.259722,9,405.160702
-10.337762,46,418.118935
6.263594,17,422.768777
6.395924,23,426.085097
0.193053,3,427.494063
9.534045,2,428.924465
7.904634,4,430.289299
8.394796,4,431.796377
-26.995134,60,453.444904
-29.373086,60,479.196353
0.684615,6,482.049005
6.485272,4,483.553024
0.034194,9,488.096372
1.603164,17,495.24902
-7.02709,54,511.920404
6.28884,6,513.416354
5.871191,38,525.236738
3.609395,11,530.98196
3.392273,11,534.551358
3.538691,3,537.987255
6.651002,1,539.214016
-8.950468,52,562.636484
-27.206187,60,583.838397
3.290229,1,585.211932
8.476991,1,586.937216
-26.092002,60,606.658492
0.076004,6,611.237571
7.423453,6,615.694537
-0.757777,6,621.299873
3.449112,1,622.548837
0.116895,24,631.152615
-3.621322,21,640.797385
5.261894,8,644.080866
-34.214988,60,666.99253
3.93377,10,668.631507
0.21082,3,669.9409
7.600875,2,671.340975
-0.519184,12,675.663619
5.298642,6,679.829693
7.396089,1,681.12533
5.748682,1,682.43429
6.98382,5,683.936221
-24.920546,60,702.685444
5.949711,3,704.070615
3.241053,7,705.661646
3.620717,16,707.591959
6.008888,11,712.356113
5.629238,9,716.683706
3.931225,1,717.953368
-32.687747,60,735.511064
-35.048982,60,759.830786
8.389252,3,761.135131
7.962063,1,762.465245
-0.613496,32,774.28754
9.01452,1,776.003291
-21.551978,60,799.437303
5.954142,11,803.51088
2.94632,5,806.585144
4.988122,4,808.185632
7.818608,1,809.630482
-1.787029,9,812.990679
-0.378239,9,815.66178
7.123533,2,816.88185
1.977819,1,818.079538
2.972772,5,820.548993
3.010535,9,823.565609
6.262061,6,825.115021
3.572972,4,827.569274
-42.378793,60,849.106162
1.188118,5,852.988629
3.25336,1,854.294899
6.123231,5,858.116309
5.442057,6,862.05145
6.577547,6,863.630065
7.467372,4,866.323254
5.635,2,867.500659
5.410743,8,870.230702
9.365561,5,871.550085
2.399137,2,872.806171
9.753856,3,874.035192
7.215746,3,875.295204
-10.600925,50,892.315914
6.802969,1,893.778178
-1.136871,26,905.418053
6.476948,13,907.02358
1.603343,12,908.612947
7.140929,3,911.09247
8.63981,5,913.624747
8.33653,4,917.556066
7.809407,2,918.831777
0.394105,7,920.331369
5.629552,27,925.961213
8.832034,7,927.30117
1.121015,2,928.60397
4.710899,4,930.011324
2.70356,6,931.452552
2.179716,3,932.810888
6.7776,5,935.240119
-32.420951,60,965.469532
5.988868,3,968.028895
3.312903,13,974.933115
5.918467,12,978.993349
6.657348,1,980.200115
3.9835,4,981.65033
6.832777,3,982.875679
7.483746,4,985.576097
3.907283,1,986.826676
-18.995801,60,998.432269
8.481096,3,999.70106
8.786896,1,1000.99676
-27.750082,60,1024.041189
6.602566,10,1025.522115
1.949735,1,1026.745068
7.572403,1,1027.896758
9.268503,11,1029.517184
4.099192,2,1030.849607
9.519164,1,1032.108921
6.419238,7,1036.893565
6.404706,1,1038.083519
-32.760679,60,1047.25208
9.378553,2,1048.506163
-34.417845,60,1067.461689
6.529888,3,1069.640544
-22.899295,60,1094.138707
-44.058952,60,1104.787873
3.350435,9,1109.403208
2.4769,1,1110.618852
6.27206,3,1113.068299
3.618947,2,1114.316148
5.100242,10,1120.786604
3.275723,4,1124.664326
8.172215,4,1126.990396
5.961819,1,1128.224382
7.191587,4,1129.549536
3.549805,30,1134.212484
9.757911,2,1135.501364
-8.317481,57,1149.497271
5.410545,16,1153.561249
6.566084,4,1156.258845
3.045327,1,1157.70748
-28.803104,60,1169.872498
6.979656,5,1171.227516
-35.323202,60,1193.691831
7.213482,8,1195.246187
0.341896,8,1198.989692
9.067374,2,1200.210148
9.560008,1,1201.493651
-29.213011,60,1218.420707
4.275176,2,1219.651054
7.611127,5,1222.154295
5.994711,3,1223.399776
-5.276009,25,1237.618121
7.786865,5,1239.978042
8.282581,5,1243.805148
-20.122365,60,1261.993843
9.072416,1,1263.333437
-16.483059,46,1289.709947
-30.581633,60,1313.482066
6.292512,7,1316.095385
7.120228,5,1317.57016
-35.027156,60,1333.702681
7.879672,2,1334.954201
