#{"t_start": 1785392240.8305106, "env_id": "None"}
r,l,t
6.879105,3,3.742587
6.622821,3,4.872157
3.559189,1,5.965763
4.742639,19,12.083102
-12.112605,60,26.009542
7.958205,6,29.346418
1.909478,9,31.797343
4.360781,15,33.29545
8.989989,5,34.495431
2.315019,8,37.468745
6.588408,8,39.930529
6.505911,14,43.791244
4.878997,4,45.004007
-14.382494,60,55.423717
0.03355,2,56.706183
4.076922,18,58.386012
5.370508,4,59.634296
-15.229616,60,77.230729
-0.488736,16,82.844785
-18.13595,60,92.62567
9.906221,1,93.741603
8.844979,3,96.487042
-1.078248,28,108.14516
-0.748002,16,112.266781
-0.393933,36,117.229614
8.024217,2,120.014832
4.100203,3,122.481366
4.801419,3,124.087546
2.139152,3,125.696597
-0.001362,5,126.9989
5.306486,13,129.910575
1.567966,9,131.559061
6.709665,9,133.02976
7.258422,7,135.464322
5.372705,5,136.845074
-18.551404,60,158.293139
-4.840191,42,168.827488
8.214846,5,171.474554
4.201995,2,173.957107
7.276324,8,178.95478
5.410739,2,180.470909
8.604103,2,181.769986
2.352759,3,183.972229
10.509065,9,185.600266
9.439852,3,187.278281
-2.247714,34,192.298683
-24.671898,60,218.583401
-2.990227,15,224.672243
8.507535,2,226.587886
2.389758,2,232.405881
-22.691953,60,245.376617
7.005348,9,248.267644
7.111396,15,256.200882
6.95732,10,258.008249
3.867265,1,259.493071
0.967638,22,265.939286
2.241922,35,275.051044
4.470193,8,276.809506
3.719788,7,278.489423
0.914659,16,280.486732
8.509725,3,282.361701
6.938255,3,283.859507
0.860861,15,291.548074
4.673332,18,297.851632
6.583156,6,299.439252
5.989756,8,301.221372
4.315673,4,302.618577
-21.779536,60,318.983193
8.17978,4,323.484676
-22.843955,60,340.016379
6.298988,7,346.321944
6.074436,1,347.773758
5.845814,5,352.523117
1.509426,9,360.978925
1.844839,24,363.284085
7.568773,1,364.598345
8.205791,9,367.631432
7.74847,3,369.130155
-1.805242,30,382.63758
4.688104,11,388.490996
6.959756,1,389.797064
4.902744,1,391.270814
-24.717007,60,406.859601
-0.872473,26,411.960728
6.830417,4,413.464447
3.231761,2,414.79041
9.263461,3,416.209008
-20.399771,60,431.787383
2.856676,4,433.711236
8.383083,3,435.115411
4.871014,1,436.510396
8.07285,5,437.973548
2.95299,4,439.419584
2.478125,4,443.090361
-1.199391,17,445.078456
1.573644,16,451.986247
3.368424,10,454.853486
8.735498,6,456.72017
-26.477662,60,483.540035
5.484482,7,486.699021
8.923195,2,488.088382
1.210343,6,491.226215
3.469587,14,496.69414
7.202986,7,498.275123
3.474389,19,502.896065
4.975053,6,504.417247
3.241122,7,506.502202
9.908582,1,507.732314
-1.848998,29,516.444983
8.584398,6,519.319756
-21.6824,60,542.477793
3.919708,6,545.75646
8.667526,1,547.04009
5.267208,8,551.456216
9.777528,2,552.815535
4.67251,2,555.497221
4.474844,2,556.923596
5.306631,5,560.82882
0.457423,22,564.191131
8.191002,14,568.525085
1.137211,2,569.938433
6.462442,7,571.562095
1.52615,6,575.574975
-19.288591,60,597.006638
-0.915065,11,601.314567
6.632277,1,602.526348
9.48726,1,603.788213
8.61759,2,605.164605
3.353874,12,609.382373
6.367053,5,613.004173
8.658604,2,614.294904
9.466268,2,617.350102
8.406829,1,618.650955
8.213538,1,619.957464
3.684602,15,626.808533
3.305827,28,635.57753
4.441302,5,639.538793
3.821803,4,642.27617
2.03525,5,644.067868
6.165905,3,647.204087
6.812408,8,650.962886
7.03466,1,652.332292
5.220258,15,658.086096
-36.52874,60,675.652616
6.788369,1,677.168051
8.495543,4,678.605737
0.802586,12,685.382356
2.4504,7,686.878544
3.211799,15,695.839493
4.247153,4,697.640331
7.883713,1,698.94872
-21.402267,60,709.402502
-28.447788,60,726.072993
6.064903,7,727.578445
1.531951,2,729.202338
10.337062,3,731.551108
4.678422,3,734.174356
5.453527,1,735.500107
6.929529,2,738.5548
7.501876,2,739.929788
-32.473878,60,762.463249
3.072744,13,765.870214
7.085954,7,769.949787
7.623789,6,772.833535
-14.887705,60,792.058889
8.041228,2,794.578292
6.393991,3,797.658907
0.360324,25,811.3259
-0.943544,24,820.540998
5.08132,7,822.185611
2.033019,10,826.32562
9.15604,2,827.562502
4.001644,9,829.18486
5.105731,7,830.515806
-1.838251,21,838.184342
7.508954,4,840.885449
0.410495,8,842.406818
9.115073,5,845.129696
3.104229,4,846.632527
9.894903,1,847.915953
1.39196,14,859.377288
0.547868,2,860.700529
2.113874,15,868.753195
-16.492564,60,883.755354
9.287644,1,884.899938
2.499934,3,886.293454
8.183248,1,887.564466
4.387916,2,889.728285
7.072741,2,890.992377
5.673179,1,892.313469
3.245016,8,896.345187
0.405102,3,897.577458
8.816354,2,898.826544
7.497834,8,901.654574
-28.931991,60,924.008977
-22.676522,60,938.231081
8.060163,1,939.53128
7.332244,2,940.821129
5.851982,2,941.973611
8.74614,2,943.269013
7.593101,2,945.951236
4.500295,5,948.508168
7.581276,1,949.725307
8.840151,1,950.991239
4.665446,4,953.591396
5.550946,2,954.833781
-22.979193,36,973.437655
-7.933974,31,988.2185
8.570677,1,989.465521
6.821142,5,992.070808
-24.436744,60,1003.636773
5.678068,6,1006.428031
5.09721,2,1007.686319
8.151127,9,1010.456635
4.815342,5,1012.994526
7.266221,4,1015.66373
-32.120112,60,1035.566537
-1.736953,15,1042.115125
7.036751,8,1043.532996
8.515408,2,1044.755023
-32.318912,60,1056.415097
6.030017,3,1057.758719
-23.788038,60,1072.80001
5.745695,1,1074.45932
7.353973,1,1075.860304
2.571482,13,1081.094204
8.038276,7,1086.231598
4.718165,8,1090.154676
7.68481,5,1091.482665
5.891792,7,1095.430268
2.388188,4,1096.656345
-22.465893,60,1106.052906
6.249259,3,1108.198342
3.878333,13,1117.192446
9.187398,2,1119.535899
6.575297,3,1122.093431
5.337682,1,1123.385691
-23.01323,60,1140.773565
-20.090786,60,1156.250844
7.94268,2,1158.92597
-12.286033,50,1168.427607
0.658726,26,1173.928228
6.777393,11,1176.846511
5.008461,7,1179.511614
8.179496,1,1180.850828
8.593685,2,1183.412369
1.947839,7,1184.970755
5.39439,17,1192.505396
-1.989359,17,1197.735447
3.981467,10,1206.537306
3.478297,1,1207.940697
-19.536932,60,1220.933491
4.545359,14,1228.542443
-3.624657,9,1231.281237
5.280682,6,1237.609127
3.908669,5,1239.971042
3.799584,3,1241.419411
-23.949039,60,1260.742883
2.348602,9,1264.680631
6.216707,1,1266.070174
-1.18648,3,1268.70782
4.191749,8,1272.786987
6.584968,2,1275.218639
6.369029,2,1276.759378
3.554832,7,1279.354389
4.863226,1,1280.754866
8.174516,1,1281.973836
7.806505,2,1284.525201
-27.797744,60,1309.317541
7.016482,1,1310.638422
4.501326,15,1314.715489
-30.908974,60,1331.027075
7.517416,6,1332.530678
