#{"t_start": 1785517584.3778412, "env_id": "None"}
r,l,t
0.324807,12,2.085984
-1.01386,46,4.292732
8.222979,4,5.536821
7.114071,4,6.729479
7.786715,8,8.022747
3.74149,6,9.284739
-15.000145,60,11.543619
2.978337,26,13.207994
1.764188,2,14.389279
6.808965,25,15.99483
-8.86077,60,18.262323
-0.037592,1,19.386209
6.138336,2,20.493212
7.749764,7,21.736845
-18.873345,60,24.039316
0.530298,4,25.27921
9.546513,19,26.747563
6.66767,4,27.873694
-16.57435,60,30.115593
6.289606,16,31.679876
0.940429,1,32.84401
5.461576,26,34.456822
-19.013813,60,36.855948
0.403902,21,38.443771
-3.04471,50,40.518362
-7.411271,37,42.32026
-3.447817,31,44.085325
-14.852375,60,46.414896
4.059281,12,47.789145
4.142658,41,49.799965
6.124602,17,51.218739
-13.87147,60,53.482004
1.620039,17,54.969971
-11.840614,60,57.12781
6.763378,15,58.615073
-1.416642,26,60.229549
1.944773,10,61.691881
-18.819347,60,65.627642
6.26102,2,67.619051
-14.049485,60,71.256634
4.356508,9,73.113856
2.258296,1,74.633844
5.339013,2,76.531401
-0.206926,24,78.854414
-12.846779,60,82.325219
3.620484,5,84.174725
2.764251,25,86.646288
3.715379,4,88.462866
7.912532,27,90.995577
-12.057685,60,94.526662
8.178822,9,96.620973
-6.040419,46,100.027034
6.025403,18,102.281115
1.093253,39,104.970628
0.993998,35,107.850167
4.454059,9,109.855619
4.311311,2,111.82262
6.495717,2,113.677693
-15.783294,60,117.557267
0.21395,13,119.994351
6.805528,6,121.946643
1.48245,6,123.707877
5.532323,10,125.68974
-11.189876,60,130.254473
3.376511,8,133.146883
7.558392,2,135.496614
5.750967,10,138.405854
-20.742246,60,142.460148
3.767916,19,144.695706
-12.456165,60,148.261724
1.349123,40,150.813351
1.300936,2,152.26404
-8.429746,60,154.87899
3.489571,12,156.413568
7.066574,13,157.906732
6.109182,2,159.158725
3.205967,29,161.419151
1.294898,7,163.098647
3.379375,6,164.916437
4.236973,20,167.344474
0.866541,21,169.668778
3.058516,3,171.76124
-0.145891,21,174.198529
8.480466,16,176.531262
-23.745755,60,181.293423
0.975028,2,183.52766
0.061818,41,186.541228
1.526937,26,189.156512
-2.529015,42,192.245928
5.577301,14,194.541395
2.470728,30,197.292398
7.319888,6,199.117239
6.85891,1,200.794418
2.49852,8,202.963974
6.617814,1,204.611839
3.476149,17,206.795915
-17.139315,60,210.231353
-0.423678,10,212.468375
5.799724,17,214.735602
-9.504891,60,218.285596
7.441868,3,220.232908
-0.600005,26,222.822056
6.277562,9,224.511416
2.336411,14,226.259901
3.173976,30,228.995352
5.445184,3,230.481328
5.423679,8,232.0954
1.876426,56,235.04102
5.617084,20,237.427615
8.045164,8,239.528054
3.734885,3,241.43123
3.097187,27,243.972786
3.465587,12,245.927389
9.008826,7,248.037107
7.607147,1,249.814842
7.911641,1,251.711143
3.544994,10,253.927698
1.661621,11,256.159443
4.191852,43,259.275393
-0.537297,18,261.8424
5.566083,6,263.917812
2.971297,8,265.859423
7.874564,6,267.603448
-13.646889,60,270.836253
5.875763,4,272.596628
-1.420132,53,275.421803
8.671111,2,277.000698
-0.058499,28,279.556518
-14.475727,60,282.900937
5.830892,9,284.782069
-13.477038,60,288.021557
9.471804,9,289.79428
5.658233,3,291.544776
5.688569,4,293.355683
-10.413136,57,296.576029
-7.143229,44,299.209056
8.982528,6,300.945054
0.776762,13,302.721537
-0.233581,5,304.167686
0.755179,15,306.080637
6.22128,15,307.857015
7.830502,6,309.63794
-8.751068,60,313.280691
5.112864,13,315.271163
-19.972122,60,318.222887
6.061365,1,319.805344
5.898274,10,321.703534
1.500965,24,324.023679
7.048582,12,325.787827
3.46063,9,327.373185
7.173286,2,328.862605
3.827574,7,330.348691
-1.013932,15,332.044695
2.170012,8,333.667028
-2.492317,56,336.664761
1.289213,9,338.453883
-10.09079,60,341.602437
7.969259,7,343.30167
3.467481,41,345.96978
6.702596,6,347.616465
-10.649222,60,350.504792
5.662669,11,352.406664
2.29061,9,354.126815
6.808371,16,355.85533
8.747163,8,357.504343
0.209929,49,360.533863
-1.352958,37,362.9734
9.160348,4,364.517777
5.471836,2,366.189322
5.750232,9,368.186943
7.645228,3,369.853976
-20.308793,60,372.913779
7.187335,6,374.575963
6.766105,13,376.38378
-0.661896,17,378.18148
8.361507,2,379.990773
-8.338685,60,383.323374
6.543013,4,384.729518
-8.685056,60,387.8684
-1.612475,25,390.250456
4.413797,9,392.330773
-13.978379,60,395.409976
-15.732914,60,398.575055
3.259569,7,400.509309
-3.181338,16,402.352859
5.467334,2,403.848774
-10.35978,60,406.752305
-23.944386,60,410.329113
6.876488,25,412.658623
5.769146,6,414.404981
7.840381,12,416.231059
5.283151,14,417.907619
0.33813,13,419.632437
-9.062578,60,422.873512
5.376152,22,424.637028
2.387622,5,426.185168
2.582789,1,427.562354
5.75877,31,429.726679
8.891252,2,431.275703
6.656306,7,432.780661
-20.483757,60,435.634419
0.186516,3,437.008569
-12.587788,60,440.148501
6.274888,2,441.614134
5.407484,2,443.149369
6.733327,4,444.691242
-13.229974,60,447.815303
6.729236,7,449.422337
7.507049,5,450.873688
10.444284,5,452.419203
-11.485009,60,455.277413
3.062787,3,456.77562
6.736646,6,458.341861
6.92269,8,459.759629
8.524509,9,461.148198
5.573652,11,462.947368
1.811869,4,464.237374
0.927085,12,465.925655
1.395643,36,468.123023
9.908312,1,469.453532
7.350567,11,471.257565
1.965452,25,473.205542
4.641265,7,474.782296
-20.149376,60,477.836143
-15.962038,60,482.353149
5.262418,9,484.017462
3.30573,25,485.846012
6.445913,8,487.681475
3.184023,9,489.388848
8.612101,2,491.293006
-13.514004,60,494.144193
5.507496,8,495.7513
3.017764,9,497.493361
5.686851,3,498.960514
-14.690892,60,501.944251
4.367351,1,503.274321
5.674582,3,504.770903
6.296326,15,506.722091
3.043768,3,508.062508
7.303946,10,510.135972
4.603863,15,512.243779
-0.663169,39,514.68008
4.984482,6,516.439825
4.626284,12,518.218117
-13.043227,60,520.9765
-23.304785,60,523.579068
7.85519,1,524.952226
5.748444,1,526.253894
5.591963,1,527.672941
7.042376,10,529.331535
-13.641274,60,532.500727
3.16374,25,534.692873
2.336759,12,536.294542
2.05445,8,537.708044
-17.3249,60,540.499625
6.662854,2,542.102746
2.706781,24,544.464126
-15.194691,60,548.639689
1.004982,12,551.00236
8.063641,2,554.069292
7.095121,4,556.87531
-4.948919,52,561.026901
5.668327,11,563.974242
2.357908,21,568.435918
9.015913,1,570.747712
6.121799,8,573.549776
-8.879187,60,577.406898
-7.226739,60,581.11902
6.859005,5,582.660436
-15.058191,60,585.68962
6.621849,10,587.444597
-13.847458,60,591.601925
1.510667,39,594.264576
8.252389,1,595.72388
0.888218,3,597.066212
2.22865,5,598.353184
2.423405,21,600.089526
5.131954,7,601.41989
-0.45682,21,603.226415
3.165228,1,604.521533
6.366747,8,606.105091
-6.245656,38,608.460836
4.546744,16,610.341377
-17.931093,60,613.677413
4.308859,3,615.828012
7.764819,5,618.483133
6.628125,14,621.384783
3.176406,9,623.76757
3.309339,1,625.610084
1.205087,11,627.454981
-13.242053,60,630.884104
4.65958,10,632.70827
4.055824,4,633.995912
-0.649399,16,635.582422
-11.261737,60,638.386945
8.175419,2,639.776816
6.356093,8,641.345236
-0.755639,17,643.10309
-10.413862,60,646.086091
6.304084,26,647.906392
-15.032196,60,650.631952
7.451221,4,651.960359
3.808851,26,653.961811
3.127645,8,655.46348
8.237069,7,657.001938
9.55795,1,658.479573
4.806953,2,660.080907
2.987114,49,662.860945
1.30765,2,664.63382
6.420218,10,666.907322
5.288082,6,668.628687
0.144902,6,670.619203
0.998551,5,672.381781
9.303141,3,673.778833
5.294144,7,675.309408
7.530168,9,677.239274
3.084248,1,678.639784
5.121542,11,681.485362
6.231938,10,685.166291
7.949703,4,688.184137
-17.378633,60,692.575887
1.894211,7,694.266283
8.328131,1,695.788164
-1.81247,10,697.331872
4.204649,7,698.920329
0.914884,26,701.041497
5.486242,9,702.574968
5.535365,13,704.842874
3.919059,4,707.010633
8.622797,4,708.578926
4.678128,24,710.491672
6.668002,12,712.391152
1.22188,36,714.728775
8.309669,1,716.168796
2.994224,5,718.037846
8.496626,1,719.628445
-16.417546,60,722.462541
-14.096822,60,725.580925
7.941523,10,727.377583
4.80132,12,729.202699
4.767501,16,731.250756
3.522212,5,732.639415
6.268777,3,733.854542
-15.460968,60,736.806531
7.52418,11,738.469155
8.436112,14,740.281498
0.514549,36,742.342045
4.48115,13,743.82846
5.932524,4,745.126012
1.8341,11,746.660911
6.257537,13,748.304366
5.911951,10,749.857179
6.723595,9,751.393806
6.267138,7,752.921492
4.307001,8,754.364817
-13.273607,60,756.888429
