#{"t_start": 1785384890.7532122, "env_id": "None"}
r,l,t
7.615595,1,1.597157
5.923573,6,6.177727
3.908728,15,11.888257
9.330487,4,13.196798
3.157471,2,15.016578
5.593376,9,16.381531
7.326249,2,17.576153
4.34545,11,19.127619
2.954955,18,21.899361
-16.394549,60,39.86472
2.620363,8,43.145205
5.528327,1,44.237405
5.754595,6,46.008386
-18.749746,60,57.254508
8.00656,3,58.816693
1.107545,9,60.580056
-0.071665,41,68.147251
4.696029,7,71.363479
3.675347,10,72.848739
7.172375,1,73.887653
7.196162,6,76.363844
-0.840805,38,86.895951
3.033991,5,88.535742
5.526263,9,90.243565
4.91528,22,92.40264
4.510871,11,96.025389
7.744568,2,97.216975
0.945601,5,98.528649
-19.92653,60,111.211693
-0.694339,2,112.385528
6.369,4,114.068046
-10.795922,46,124.386171
7.756401,2,126.057094
-18.197463,60,135.021911
1.461706,14,141.148879
6.052012,7,146.651108
-17.055549,60,158.617457
6.887922,4,160.561301
6.813248,43,175.410849
5.00214,17,182.474859
8.503364,2,183.618996
6.637397,1,184.668934
1.221199,4,189.290704
5.453331,10,192.90204
7.175447,6,195.967532
1.061055,18,202.93713
8.895804,7,205.320712
0.231589,4,206.498637
7.562044,1,208.337757
8.657608,14,210.651406
4.971115,2,211.818232
-26.999009,60,227.936142
8.571932,3,229.573941
6.806522,10,232.796448
7.509572,3,234.400943
-3.205048,45,248.596756
-3.085742,18,253.551351
3.165698,3,255.483136
1.776686,8,257.530988
-0.363079,14,264.539115
-20.577779,60,280.634966
2.960631,19,284.459322
-11.474842,60,302.968122
7.806791,4,304.518579
-18.917295,60,319.899518
6.607946,5,321.159267
6.715628,10,324.818506
-12.862933,60,339.347493
8.056155,3,340.556866
-2.807789,12,345.267689
6.829894,10,347.861955
3.771976,1,348.887389
3.1759,9,354.673529
6.929347,4,357.063206
7.974767,6,361.234039
8.424533,1,363.118958
1.617256,14,367.960004
5.405228,10,371.518656
2.475171,18,379.508856
0.011077,8,380.823677
-21.161926,60,392.774387
1.105228,6,395.166358
-21.817442,60,410.138029
2.338814,22,415.164287
7.473576,11,417.908265
6.784152,6,419.181803
7.211152,9,420.6709
0.067263,12,422.243073
4.998722,7,423.544938
9.908582,1,424.639548
-12.045627,60,442.63171
6.308123,3,443.732652
6.149337,1,444.890679
5.614474,2,446.007122
-20.75355,60,462.412419
3.637803,4,463.600542
7.491998,21,467.685781
-3.673287,22,474.650616
4.374112,17,479.353716
-21.458563,60,499.676515
7.802788,13,505.672961
2.273284,14,508.435936
6.665996,4,510.323224
2.206293,6,512.702528
4.304605,18,520.388477
-5.010203,49,536.170994
6.777773,2,537.344969
5.076762,4,539.288326
7.561159,1,540.410865
6.915137,5,541.664056
4.932527,1,542.792242
4.112634,15,544.324419
7.100049,4,545.508267
4.827992,3,546.65961
-21.033277,60,561.492538
-27.942798,60,575.317978
7.86501,16,577.05005
7.420126,3,579.046335
6.272002,5,580.400568
-2.839424,15,584.163485
8.722016,1,585.284535
-18.009483,60,595.83977
2.263329,3,597.233988
7.330829,3,598.458665
6.303066,1,599.691026
9.092859,6,601.044665
8.2509,1,602.242005
-21.611902,60,616.219734
6.783931,3,620.3903
6.552821,4,624.484152
-17.217952,60,635.245659
6.222697,2,636.430059
-23.431876,60,651.589719
7.362464,28,655.488126
8.913357,6,659.856508
-10.86099,60,672.461138
3.710537,13,677.369215
1.650594,22,689.221749
1.169985,4,692.327079
7.98808,2,694.271626
9.229875,8,696.332971
3.577891,10,699.838611
8.469978,15,702.079392
6.693272,2,703.268315
1.306566,7,705.519724
6.380555,4,707.515226
-20.219767,60,724.183115
5.087696,2,725.37792
4.352998,1,726.52023
3.218643,2,728.846528
-16.099125,60,753.526686
-23.895048,60,769.510467
1.402707,20,772.090773
4.832964,8,774.582852
0.126693,8,778.832608
1.195105,23,781.861822
1.813844,2,782.975057
7.301869,3,784.144395
-4.840898,18,786.894526
-19.26373,60,796.157674
3.321223,39,808.55086
4.456741,3,809.789507
7.843816,3,811.039806
6.693833,3,812.243129
1.7535,20,814.1126
-19.607275,60,821.182465
-13.245665,60,830.042976
2.63026,19,834.615023
-0.11443,30,842.189133
6.606959,2,843.335058
6.854102,1,844.386305
0.482053,9,846.816602
2.436238,32,854.309308
8.194489,1,855.431874
-1.355594,21,858.281522
0.061847,3,859.365231
3.0934,10,861.807104
4.865598,16,865.731605
1.343981,6,870.274847
-23.102203,60,888.232022
0.015752,3,889.982827
6.276356,7,892.415495
3.73592,6,893.748856
9.415961,8,898.074065
7.243099,1,899.176418
6.463493,1,900.213992
-9.904443,55,908.577507
9.611332,1,909.735025
7.244303,2,910.924892
0.706244,20,917.698557
6.220189,2,918.960199
2.234775,31,921.925497
6.763194,2,923.17782
6.139787,2,924.393189
6.607619,5,925.628302
1.230644,16,931.560596
6.67201,4,933.652395
4.576474,7,938.997416
6.910311,2,940.189164
4.431077,1,941.320786
8.256782,3,942.597897
7.313266,3,943.868836
0.193739,2,945.018527
2.73207,8,946.380606
5.858597,2,947.600093
4.602081,5,948.921154
2.812148,6,950.17191
-8.726578,28,960.558743
1.641676,4,962.875967
3.550667,9,964.324816
3.961987,8,967.115567
2.622246,7,969.523054
6.60284,11,973.196067
-15.330828,60,1001.572992
7.364918,2,1002.706265
-18.281951,60,1023.578164
0.715466,5,1025.017201
9.26858,1,1026.271123
8.490884,11,1027.79888
-17.630538,60,1039.548962
8.701377,3,1043.776946
6.481277,1,1045.262252
-21.71431,60,1069.404965
6.814585,9,1072.739888
-3.189875,23,1086.29106
3.130421,7,1087.606755
1.962859,2,1090.556009
1.97459,4,1092.988924
