#{"t_start": 1785384890.8047476, "env_id": "None"}
r,l,t
6.879105,3,3.86411
6.622821,3,5.012306
3.559189,1,6.130189
4.742639,19,13.147259
-12.112605,60,29.422627
7.958205,6,33.184872
1.909478,9,35.654433
4.360781,15,37.247787
8.989989,5,38.502021
2.315019,8,41.714452
6.588408,8,44.193898
6.505911,14,48.429917
4.878997,4,49.619378
-12.382494,60,60.525538
0.03355,2,62.22435
4.076922,18,63.950091
5.370508,4,65.210864
-13.230624,60,82.505564
-0.488736,16,85.37643
-14.143299,60,99.708965
9.906221,1,100.707376
8.844979,3,101.946798
-0.658553,28,104.816499
-11.807978,60,116.517086
5.453609,3,118.169684
6.130878,5,119.782093
2.031642,13,127.597374
-18.696631,60,136.363668
5.650043,3,138.045156
2.73893,11,142.314196
6.031984,8,147.864211
1.260569,44,154.920338
7.96131,6,156.238345
0.673986,5,157.510895
5.237834,2,158.567909
-18.173007,60,180.16369
5.709271,10,188.099653
8.446891,1,189.237182
3.787736,13,194.186241
0.097376,8,197.463576
7.998188,6,199.137286
-20.055795,60,222.473782
-16.229754,60,239.143495
7.17267,6,242.61703
-13.085539,60,259.145669
8.304268,8,262.695253
7.182084,8,267.700787
2.669513,23,270.17336
7.281258,6,271.967822
2.164162,5,275.254696
1.073885,10,278.635666
-14.253949,60,289.485655
3.457786,4,291.491329
6.491359,1,293.012472
-21.630288,60,309.586338
6.974516,4,311.159258
6.994524,1,312.300203
3.17223,1,313.513689
2.778536,8,316.07884
-12.466853,60,335.042749
-10.383255,60,350.036509
9.179883,1,351.129633
4.856331,1,352.301853
7.000036,1,353.352246
6.026616,5,355.759956
4.190526,5,358.138017
1.579861,4,361.177504
-13.779415,60,382.223579
5.637963,12,383.64276
2.287381,4,384.88553
0.744874,5,386.147785
-13.240304,60,400.422039
4.990236,7,401.791746
0.736084,1,402.956208
8.10722,5,404.21128
6.574036,3,405.316261
7.501096,1,406.430124
6.644194,4,408.459605
6.394599,17,411.2031
-2.40697,26,416.427543
-15.897427,60,434.939848
8.94621,3,437.071611
6.720163,1,438.201901
-6.720928,60,452.144786
8.42456,3,454.489236
5.397952,8,456.948484
-7.188236,58,468.844703
8.124365,9,470.170358
2.112584,6,471.471346
3.49074,11,476.69167
3.675437,4,477.910681
3.214316,13,481.731809
9.489425,1,482.88457
4.594622,8,485.251547
6.301668,2,487.484078
-18.082346,60,506.924674
7.455289,17,511.492057
1.06514,5,514.41522
4.079915,4,516.897212
0.775008,31,524.333993
2.352848,14,529.902803
7.433698,1,531.063362
-22.578673,60,548.079267
8.518346,9,551.541551
3.54836,17,556.607167
-2.576596,32,562.805812
3.612139,6,564.07536
8.725825,2,565.169361
-20.883042,60,577.005516
-21.183968,60,590.565777
4.688496,17,593.029214
-7.727338,30,604.704425
-11.282676,48,613.998025
1.031649,2,615.064701
6.700186,2,617.360623
3.303973,1,619.269374
5.847275,3,621.550125
5.319122,1,622.65978
-7.16638,21,626.226568
-25.543943,60,640.973299
-16.718542,60,654.010778
3.026709,11,656.47691
4.987363,3,657.679023
7.805831,4,660.895603
5.494809,3,663.249094
-12.592563,60,673.677354
6.662809,10,679.208684
8.679301,4,681.153715
4.012427,2,682.458435
-22.196834,60,704.47502
7.020007,2,705.474182
-11.8883,60,722.867135
5.125549,12,731.765763
6.488882,2,733.647693
6.944063,3,735.58705
7.522533,1,736.637342
6.576502,13,744.896562
-19.743286,60,759.510547
7.449001,12,765.192174
2.976609,3,766.418675
7.210269,15,768.129293
-20.535114,60,780.505962
-7.313337,16,785.273491
1.374009,14,786.846995
8.587983,2,788.745314
-28.773989,60,797.319573
3.487772,6,799.459346
-10.530703,60,814.056051
-29.729148,60,821.140747
-18.347321,60,829.987427
6.350074,3,831.869942
3.550323,4,833.143387
-13.813186,60,849.273145
-14.878681,60,860.667755
7.883733,2,862.961809
7.030505,11,864.426646
8.262146,6,867.880991
6.663506,4,870.223312
-32.980359,60,888.183489
-37.523267,60,903.558615
-1.268868,5,904.792164
9.679887,4,905.966855
-2.044253,29,915.336943
-21.385943,60,930.314644
-12.177226,60,952.791305
0.3941,3,955.707694
-21.107252,60,976.571024
6.676675,2,979.601999
7.837844,5,981.79987
6.702421,12,988.407649
3.330123,5,989.681161
8.848821,6,994.454082
6.642198,7,996.875113
8.461456,2,997.982937
8.096522,5,999.177001
7.249762,10,1003.697907
6.883569,4,1004.989104
1.937426,4,1006.92324
-2.845166,37,1018.740251
-3.465992,57,1030.96242
6.561648,4,1032.1837
2.815285,8,1034.901122
8.485348,1,1036.266557
9.538973,1,1037.574616
-1.093433,21,1040.90301
1.730173,1,1042.294967
7.867492,1,1043.71942
3.779175,2,1046.735625
-17.52273,60,1070.857531
5.988996,16,1077.151042
5.555755,1,1078.338594
9.071512,4,1080.666955
8.097356,4,1081.854125
7.035589,1,1083.076138
8.531324,4,1084.374261
3.69629,8,1087.560215
