#{"t_start": 1785384890.7532122, "env_id": "None"}
r,l,t
1.10532,2,2.748101
4.754024,8,8.119958
6.029755,5,9.37611
7.006343,4,10.642428
-16.099391,60,26.35626
3.066262,6,27.936121
7.165674,3,30.975107
3.26532,3,32.13568
5.010784,4,34.415398
-0.407348,52,47.302152
1.939474,14,50.867544
8.478958,5,52.183459
3.636264,20,53.966059
-13.902419,60,66.639541
3.123108,29,75.044615
6.178729,6,77.610127
3.119646,14,81.311964
-10.861901,60,93.566051
-18.187646,60,106.222117
8.049671,2,107.398777
8.317556,7,109.871616
-14.77655,60,124.386171
7.192094,8,129.328335
-17.550681,60,139.556135
7.269424,10,142.365732
6.151511,23,149.466999
4.46277,3,150.645531
-19.371043,60,163.285607
1.560811,3,164.811178
2.323436,6,167.924238
-1.149296,9,172.971925
8.593626,7,174.256001
6.064678,7,176.742742
7.115021,4,177.977874
4.891621,11,185.796936
3.877381,12,191.461359
0.921768,22,200.649064
0.836216,1,201.766876
7.057282,3,204.051048
6.730536,11,208.340763
2.586594,38,220.926845
0.581702,24,224.579818
2.439561,6,226.211272
-1.13964,17,231.140614
2.765838,22,242.676573
6.396031,4,244.464863
-22.090447,60,261.0449
3.583103,10,266.197771
-14.104671,60,282.208225
-27.346514,60,299.241553
-19.599462,60,314.853895
4.626655,9,317.351909
7.528935,2,318.428563
0.45279,18,322.396291
3.551705,5,323.615553
7.710339,11,328.259305
-0.000149,8,331.514214
6.880155,5,332.733204
5.47845,5,333.88004
5.002445,10,336.33849
5.207777,17,337.98578
-22.33766,60,364.48055
1.523516,4,365.762764
2.546933,7,370.279938
4.026284,10,375.116724
4.83137,1,376.195009
2.256617,1,377.29788
-21.068494,60,388.754091
6.901081,1,389.864302
0.28849,14,391.459125
5.480455,8,393.991321
0.234771,8,396.44661
1.113725,8,397.898742
-16.315756,60,412.646237
-18.158544,60,425.840126
9.368921,2,428.079795
0.141522,4,431.561811
7.995095,8,433.917584
8.492019,2,436.063366
-0.907496,21,439.981908
1.155521,25,447.215318
3.910328,14,450.9614
-0.147923,5,453.393774
3.231966,10,458.155419
4.264168,8,459.541625
8.224142,9,460.935687
-13.341922,60,474.642606
-10.414316,47,491.2225
5.68649,9,495.796062
-5.483354,29,502.165529
0.37527,19,508.443916
-1.088293,10,512.702528
5.936867,5,515.78527
4.613294,4,518.164552
-3.848687,37,527.649024
8.081098,1,528.713951
3.345754,11,534.801423
-19.668979,60,549.328818
6.516355,1,550.466996
7.329127,6,552.938856
-26.709808,60,566.473891
0.379393,1,567.591716
8.350164,1,568.643659
-19.769918,60,581.489679
5.547984,9,582.859782
-11.70048,60,594.205327
3.882138,22,603.386048
4.554222,10,605.944899
8.0358,1,606.97754
5.449446,1,608.178323
2.983963,18,610.891788
-3.869515,34,622.71031
-19.931873,60,634.163371
6.975657,20,639.935612
6.025318,1,641.02284
8.924892,7,643.047202
-0.283268,8,644.375322
-21.832075,60,658.851914
2.177367,4,662.119527
1.706012,8,664.524902
-25.71159,60,675.012343
6.123202,1,676.177588
4.096059,1,677.363227
10.460503,2,679.26322
6.468513,14,683.853394
3.68636,2,686.087232
3.992999,2,687.310002
-16.085646,60,708.780328
0.841616,2,710.590142
-18.640707,60,731.819292
5.55649,2,733.701225
6.83832,9,739.906534
5.348234,1,741.782594
0.923998,4,743.737769
2.19705,3,744.948097
8.860425,5,746.940216
-24.210217,60,762.964928
8.167356,2,764.032171
-16.00933,60,775.697178
6.017073,6,777.657794
-28.337503,58,791.154954
-16.288885,60,800.787679
6.537687,2,801.967772
0.811696,7,803.437565
4.560101,4,804.76796
-10.225514,60,816.486356
2.376871,1,817.621688
-8.56415,60,824.399935
-2.257162,17,827.105856
4.77445,2,828.203572
-25.967505,60,839.614746
-15.543315,60,856.548805
-30.44936,60,875.436174
5.440917,2,878.246789
-19.996302,60,891.285193
6.540495,8,893.751859
6.012743,5,896.785908
4.443011,12,901.55859
-21.74858,60,913.369356
0.483565,9,916.58991
-30.292872,60,931.568586
0.333994,5,935.496869
8.528721,2,936.682408
-11.477701,47,951.640371
5.195421,2,952.848824
7.448479,2,954.683118
9.373608,2,956.911947
-23.486254,60,977.79324
5.564622,8,982.965186
8.638112,6,986.073751
0.854776,2,987.216575
5.716783,10,992.647551
-23.376944,60,1013.526898
7.875539,2,1014.897704
8.401927,1,1016.241544
-1.996443,12,1020.131561
8.180002,4,1021.66031
-13.019719,60,1033.648838
-4.452466,25,1040.954545
5.854976,14,1049.864084
8.991483,2,1051.203171
2.738351,6,1056.297633
9.046041,1,1057.448799
8.861069,2,1058.646717
5.572125,12,1064.132301
-0.094191,4,1067.09201
-17.058456,34,1074.089547
6.598654,3,1075.369998
8.611682,6,1079.593711
2.14595,10,1084.426788
-0.91765,9,1089.39837
6.000314,3,1091.801666
6.989413,12,1094.395366
5.180265,7,1095.781232
