#{"t_start": 1785370178.0366235, "env_id": "None"}
r,l,t
6.879105,3,3.834372
6.622821,3,6.722045
3.559189,1,8.209723
4.742639,19,16.058569
-12.101812,60,27.221525
7.77929,1,28.411057
6.33396,5,30.79542
1.981907,8,34.236004
2.782968,1,35.346866
5.6991,7,37.727525
5.176327,2,38.804258
1.276423,4,41.167842
6.413071,2,42.160961
-0.866342,13,46.956288
2.587145,6,48.29527
-32.896709,60,56.917672
5.280503,22,63.075413
-2.042286,18,69.229628
8.534189,4,72.004598
-9.496177,23,74.853414
2.699513,11,78.388809
7.706061,2,79.507638
5.087768,15,82.27967
5.745332,6,84.870514
0.969937,32,93.124333
4.225928,3,94.346549
1.212069,15,100.412664
-0.230131,8,102.896466
2.416316,7,108.584332
-27.866026,43,125.289735
6.933545,1,126.532704
7.111855,2,128.56286
9.156245,2,129.669528
-5.933529,14,131.468183
8.561755,4,132.708915
6.830423,9,134.355274
3.044237,4,136.563325
4.907281,15,141.778713
8.083514,4,145.222475
2.127581,2,148.033428
-32.798966,60,172.970151
7.258035,8,174.448612
1.142359,9,175.903054
7.558674,5,177.340173
6.643881,8,181.23034
-0.773628,4,183.904236
-18.41754,60,201.208579
5.750641,4,203.67158
3.175967,1,204.903433
6.140132,5,208.651207
6.434284,2,210.974173
-26.101744,60,218.709637
-14.939634,60,230.370466
-2.631508,20,233.190757
-0.416681,9,239.107973
3.793155,1,240.741211
-21.034208,60,254.336731
-0.44552,14,261.360691
7.086125,10,268.254714
9.907891,1,269.426681
2.85986,22,276.798235
6.419279,14,280.623792
-26.459889,60,292.357013
8.260792,3,293.917872
-20.748301,60,316.329765
-37.372194,60,337.037145
-18.64233,39,346.381222
7.143625,3,347.547883
2.325953,12,349.111975
2.368791,3,350.377437
3.159294,1,351.515251
-20.571624,60,373.207044
1.611997,21,376.75495
5.032081,2,377.824229
-34.039286,60,392.442255
7.365248,2,393.670308
7.486012,2,394.960978
-1.116406,42,408.833949
3.900369,10,412.434997
