#{"t_start": 1785370178.035622, "env_id": "None"}
r,l,t
1.10532,2,2.687628
4.754024,8,9.38902
6.029755,5,10.648544
7.006343,4,12.018366
4.768773,9,17.134909
-8.599615,54,26.01809
3.506682,9,29.523721
7.109549,1,30.800432
1.927972,7,33.172857
8.676341,11,38.802231
8.59862,6,42.169953
3.517056,11,44.79102
4.479199,20,50.876775
3.668746,10,52.276679
-18.166019,60,63.079411
6.795482,3,64.350827
3.556543,2,65.520834
8.492183,13,69.23262
3.394031,3,70.735195
-20.496777,60,85.854023
6.87708,6,88.173304
1.069395,7,90.458312
5.569207,1,91.576621
6.614395,20,95.499501
7.589107,2,96.709458
5.010081,4,97.932539
5.322316,2,99.136773
1.946033,9,101.620532
2.956025,7,104.15049
4.605324,1,105.296725
9.576588,1,106.44693
9.079497,2,107.591411
3.818627,10,111.152106
0.551617,3,113.426618
8.2077,1,114.520786
4.382507,1,115.73416
6.688185,6,117.962007
7.953532,4,119.182969
6.550875,1,120.271987
5.250833,3,121.440233
7.476676,9,122.804988
-39.172651,60,144.083778
5.11696,1,145.220449
-13.57004,29,167.404185
3.298414,3,168.690414
9.254483,1,169.726985
-28.394209,60,182.436117
-34.869302,60,199.942251
-0.246786,5,202.488878
5.460271,6,206.372988
4.484622,1,207.480072
8.016398,2,209.888532
7.354707,8,212.256272
-23.631596,60,221.221094
5.857226,13,223.850889
-16.665269,60,233.197725
-2.276593,39,247.61217
3.139448,6,249.021825
6.372956,7,250.308949
7.179428,9,251.756949
5.542462,1,252.909531
3.280074,26,262.578627
8.880873,1,263.692499
1.128243,2,266.003695
6.258833,5,270.542931
5.028913,6,273.052205
-23.392245,60,284.061184
5.226342,7,286.302173
6.352548,2,287.464737
8.404626,3,288.718703
5.125612,17,292.349021
9.822143,4,295.050306
3.641756,1,296.150341
-0.175288,11,297.683105
5.93934,3,298.878401
6.368268,5,300.149087
7.55566,1,301.266593
7.348615,3,302.473346
8.135531,1,303.597887
0.48126,6,307.311778
-54.52856,60,324.848472
4.955981,3,326.423631
8.871664,1,327.521943
4.777744,3,329.762382
0.279305,11,333.359567
6.912305,6,335.803236
5.070809,8,338.270913
-23.363848,60,352.844254
2.204248,5,354.033069
9.232231,4,357.451488
10.134433,4,359.779515
9.758479,2,361.994418
7.283402,2,364.301674
9.908275,1,365.459549
3.106586,3,368.293681
8.211911,2,369.471841
-33.582526,60,381.141301
7.648723,2,382.902329
-30.786033,60,397.294868
3.535714,7,399.18728
6.356891,1,400.278697
7.927239,4,402.425857
-0.652458,18,404.169353
4.657262,1,405.339069
8.383178,1,406.351864
3.623621,2,407.531254
4.807332,6,410.085477
4.984766,6,411.317346
4.2294,2,412.432005
1.637779,1,414.052342
-26.457781,60,431.693698
4.160073,7,433.017576
-4.979957,25,438.405348
5.474958,1,439.595722
9.132048,3,440.781925
0.953072,15,444.651148
-32.490427,60,454.594834
9.522499,1,455.763305
4.79592,2,457.959953
8.079571,6,460.307074
-15.717379,60,471.908377
3.403352,9,473.396142
6.527819,8,476.014665
2.227475,9,478.428592
-11.569715,60,486.422883
-15.985604,60,495.898053
9.885713,1,497.973458
8.790909,5,499.63149
6.748121,5,502.069175
-10.351994,60,514.287426
3.961073,11,517.837257
-25.429037,60,532.78497
2.284381,4,533.9817
-8.140232,27,546.435203
5.409063,6,548.827336
2.503042,20,556.91424
7.099636,9,558.284177
7.505919,1,559.401837
-26.190676,60,577.12273
7.930015,5,579.677537
8.228974,2,581.724852
-21.213914,60,590.105829
0.337873,6,591.445538
6.520173,1,592.701984
-0.013104,10,597.947438
-25.183111,60,615.905886
6.834016,4,617.213303
3.4577,5,620.514128
-19.909924,60,639.924559
5.807137,3,641.021278
-36.464234,60,659.837296
5.620855,3,661.981411
8.889557,1,663.210874
7.685242,1,664.295036
5.903272,2,665.402969
7.017778,3,666.571159
8.427692,1,667.640818
8.062033,3,668.785916
3.368346,14,670.340086
1.076876,11,671.820611
5.479946,2,673.001482
8.292459,2,674.020158
7.963811,2,675.148894
-5.496125,34,680.387963
8.291229,1,681.542935
-15.534772,60,697.281454
4.94898,1,698.381955
4.523385,2,699.543257
5.329728,14,704.134503
7.202653,2,705.380984
-29.173188,60,720.768654
0.844746,1,721.884565
6.552258,3,723.027134
-22.932874,60,730.122553
2.233339,2,732.252118
4.36841,9,736.733183
7.278889,1,737.88066
5.614457,4,739.052773
7.398346,3,740.221013
5.891455,5,741.553246
7.776037,5,742.747558
-9.536527,60,754.809819
