#{"t_start": 1785370178.035622, "env_id": "None"}
r,l,t
7.615595,1,1.589169
5.923573,6,8.206745
3.908728,15,13.378414
9.411315,3,14.820737
6.639503,1,16.051579
-26.139203,60,27.222526
0.410366,11,32.064389
7.124578,3,34.245001
5.088865,7,36.610482
-39.099165,60,53.739531
6.289891,2,54.921466
-3.72619,37,59.458955
8.029024,7,60.802522
8.177984,2,61.944117
5.999514,11,66.711184
2.560091,3,68.000018
-17.853556,60,81.068238
-16.05021,60,101.620532
7.624138,5,102.894476
4.545386,7,108.591329
0.142419,11,112.302619
7.811216,2,114.521784
4.969281,4,116.829297
-39.02221,60,135.432088
6.353968,5,137.84393
7.682407,7,139.220451
2.989887,4,140.594219
7.313645,2,142.93135
7.739095,4,146.762149
7.937738,2,149.219986
9.838086,2,150.627447
1.688566,10,158.779878
8.508921,4,159.972934
8.429221,2,162.751912
-13.421994,28,171.422374
-28.032167,60,191.540939
4.317598,1,192.668494
1.623659,10,194.186045
-22.30364,60,213.607081
-18.686143,60,222.479193
7.337604,9,225.138716
8.995667,5,226.53188
7.904273,1,227.964997
-20.625462,60,237.410821
2.396726,5,242.383972
6.155003,2,243.47449
4.38166,4,244.695992
8.774758,1,245.838297
-20.671786,60,257.344651
5.53256,3,259.115675
6.329274,8,264.894385
1.816873,8,271.639883
1.462004,16,274.612083
-32.497864,60,288.717706
5.287879,2,290.595011
-29.849826,60,309.225843
4.212996,11,312.868624
8.282816,2,314.032152
5.897442,1,315.070023
4.091888,9,317.575514
-22.2565,60,339.26937
5.348039,1,341.064536
1.884207,2,342.107397
3.016155,2,343.176481
-30.518325,60,355.252682
8.460378,8,360.920221
8.465888,4,365.461543
-16.880244,60,378.976016
8.480007,4,380.141424
8.368132,1,381.141301
4.426842,9,384.264109
-0.197395,4,385.429476
-13.704393,49,397.295877
-18.90963,60,416.134212
8.472069,2,417.868574
0.343072,6,420.193486
-27.516063,60,434.585057
3.080596,1,435.788291
-17.278016,60,446.912467
-22.262447,60,466.210872
9.335345,1,467.281138
6.752874,8,468.611707
8.286289,3,469.796421
-36.314351,60,479.807511
8.634733,1,480.995782
-11.785684,60,487.801874
-24.01124,60,500.802164
8.438625,4,502.068174
8.255355,3,503.466121
-19.992651,60,515.424032
-8.542705,60,531.48617
4.125975,19,539.585533
-20.144337,60,560.592217
6.773312,13,562.128774
7.532104,3,563.231035
-2.631492,14,564.762616
1.597181,13,568.837369
3.77765,6,572.199676
0.297345,2,573.921243
6.782838,4,575.544261
4.443483,2,578.319524
7.345664,5,580.64193
7.937334,1,581.720091
-27.000585,60,590.105829
5.24993,14,596.561253
6.536855,5,599.28918
7.953505,1,601.006233
7.716119,5,602.761234
6.497142,6,604.718298
-35.003306,50,617.213303
2.532764,2,618.411953
7.727623,2,619.46883
5.465137,3,621.60962
8.648991,1,622.679885
1.089538,4,623.718896
6.40229,1,624.792622
9.542809,2,625.88166
7.968625,4,627.072802
5.785276,10,629.340126
7.458113,1,630.420946
6.857796,5,631.692184
9.388387,1,632.700675
