#{"t_start": 1785166315.9621024, "env_id": "None"}
r,l,t
-6.185972,60,4.296165
-6.101816,60,8.306959
-6.443964,60,13.59544
-6.770446,60,17.499029
-6.128683,60,22.751947
-6.742206,60,26.570152
-7.100094,60,31.756325
-6.094753,60,35.707143
-6.640163,60,42.155706
-6.268328,60,46.523062
-6.806026,60,52.179121
-7.377627,60,56.295078
-7.046515,60,61.455503
-6.105652,60,65.369538
-6.110728,60,70.43133
-6.49126,60,74.45708
-7.09864,60,78.701404
-6.372395,60,84.816803
-6.622163,60,88.703784
-6.445035,60,93.899729
-5.961436,60,97.867201
-6.081293,60,102.995685
-6.234009,60,106.724103
-6.382056,60,111.683554
-6.786618,60,115.419472
-6.184081,60,120.259017
-6.593595,60,123.982313
-6.501849,60,128.857456
-6.391559,60,132.681703
-7.644893,60,137.494353
-6.167306,60,141.179241
-6.13722,60,144.829487
-6.224959,60,149.640188
-7.109442,60,153.388074
-5.916154,60,158.318587
-5.855882,60,161.981126
-7.218765,60,166.830276
-6.391772,60,170.579907
-5.838218,60,175.37582
-7.269876,60,179.111044
-5.99475,60,183.994001
-6.013488,60,187.704204
-6.248269,60,192.577677
-6.468645,60,196.269544
-6.801366,60,201.23494
-6.162333,60,204.946858
-6.489109,60,209.841286
-6.30145,60,213.54686
-6.017939,60,217.284521
-5.852233,60,222.097202
-5.514108,60,225.812148
-6.993844,60,230.684283
-6.317679,60,234.399462
-5.742348,60,239.229342
-5.156813,60,243.146742
-6.925099,60,247.934439
-6.129607,60,251.6399
-5.946364,60,256.395721
-6.811942,60,260.183712
-5.982168,60,265.084427
-6.444168,60,268.747783
-5.826826,60,273.518263
-6.272221,60,277.224206
-5.842982,60,280.884439
-7.060685,60,285.650465
-6.424937,60,289.33429
-6.493325,60,294.229726
-5.883723,60,297.890948
-6.451864,60,302.756106
-6.446633,60,306.634826
-6.307094,60,311.399562
-6.81072,60,315.095741
-6.909323,60,319.989432
-5.954935,60,323.688283
-6.840433,60,328.365418
-5.681186,60,332.111197
-6.394625,60,336.991658
-6.077648,60,341.260432
-6.331473,60,346.195688
-6.343023,60,350.281092
-5.955006,60,353.973599
-6.095657,60,358.979833
-6.57542,60,362.631372
-6.810068,60,367.373388
-6.944903,60,371.041775
-6.560137,60,375.845337
-6.149232,60,379.501404
-7.274011,60,384.369663
-6.372452,60,387.923184
-6.723406,60,392.833173
-5.88918,60,396.466092
-5.958637,60,401.17574
-7.949775,60,404.877307
-7.020769,60,409.759913
-7.197634,60,413.37711
-6.127701,60,416.966075
-6.64716,60,421.838191
-5.594635,60,425.536097
-6.735809,60,430.374061
-7.774819,60,434.024435
-5.663059,60,438.896167
-6.728747,60,442.60074
-7.374871,60,447.357448
-6.901086,60,451.026913
-6.978697,60,455.76316
-6.998505,60,459.511326
-7.260627,60,464.195523
-7.059458,60,467.804622
-6.480221,60,472.625753
-6.771852,60,476.297768
-6.304085,60,481.073169
-6.094436,60,484.938747
-6.17158,60,488.821376
-7.077107,60,494.426661
-6.39822,60,498.863693
-5.824121,60,503.648768
-7.231416,60,507.314617
-6.559778,60,512.154341
-6.626172,60,515.899029
-7.052279,60,521.233816
-6.740582,60,525.155282
-5.556804,60,529.915751
-6.71952,60,533.601302
-7.213361,60,538.340973
-7.744934,60,541.944569
-6.731274,60,546.69348
-6.441398,60,550.345293
-6.36624,60,554.01299
-6.38154,60,558.85085
-6.507998,60,562.514417
-7.440663,60,567.302593
-5.619393,60,570.94795
-5.618955,60,575.782132
-6.061618,60,579.453571
-6.721892,60,584.213002
-5.842917,60,587.910263
-6.996252,60,592.67208
-5.641792,60,596.369736
-6.352526,60,601.14729
-7.597645,60,604.681062
-7.825401,60,609.285155
-6.40959,60,612.827781
-6.12773,60,617.467251
-7.281972,60,621.026893
-6.932864,60,624.629381
-5.950631,60,629.348541
-6.374986,60,632.879136
-7.695396,60,637.584006
-6.382538,60,641.110913
-6.600298,60,645.850571
-6.873327,60,649.487366
-5.708633,60,654.175152
-6.350216,60,657.743834
-6.515003,60,662.38746
-7.266875,60,666.013546
-6.401937,60,670.684236
-7.172288,60,674.290099
-5.90659,60,678.938891
-6.925987,60,682.496722
-7.11856,60,686.060365
-7.442083,60,690.721489
-5.808644,60,694.323819
-5.392865,60,698.987469
-7.456849,60,702.469504
-6.195316,60,707.184815
-5.773039,60,710.734011
-5.214894,60,715.396774
-5.775874,60,718.847248
