#{"t_start": 1785360879.52996, "env_id": "None"}
r,l,t
-3.055476,39,9.397282
6.429948,7,10.820198
4.195287,7,13.341669
5.290291,5,14.656029
1.338368,19,22.558572
-22.268273,60,33.419715
3.093503,5,34.74462
1.919616,5,36.100921
8.068859,8,40.950118
4.2533,8,42.468261
8.311441,11,46.838747
0.109797,56,57.32998
8.024449,1,58.98737
-12.89946,60,66.782825
1.523381,49,77.518961
8.645667,7,80.064338
-0.330585,24,86.620335
-1.783179,9,89.146104
5.646835,3,90.453702
-15.351938,60,99.707874
-16.373027,60,110.855155
-8.227431,60,118.870319
7.986618,1,120.167664
-12.472016,60,127.562356
-10.318172,60,134.537227
-8.389152,60,141.406549
-8.981908,60,148.243792
8.624574,1,149.458905
-6.425578,60,156.763506
6.394763,2,159.15778
-8.335003,60,167.219099
-7.352076,60,175.989682
6.001528,1,177.611472
9.329096,1,179.334821
-54.457266,60,189.706883
-7.491282,60,196.871061
1.641575,1,198.594755
4.972129,2,200.528276
-8.28493,60,207.90557
-11.781282,60,214.23438
-8.378988,60,221.753374
-7.775041,60,230.761417
-9.037496,60,238.888277
-7.486076,60,245.728938
9.091921,1,246.945696
8.407273,1,248.726519
3.13638,1,250.680395
6.228798,1,254.450568
5.935364,1,255.722479
0.068582,1,256.846116
0.103845,1,258.032716
-6.9863,60,997.874797
8.909623,1,999.178569
-11.621515,60,1016.961613
7.7143,1,1018.308525
5.008574,3,1020.978786
8.614452,2,1022.49123
5.379378,3,1024.080992
-11.31805,60,1034.919139
9.908576,1,1036.255326
3.357711,1,1037.640542
-7.474872,60,1046.69029
-10.596428,60,1057.294618
-7.295394,60,1070.260503
-9.74201,60,1081.32542
-80.698815,60,1092.557607
9.633435,1,1093.870585
-4.86767,53,1101.609777
-8.568673,60,1112.790586
-7.911775,60,1119.909867
-8.645456,60,1130.195224
7.475262,1,1131.508177
-9.287396,60,1143.610721
5.690745,1,1144.819721
-7.226303,60,1155.264865
7.730521,1,1156.521091
-7.752461,60,1166.895472
9.697617,2,1169.26638
-8.433523,60,1175.965646
9.90823,1,1177.262966
-7.777411,60,1185.168245
7.373306,1,1186.54237
8.736173,1,1187.935387
-55.623667,60,1199.478974
6.431677,1,1200.869641
-7.16586,60,1212.375893
8.21156,1,1213.519556
-10.430551,60,1221.756851
-7.8001,60,1229.757614
-8.15585,60,1237.074806
-7.608683,60,1245.458935
-5.726858,8,1248.19666
7.478432,1,1249.408118
-8.355634,60,1257.524897
4.987972,2,1258.907494
9.121623,1,1260.130649
9.430614,1,1261.376578
5.249985,1,1262.500643
-9.708472,60,1273.346776
-9.305407,60,1283.945579
-9.639221,60,1294.847467
-8.200664,60,1304.527375
-9.983498,60,1311.361191
4.677933,1,1312.688694
9.171122,1,1313.901458
-9.469602,60,1322.206446
-8.364344,60,1330.483988
-9.325491,60,1340.112045
7.501925,6,1343.999704
-7.457988,60,1353.186121
8.099355,1,1354.375515
-10.441126,60,1362.664534
-6.139582,60,1372.232966
-8.963334,60,1381.441556
-10.065136,60,1390.857543
9.070986,1,1392.060987
