#{"t_start": 1785158600.979579, "env_id": "None"}
r,l,t
-10.450509,60,9.40924
-12.923856,60,12.504351
-8.882791,60,16.632386
-14.521095,60,19.795199
-11.165512,60,23.842028
-13.083103,60,26.958843
-8.455679,60,31.252771
-8.530184,60,34.464974
-5.468204,60,38.656653
-9.432792,60,41.861606
-6.207932,60,45.875808
-7.100607,60,49.040847
-5.794387,60,53.039187
-6.207764,60,57.191823
-6.996742,60,61.374036
-9.491496,60,64.599616
-7.343098,60,67.703359
-6.423586,60,71.919919
-6.61492,60,75.1665
-8.930027,60,79.319789
-7.945445,60,82.459593
-9.383266,60,86.513986
-9.967375,60,89.644047
-6.721865,60,93.678937
-6.567331,60,96.856961
-8.86174,60,101.037714
-8.111361,60,104.149118
-6.458248,60,108.872359
-6.201028,60,112.045413
-6.820937,60,116.113819
-6.023926,60,119.405761
-6.865685,60,123.14045
-8.24821,60,127.663671
-5.911861,60,131.177239
-7.06795,60,135.792327
-6.119656,60,139.426545
-7.247088,60,144.201692
-6.393959,60,147.891599
-6.31479,60,153.003392
-6.30885,60,156.818345
-6.186673,60,162.589203
-6.063948,60,166.335009
-6.025573,60,171.124439
-7.115645,60,174.980487
-5.631202,60,179.717282
-7.07345,60,183.481112
-6.049017,60,188.386266
-7.666901,60,192.146355
-5.953309,60,195.960562
-7.082907,60,200.85002
-6.727337,60,204.521971
-6.518132,60,209.314728
-7.649678,60,213.071883
-6.559574,60,218.415626
-6.410066,60,222.641746
-6.958033,60,227.309557
-6.202163,60,231.083513
-5.951314,60,235.895864
-7.580432,60,239.497435
-6.145173,60,244.22754
-7.181777,60,247.781978
-5.830416,60,252.476778
-6.213058,60,256.986482
-7.090853,60,261.478851
-6.023626,60,266.172819
-5.825678,60,269.785974
-6.132598,60,274.428662
-6.103472,60,278.2467
-6.634495,60,282.871647
-5.962445,60,288.934225
-5.59523,60,293.636997
-7.797795,60,297.351707
-6.969767,60,302.196542
-8.034822,60,306.532103
-5.733704,60,311.144249
-8.245861,60,314.878342
-5.663323,60,319.456034
-6.595417,60,323.134156
-6.757611,60,327.667636
-6.891471,60,331.44232
-5.937012,60,335.098166
-6.188576,60,340.165819
-6.604635,60,343.805802
-7.371095,60,348.300315
-6.074465,60,352.051913
-7.47995,60,356.547166
-7.21055,60,360.295506
-7.402523,60,364.913336
-8.056848,60,368.604715
-6.668701,60,373.185365
-6.514127,60,376.881603
-7.123709,60,381.440357
-5.259439,60,385.128174
