#{"t_start": 1785158600.9785848, "env_id": "None"}
r,l,t
-22.299234,60,9.418239
-17.29922,60,12.506347
-18.564343,60,16.634389
-8.46941,60,19.797192
-9.957444,60,23.839046
-9.112868,60,26.960851
-6.125007,60,31.244776
-14.302883,60,34.465969
-5.898919,60,38.657647
-7.22816,60,41.8596
-7.277301,60,45.889796
-8.170697,60,49.045853
-10.110385,60,53.042182
-6.807917,60,57.192817
-8.482653,60,61.378034
-8.634148,60,64.594627
-6.82441,60,67.703356
-6.722673,60,71.915911
-7.117823,60,75.174494
-7.839884,60,79.313793
-6.746233,60,82.461585
-7.109911,60,86.51698
-7.241297,60,89.647044
-6.848873,60,93.67893
-10.26874,60,96.858949
-8.073644,60,101.043704
-6.111011,60,104.159127
-7.467176,60,108.876354
-6.170245,60,112.041436
-7.768728,60,116.124822
-8.781493,60,119.406755
-6.795556,60,123.136455
-8.367946,60,127.668394
-7.494871,60,131.184234
-6.33643,60,135.796325
-7.020293,60,139.427539
-8.314682,60,144.204686
-5.977359,60,147.893607
-7.435784,60,152.998421
-6.181415,60,156.81634
-7.24158,60,162.587198
-7.041557,60,166.336992
-6.86942,60,171.121432
-5.808386,60,174.984478
-6.920545,60,179.722286
-7.009196,60,183.477094
-5.991315,60,188.386242
-7.655655,60,192.148352
-7.795559,60,195.959548
-8.137601,60,200.850013
-6.201462,60,204.527958
-7.170801,60,209.315722
-6.967692,60,213.072878
-6.416352,60,218.409635
-6.484523,60,222.640743
-8.35074,60,227.309547
-6.718016,60,231.09849
-5.883699,60,235.893859
-6.398972,60,239.50143
-6.383735,60,244.231523
-6.954628,60,247.781973
-7.575988,60,252.478771
-7.195528,60,256.981479
-6.529688,60,261.483845
-6.156243,60,266.16716
-7.614673,60,269.787966
-6.493755,60,274.428664
-5.686571,60,278.249704
-7.631548,60,282.879643
-6.921865,60,288.937219
-6.547881,60,293.63999
-6.1155,60,297.356732
-6.179606,60,302.192522
-6.20841,60,306.531189
-7.733502,60,311.140117
