#{"t_start": 1785332048.984726, "env_id": "None"}
r,l,t,success,freeze_attempted,d_m,alpha_deg
7.353198,1,12.107819,True,True,0.0009495575571629763,4.620249619896472
4.986338,6,21.271811,True,True,0.00011091304501500976,6.752419731086923
3.908728,15,25.950081,True,True,0.0022935414700068456,6.29457394383093
6.88428,4,28.270809,True,True,0.002084556525386097,5.039956929643706
9.878965,2,31.993925,True,True,4.389180338626453e-11,0.002562961366601131
6.861989,9,36.546528,True,True,0.002604938917493662,3.7622811099812683
-18.798428,60,58.90674,False,True,0.014401710311710864,20.646426670427097
5.158221,3,60.958531,True,True,0.002003128486359667,8.31357184577916
6.848828,24,71.170013,True,True,0.002174106536783652,1.2956766657357641
2.041795,12,77.121866,True,True,0.0051038713003250386,11.696868126124487
8.31937,1,92.37512,True,True,0.0009278471945489155,2.8743016724561414
8.434624,6,111.450802,True,True,0.000639291560979402,3.180540933854967
6.344016,4,113.892125,True,True,0.002411250839231376,5.999631515321733
9.537584,6,3425.952674,True,True,0.005835268857545168,1.660070066359851
8.182885,7,3440.975402,True,True,0.005533895217129006,2.324020999090263
6.502604,9,3456.856879,True,True,0.005485900002382804,3.168757249015091
6.00993,3,3463.834231,True,True,0.002436553269362471,6.4238218199954975
8.272386,3,3466.416985,True,True,3.963227444468635e-11,2.9946856554749792
1.96654,10,3470.929942,True,True,0.008375516052382657,11.854861312712542
5.705731,21,3477.562752,True,True,0.007319979043313007,4.746051441455794
6.842886,9,3482.093756,True,True,0.010595701303956108,3.0907221678289187
3.545839,41,3496.229765,True,True,0.00017455838725788375,5.114495689879528
5.885955,7,3499.819877,True,True,0.003763479165536835,6.086760103068864
3.152696,9,3502.896325,True,True,0.005686478317175336,7.748309610252742
8.212113,1,3504.441972,True,True,0.0003021106514260767,3.0653458541167278
6.237995,1,3505.716431,True,True,0.004726372450061505,6.637086306509675
8.098276,6,3508.897847,True,True,0.000148300766381209,3.30720661476243
7.788518,5,3511.996121,True,True,0.001912129614146038,3.4341534412205172
-17.473315,60,3526.335045,False,True,0.03143089396480265,26.480864793592364
6.089572,9,3527.788324,True,True,0.0005752410867442929,5.380298417754723
6.8502,11,3539.023371,True,True,0.003025706389921887,2.603311275063238
9.959834,2,3541.202285,True,True,0.0003661224120216,0.19578551521472098
1.323188,5,3545.606159,True,True,0.006371125587885284,14.812530440997872
6.14922,6,3550.530599,True,True,0.0010614027624672284,6.1562870100442355
5.625934,5,3552.992039,True,True,0.00415792750459537,6.698782596584361
6.8778,7,3555.170578,True,True,0.008565270192932462,3.9830679317854814
5.44502,6,3556.463924,True,True,0.003384214252678298,7.203703321715947
1.333362,11,3561.453403,True,True,0.005401197293343867,13.408413538435882
8.294412,3,3563.803945,True,True,0.001975737222214717,2.72564003193334
-26.840886,60,3581.361794,False,True,0.012088811979376286,29.6486609811535
8.066591,4,3584.648368,True,True,0.0041873441708019914,3.8472425036464712
6.431142,4,3587.172067,True,True,0.004623322887163676,5.880710774786642
0.654597,6,3589.939308,True,True,0.0030875284980046973,15.541258068442614
8.142568,2,3591.270099,True,True,6.962691451858556e-05,3.028713953519507
