#{"t_start": 1784990336.2052617, "env_id": "None"}
r,l,t
-14.004345,60,5.054595
2.911186,8,5.275714
-29.939607,60,6.923342
-11.104118,60,8.580069
-8.646622,60,10.402261
-7.623997,60,12.123698
-8.628665,60,13.814078
-6.298357,60,15.557687
-6.673672,60,17.241369
-7.569049,60,18.930828
-7.459056,60,20.677803
-8.040631,60,22.372924
-6.012374,60,24.046569
-7.557259,60,25.805562
-8.008087,60,27.451959
-6.189512,60,29.11527
-7.409668,60,30.874633
