#{"t_start": 1785376277.1348195, "env_id": "None"}
r,l,t
1.10532,2,2.8285
4.754024,8,8.349178
6.029755,5,9.659599
7.006343,4,10.966178
-15.788364,60,20.841217
0.451247,9,24.485952
3.475747,3,25.709069
4.756045,4,28.966082
-9.890934,60,44.019594
3.100272,2,45.929187
8.811,4,48.291935
9.0648,5,50.621242
6.156212,12,53.242214
-17.939222,60,66.198418
6.660589,2,67.330358
7.679996,5,68.507526
6.769559,1,69.727345
5.342223,13,72.418267
5.887595,13,76.478124
9.556436,3,78.841313
6.542874,6,80.923
4.008486,7,82.247978
4.297963,16,86.282689
6.336829,8,87.657369
6.508018,22,93.983447
2.413665,6,98.798732
-25.356556,60,115.296688
-12.797173,37,124.688628
8.635429,4,125.899657
7.679445,26,130.15049
6.473679,4,131.461415
-20.667803,60,140.289104
5.837279,2,141.315535
-0.919363,12,144.077327
-21.780996,60,163.981836
-13.736134,52,172.557153
2.707572,6,175.17577
-28.451819,60,195.431352
7.695811,5,196.643443
7.798374,1,197.703741
-20.816555,60,211.930356
4.276394,17,217.845258
0.699479,6,220.378594
4.213051,6,223.560796
6.64995,1,224.7593
3.147389,9,227.265988
7.468391,1,228.304476
-5.543014,31,236.999876
4.47725,3,238.211841
-23.19743,60,245.567431
6.58205,2,247.749705
7.850123,11,253.141205
-18.419789,51,264.805655
4.292411,6,268.24285
-35.392807,60,289.234409
-9.604314,41,299.197496
7.178117,1,300.288818
6.750578,19,302.111671
-18.507453,54,319.078899
6.227444,1,320.238543
4.739956,2,321.370844
7.668289,7,322.642143
2.95419,6,324.003326
2.013487,11,325.627553
-34.171771,60,343.374453
7.518988,4,345.764417
-27.066084,60,364.01247
2.764028,3,365.258939
-2.063587,16,368.049003
2.961435,1,369.196532
5.715185,3,370.403715
9.081528,3,372.326216
4.518302,5,375.669034
4.005631,3,378.637207
9.617975,8,381.087545
0.205124,3,382.293195
-9.8915,20,388.876472
9.440409,1,389.99348
6.542584,2,391.158533
7.442811,2,392.176361
5.818288,7,393.514776
8.257929,2,394.649939
4.388022,8,396.025646
-7.420988,44,403.81472
-3.502493,21,407.880135
4.476797,3,410.024856
2.635945,4,412.305553
5.526386,11,415.85632
5.272793,5,418.100258
4.469839,5,420.48679
-29.730381,60,438.001966
3.663246,14,441.801655
-14.871284,60,449.409842
4.193949,3,450.731087
-21.313464,60,460.396624
-2.895764,40,469.636158
5.07652,9,474.321727
6.888736,5,476.531719
4.394393,19,480.640436
4.19629,10,485.56585
3.541332,3,487.48887
5.428117,2,488.645396
6.622089,1,489.787091
8.392547,3,491.075943
6.447886,17,492.793058
-17.916935,60,512.978798
7.026566,6,514.369814
7.98185,2,515.511941
4.979254,5,516.785356
-1.163111,20,518.510457
-33.073703,60,535.4991
5.386255,4,537.42122
5.727525,3,538.677791
7.286496,1,539.770714
-24.399462,60,554.069811
-13.76509,60,565.47573
-10.041869,60,578.04458
6.164903,1,579.105886
-23.794643,60,602.756068
-23.019682,60,623.178397
3.177934,10,625.845466
-15.832555,60,639.59548
-10.304582,33,656.052096
-24.812061,60,669.668995
9.115029,1,670.805602
7.463577,3,672.010828
-17.830172,60,686.841928
3.317255,1,688.599207
4.484579,7,692.144762
8.861609,2,694.08439
4.733427,7,698.803382
-5.599406,58,707.464777
-11.562277,60,727.669372
7.398145,10,732.498087
-11.101581,60,741.324311
7.14955,6,743.758886
1.757377,7,745.133978
7.979881,1,746.268727
-19.061355,60,770.132854
7.507496,5,771.432973
5.018296,1,772.547923
9.908382,1,773.646943
-17.567323,45,783.309311
6.757652,7,787.287517
8.091964,4,789.373142
5.813043,9,793.088277
1.856434,6,795.173215
6.478452,2,796.297198
1.626355,15,801.402468
5.838654,5,806.014308
-0.040874,1,807.25928
2.558865,4,809.61545
9.90468,1,810.861488
0.733323,2,811.971271
-18.376966,60,826.739586
6.929728,2,827.92663
3.744654,2,829.032473
7.575381,5,830.33454
-24.728312,60,848.810048
-2.442557,56,864.061687
-36.624322,60,880.893572
9.498036,3,882.897693
7.538573,2,884.161902
8.936934,4,886.534562
6.829235,1,887.626776
4.538252,5,890.950209
7.766036,6,892.239387
-40.751488,60,911.12375
5.697634,3,912.313531
8.249008,3,913.585762
6.156354,2,914.817734
-2.011783,11,917.069632
7.040049,4,918.253147
-18.469914,60,932.814049
2.240007,2,935.051676
-58.911863,60,950.164916
3.512165,2,951.382124
7.816039,3,953.333462
1.902578,15,959.566331
6.362805,5,962.040467
-36.754914,60,980.833188
-11.883915,60,990.870084
3.327472,9,992.355007
9.116387,2,993.548746
9.010999,10,995.025686
-0.399176,4,996.300481
7.450159,1,997.49956
9.52575,7,999.953048
-14.577792,60,1020.035949
-28.825678,60,1032.326777
-17.353325,60,1043.47334
4.316452,9,1050.073603
6.914071,4,1054.664344
