#{"t_start": 1785376277.1358476, "env_id": "None"}
r,l,t
7.615595,1,1.623419
5.923573,6,6.376883
3.908728,15,12.157804
0.436574,15,14.905278
-18.828843,60,30.126784
4.401114,3,31.310503
-22.270938,60,47.159003
-21.123042,60,62.24964
5.983314,14,64.978037
-20.554992,60,83.655324
-18.524365,60,102.53745
8.2982,7,103.872023
7.372067,4,105.186887
7.229869,2,106.29569
7.168781,5,107.534932
0.79296,6,110.077433
6.35766,5,111.329765
4.330138,5,112.612598
-25.701406,60,127.314824
6.388713,2,128.425115
-32.641096,60,137.311185
6.975708,6,138.633763
1.611773,19,142.53772
0.561651,10,144.073305
4.508924,15,147.502749
4.005225,2,148.71837
8.868773,5,150.693997
6.547968,2,152.663452
-2.901361,22,156.918067
4.195291,2,158.062163
4.894394,7,161.690922
9.47889,3,162.822951
5.079743,6,165.202558
0.84422,22,169.411012
-5.424035,49,177.206174
1.878645,11,180.805421
0.805921,2,182.03573
5.401218,1,183.166396
2.41193,2,184.959888
0.830066,1,186.847503
6.074771,1,188.710927
-25.213012,60,202.056085
6.099562,2,203.241359
6.632295,6,204.519137
3.46991,8,205.921993
7.738325,5,208.330978
9.156565,1,209.481842
9.040034,1,210.55908
-36.684172,60,231.920107
7.972198,4,233.095899
7.028166,4,234.368422
0.201005,8,235.733705
-22.190284,60,243.454525
4.106428,7,246.706964
9.094448,1,247.748677
3.541324,5,249.652618
7.174975,1,250.879922
6.965221,9,254.337264
-15.431553,60,271.813968
5.636439,3,272.920648
7.401743,11,278.441024
-22.062209,60,297.436096
-27.609291,60,307.056901
6.710566,8,312.446024
-21.853705,60,327.022393
-28.441032,60,348.822557
4.501919,6,351.222578
1.910106,4,352.400458
7.681845,2,354.638837
8.455421,2,356.9833
8.844028,6,359.411291
-16.640805,60,370.394699
2.90414,7,374.596373
7.425795,3,376.773998
6.148767,6,379.877143
2.294832,6,382.291164
5.893107,1,384.088379
5.813737,4,385.479566
-24.976772,60,399.677008
7.430354,12,402.363801
-3.104574,16,405.258714
4.620599,15,408.840213
7.360378,3,411.127878
0.712787,9,413.582376
3.015082,4,414.752167
6.794953,3,417.03569
-28.237093,60,432.317092
8.727226,4,434.579437
2.044007,1,435.860293
6.513658,2,436.890617
0.853456,5,439.173316
-38.924009,60,446.903001
7.257429,18,451.881323
