episode,timesteps,episode_reward,episode_length,entropy
1,12,0.3248067978962941,12,2.4775166511535645
2,58,-1.0138604406526297,46,2.472506284713745
3,62,8.222979449737487,4,2.4748218059539795
4,66,7.1140708809173026,4,2.4673397541046143
5,74,7.78671471109339,8,2.4799387454986572
6,80,3.741490196488912,6,2.477022886276245
7,140,-15.000145178556874,60,2.4808237552642822
8,166,2.97833717854787,26,2.472910165786743
9,168,1.764187676953312,2,2.4803860187530518
10,193,6.808964686417012,25,2.477426290512085
11,253,-8.86076971317545,60,2.476086378097534
12,254,-0.037591937630814434,1,2.4777069091796875
13,256,6.138335522363871,2,2.4723830223083496
14,263,7.749763581579133,7,2.471733570098877
15,323,-18.873345389217274,60,2.4779958724975586
16,327,0.5302978886970818,4,2.4801900386810303
17,346,9.546513025318472,19,2.477783679962158
18,350,6.667669547622931,4,2.4745843410491943
19,410,-14.529312549316767,60,2.4805991649627686
20,426,6.2896057474011915,16,2.471065044403076
21,427,0.9404285630376328,1,2.480381965637207
22,453,5.4615755370506225,26,2.471275806427002
23,513,-19.013812617971602,60,2.4811716079711914
24,534,0.4039022955870748,21,2.479182720184326
25,584,-3.0447101577758726,50,2.480703830718994
26,621,-7.41127142674567,37,2.4755072593688965
27,652,-3.4478172242205662,31,2.477565050125122
28,712,-14.852375208601288,60,2.4787018299102783
29,724,4.059280798341705,12,2.4805209636688232
30,765,4.1426581414227615,41,2.470388174057007
31,782,6.124602086220699,17,2.475708246231079
32,842,-13.871469765102908,60,2.477078676223755
33,859,1.620038794699909,17,2.4768295288085938
34,919,-11.840614394816471,60,2.4800033569335938
35,934,6.76337833395612,15,2.4741873741149902
36,960,-1.4166424887552946,26,2.4810028076171875
37,970,1.9447732616471702,10,2.480487585067749
38,1030,-18.819347443797476,60,2.476065158843994
39,1032,6.261020455102057,2,2.4746274948120117
40,1092,-14.04948532996953,60,2.4713542461395264
41,1101,4.3565076156633955,9,2.478086471557617
42,1102,2.2582960567816808,1,2.4805798530578613
43,1104,5.339013166093851,2,2.4772820472717285
44,1128,-0.20692553851006634,24,2.474708318710327
45,1188,-12.846779045086778,60,2.47478985786438
46,1193,3.620484099951671,5,2.470951795578003
47,1218,2.764251260856421,25,2.4734690189361572
48,1222,3.7153793907864268,4,2.4746599197387695
49,1249,7.912532171627678,27,2.474966526031494
50,1309,-12.05768515975549,60,2.472459316253662
51,1318,8.178822065321437,9,2.4720404148101807
52,1364,-6.040418978257186,46,2.472797155380249
53,1382,6.02540260879255,18,2.4700419902801514
54,1421,1.0932529345873916,39,2.4803409576416016
55,1456,0.9939978976678416,35,2.472006320953369
56,1465,4.454058833622954,9,2.4736475944519043
57,1467,4.311310586733321,2,2.4742093086242676
58,1469,6.495717128394003,2,2.480360984802246
