#{"t_start": 1785383741.1363194, "env_id": "None"}
r,l,t
1.10532,2,2.777763
4.754024,8,8.26528
6.029755,5,9.538283
7.006343,4,10.841444
-16.099391,60,25.961098
3.066262,6,27.310438
7.165674,3,29.805135
3.26532,3,30.953241
5.010784,4,33.304712
-2.012691,52,46.373484
3.600044,14,49.033514
8.478958,5,51.427796
3.636264,20,54.251337
-15.824759,60,66.218981
1.50332,29,72.555411
6.178729,6,73.925717
3.119646,14,77.675725
-12.860954,60,87.562444
-20.164109,60,102.77391
8.049671,2,103.899838
-18.893475,60,112.332845
-13.849203,60,125.307866
7.072547,3,126.450497
7.719083,5,127.74599
-0.937676,17,130.509458
7.626794,23,137.904084
7.808284,3,139.063314
5.410997,13,142.88803
9.029027,3,144.085376
-22.908501,60,155.984047
6.255301,2,157.289635
4.017877,7,158.664482
-0.239187,7,162.180649
7.000022,4,163.495639
-16.589678,60,180.157845
9.209556,8,182.724895
2.945842,30,192.240901
7.55274,24,198.579882
8.189557,6,202.279037
1.004832,7,204.43481
5.473199,9,205.920266
3.948081,1,207.071791
-23.55272,60,214.759684
7.083424,1,215.933324
8.955414,4,217.134257
4.570532,31,225.610883
3.600552,11,230.489946
8.147746,9,231.940536
4.741123,13,233.428015
3.376978,12,236.105645
6.157227,12,237.687397
6.99547,4,238.904921
7.270345,7,242.584561
1.810787,16,245.353018
3.123869,12,247.912275
-4.038758,10,251.285838
5.122592,1,252.466942
2.161889,1,253.54396
6.777053,3,254.80083
6.960061,17,259.699811
1.912103,7,264.077673
6.313391,25,273.449873
-6.782252,31,287.538755
1.592055,8,290.030632
6.607025,10,293.634218
5.44666,5,297.108018
0.341053,11,303.537165
5.909039,8,311.07114
2.252589,5,313.365972
-5.98378,32,317.779319
4.273569,23,327.247273
4.462994,6,329.605591
6.54591,4,330.857289
8.394195,2,332.064268
-28.594259,60,352.640031
7.307455,8,355.679156
7.338691,4,356.89332
-25.33779,60,371.514847
4.222184,7,374.019973
8.591654,1,375.649642
1.871678,6,376.962871
5.968331,1,378.040959
1.864805,2,380.350637
-35.032167,60,393.861518
-21.23699,60,411.443327
1.917186,1,412.546028
2.625968,3,416.46116
4.428004,8,419.96043
6.445996,2,422.08566
7.369857,6,424.405068
-21.7724,60,437.956784
4.602853,9,440.140456
6.24596,8,441.558699
-24.353722,60,455.177592
4.190297,8,458.850555
6.754225,3,462.011121
-2.055521,27,466.399921
4.757782,27,479.00474
4.808874,5,481.378741
9.465293,3,483.250889
-3.470436,31,493.394073
8.029218,9,495.396631
4.752902,10,498.010807
0.646936,5,500.563109
-18.470689,60,523.188035
-0.865453,27,535.852931
7.212277,2,538.051845
-23.816039,60,546.30897
3.082994,1,547.367132
-18.550867,60,556.828105
4.783168,10,564.501947
7.633435,2,565.64723
8.546422,7,569.922595
2.626837,3,572.148603
5.319126,4,574.483988
6.665414,4,576.520774
8.18894,7,580.078967
5.03877,4,581.370389
-12.449855,60,595.263294
3.22996,1,596.43282
2.8146,9,598.677706
8.647153,2,599.785925
2.189261,20,606.091645
3.181398,1,607.961479
3.452562,1,609.588601
6.588607,2,610.772042
-19.556896,60,636.105037
-2.268383,15,638.877622
5.648614,4,640.743861
8.680384,4,641.997824
1.989836,3,643.935553
7.286648,10,645.460783
5.784179,2,646.61264
3.157997,1,647.744842
4.013346,2,648.984184
3.321603,2,650.076041
3.504053,2,651.323951
-23.188069,60,663.239181
5.978809,2,664.262872
1.49048,6,665.601194
7.794381,5,669.726574
4.070317,2,670.886784
3.107034,2,672.042159
6.736471,2,673.193944
8.306918,1,674.219495
8.504913,9,675.622594
7.891058,5,676.937426
7.474995,6,680.399314
7.448235,5,682.694108
5.569605,6,685.042984
8.076626,8,690.059661
3.546401,8,692.519523
-29.861833,60,705.305918
3.989082,4,706.546608
3.862694,4,709.642838
-7.761969,40,718.262487
-24.495357,60,728.340226
-19.283794,60,751.616679
4.212371,14,756.613278
-13.542445,60,767.731411
6.238519,1,769.612673
6.918075,8,773.210589
8.066303,4,776.728789
6.059948,7,778.03693
1.694303,2,780.323617
-36.046643,60,797.451896
8.796688,1,798.62393
-25.940339,60,809.693545
-16.62954,60,818.822747
6.963751,6,822.972266
-6.412697,60,840.658538
-4.638664,29,858.994604
8.311587,3,860.479014
2.590896,22,865.71537
5.887989,2,867.118475
-23.710854,60,897.487347
-3.95411,44,912.384503
7.059372,4,913.90342
8.765456,1,915.480167
4.164439,4,917.014759
-38.799445,60,934.740995
-26.748843,60,944.997521
9.061446,3,946.639113
-20.027207,60,957.112186
3.286535,4,959.506395
-32.967101,60,971.748677
-25.622375,60,985.077438
6.084207,1,986.158874
5.420232,9,988.806622
6.015118,5,990.020082
6.495788,1,991.248284
6.906163,6,994.703249
-0.226779,20,1000.440249
6.066986,3,1002.063446
3.056884,6,1005.85444
6.926103,3,1007.249503
4.717334,5,1008.79772
-3.205256,20,1017.387882
4.102372,1,1018.521844
0.539309,18,1023.704378
-5.623496,23,1029.929057
-18.308671,60,1053.983042
-13.855308,60,1065.050535
7.483069,12,1067.743118
4.153012,6,1070.879341
6.075463,13,1078.410568
5.448263,8,1084.639189
8.067629,3,1086.202069
7.671569,3,1087.718341
4.884645,2,1089.221484
4.649315,6,1091.822598
5.672182,1,1093.631402
3.140524,14,1098.29618
-24.981417,60,1110.340246
7.572053,2,1111.736433
1.856429,4,1114.742011
-1.267998,3,1117.727737
-4.43822,19,1125.50699
5.608851,15,1129.927956
