#{"t_start": 1785383741.1232948, "env_id": "None"}
r,l,t
6.879105,3,3.952719
6.622821,3,5.183053
3.559189,1,6.303362
4.742639,19,13.35107
-12.112605,60,28.600586
7.958205,6,32.08701
1.909478,9,34.636055
4.360781,15,36.235955
8.989989,5,37.487387
2.315019,8,40.70189
6.588408,8,43.261389
6.505911,14,47.638057
2.660044,14,50.371075
-0.347615,3,52.585143
-13.369602,60,61.336737
6.148802,7,63.662561
6.102388,4,64.970923
-15.772328,60,78.902061
-1.656897,16,81.750834
-16.981956,60,93.718432
8.406765,1,94.829004
5.636847,3,96.041691
-2.062781,28,101.073275
-1.89799,29,105.712458
2.436692,23,108.643795
8.836889,2,110.556644
-15.444224,45,115.59495
5.451322,7,117.662287
7.854723,5,118.991263
7.048027,3,121.530385
1.867004,30,129.069263
5.105058,19,136.352223
-17.077333,60,148.382238
-2.72903,9,150.874569
6.237755,3,152.892763
9.925053,9,154.364425
-10.180782,60,172.346836
0.529839,8,173.735005
4.160712,6,175.080877
4.118919,12,176.542741
6.612849,1,177.64028
7.883162,1,178.841068
-17.262692,60,196.218915
5.609748,3,197.404909
7.352406,5,199.813618
-15.524965,60,212.911326
-13.152009,60,226.827492
-17.133774,60,240.077621
5.130354,8,243.729461
-21.587086,60,261.620804
-6.534881,16,269.048076
2.015255,4,270.314009
4.12384,11,274.590134
3.148949,9,278.991265
0.883832,5,280.291815
0.962094,1,281.480148
6.343966,1,282.611384
-0.131951,8,285.228799
3.875092,28,295.986657
9.1711,1,297.126031
6.697891,5,300.074436
5.90789,9,307.343424
7.800951,4,309.295152
-15.076279,60,325.41373
-3.783947,21,333.498709
6.909069,5,335.915992
5.101178,4,338.847526
6.289673,5,340.766757
8.439234,7,341.969249
4.0086,11,344.403022
2.660405,4,346.825926
9.070675,3,348.110164
9.02762,1,349.160427
1.006213,3,351.193125
-27.040815,60,364.799913
8.638031,12,367.289883
7.97571,5,369.520556
0.295599,20,379.212272
4.703411,3,381.39961
4.470829,14,387.227942
9.905621,1,388.361639
2.894851,5,389.563142
-20.638994,60,397.993897
1.018238,5,400.305998
2.469637,7,401.659592
9.169915,2,402.829473
5.722643,3,403.955694
-0.133406,13,407.825813
4.42899,4,410.253919
1.109667,7,414.544041
9.203652,7,417.791209
7.016096,3,421.056603
3.859909,3,423.23481
-14.675425,60,436.816603
9.160932,4,437.969808
-14.019018,60,447.479474
9.235024,1,449.312232
-19.723628,57,468.342518
5.898781,2,470.616839
9.268293,2,471.767823
8.028466,2,472.90277
7.734602,14,476.730823
7.451839,2,477.884902
7.709793,7,481.398746
4.891617,4,484.402956
-0.013445,14,486.781189
3.959389,2,487.861824
1.390435,7,490.27831
7.768683,6,492.358093
1.463006,1,493.408097
7.912516,16,496.725615
5.64844,5,499.245895
6.432364,4,501.769769
5.373019,31,512.229546
7.060126,2,514.211264
