#{"t_start": 1785383741.058451, "env_id": "None"}
r,l,t
-11.482979,60,20.890278
6.841322,14,23.490496
8.563251,3,24.756327
-9.405832,60,43.328626
-19.204857,60,55.921179
-13.717074,60,69.661261
2.954909,33,75.387854
5.114885,1,76.501456
4.344718,9,80.202747
-14.456466,60,88.839591
1.64236,39,99.773208
-10.215848,60,108.698632
-15.525732,60,120.183768
5.741077,3,122.725253
4.585227,10,124.126833
6.139607,32,132.792368
5.284841,1,133.930669
5.910875,29,140.466306
10.296648,2,141.684844
6.745787,19,145.720005
-16.571324,60,160.991458
4.965713,10,164.717794
2.330576,4,165.96257
-13.344681,60,181.436076
2.520895,23,187.639378
-3.074305,24,195.024458
-0.554446,15,201.183244
4.982252,1,202.350908
4.439475,25,208.601881
-16.374826,60,219.196045
4.846806,2,220.341048
-13.305331,60,234.676452
-10.290826,60,246.904022
0.77566,11,250.233916
-2.131911,12,256.199022
5.350943,2,257.369202
0.193812,15,263.01283
5.524186,11,267.910609
4.085738,5,270.372848
7.431109,11,274.651964
5.721719,7,277.896942
7.291026,12,283.902994
6.697248,6,286.440167
-1.661218,9,288.788015
6.505809,10,291.488168
6.390633,2,292.647502
1.034831,4,294.83684
9.254795,3,297.187888
7.50643,4,298.922022
7.606046,2,301.264674
2.267917,2,302.423917
9.668337,4,304.708744
8.007116,2,307.408268
7.435246,4,309.349012
0.203515,4,312.334257
7.848722,4,314.574541
4.563579,24,316.466058
7.132197,7,319.074754
0.417028,11,320.622709
7.280793,7,323.061419
8.249197,1,324.212272
6.061829,6,328.547182
-1.137764,22,335.978813
8.24952,1,337.792468
-25.239036,60,358.177247
8.356592,3,359.295889
7.998967,2,360.458553
5.72235,1,361.587084
3.62145,25,363.607681
6.988596,17,366.27489
1.062467,17,374.087847
-30.626142,60,392.506022
-20.480269,58,405.542679
5.983521,1,406.686478
1.059189,5,409.118224
3.292181,7,412.627912
4.243646,2,414.600908
4.360464,8,418.958731
1.150627,17,426.959802
4.657127,17,429.362951
-19.158828,60,443.006881
5.928764,38,450.502935
5.367016,20,457.772331
-0.284611,11,463.439709
-1.959275,14,465.0806
3.124918,7,466.467803
2.73864,4,469.511757
7.445051,10,474.260375
6.344181,3,475.516921
-17.89787,41,489.244926
7.015461,1,490.343154
-17.407515,32,501.831623
8.231016,3,503.821118
7.21376,5,508.024581
7.985143,12,510.762613
5.172379,11,512.297384
7.449829,8,515.574048
2.595549,8,519.02916
6.257588,1,520.809085
9.28066,9,522.167371
7.775412,6,524.552508
6.717362,6,528.018772
-29.067499,60,542.580433
0.235622,23,549.375872
7.186843,1,550.598392
3.783794,10,551.991773
7.138342,2,553.139882
-28.68313,60,567.730356
1.61326,4,571.093713
-20.600576,60,591.344692
-13.014231,60,612.887995
6.285914,2,615.062725
3.900126,13,620.92062
2.504026,1,622.055197
-10.712962,35,634.828094
-27.527389,60,652.846062
5.691905,2,654.026457
-23.222143,60,667.624458
5.670353,1,668.682584
1.14545,23,678.083005
-23.507122,60,698.888061
-32.448045,60,712.283066
1.847215,1,713.371839
-8.252429,17,716.117289
7.571763,1,717.145519
-43.281617,60,727.237414
7.122302,10,735.052356
4.272762,9,738.62652
1.420331,1,739.781153
1.03896,2,741.685508
-16.827512,60,759.165272
4.802874,4,761.595711
-29.242431,60,774.389349
8.890632,1,775.601014
7.640211,9,779.214201
4.688182,5,782.479871
5.933085,3,783.694912
6.187427,2,784.921932
3.382055,6,786.317825
0.594949,11,787.858742
2.835517,6,789.195388
0.081115,3,790.287391
-21.131802,60,801.141949
-16.881448,60,813.58858
2.839869,3,814.804493
2.067825,24,820.712163
6.564977,1,821.876184
-13.993967,60,838.273179
7.176052,3,839.512937
0.498442,6,842.250256
5.590986,2,843.686811
8.204267,1,844.757147
2.546235,7,847.165721
1.749545,1,848.728184
-24.900922,60,877.45216
9.781951,2,878.981309
3.829335,11,884.901776
0.980116,1,886.333086
7.122737,3,888.108654
-22.671511,60,908.244293
8.111658,2,909.66515
7.522104,1,911.005843
-24.282305,60,925.829542
8.800372,2,927.569791
0.912673,1,929.356601
7.902542,2,932.341825
4.045237,1,933.431165
-24.278506,60,940.553553
6.138966,4,943.540397
-11.8867,56,952.483108
7.373287,5,955.901504
5.357568,7,958.412229
7.30513,2,959.582266
-18.037543,60,971.829546
5.14442,14,973.665871
2.777365,12,976.944349
-2.773375,18,981.486998
6.644437,3,982.650014
8.886909,2,983.77205
1.169966,20,987.677267
-25.203667,60,1011.635186
7.246716,2,1012.748619
6.740069,3,1013.9633
0.672346,2,1015.131649
9.027693,1,1016.292309
5.015036,8,1019.903672
1.457318,5,1021.229664
-10.71005,49,1036.165866
-28.109819,60,1056.147298
-19.416801,60,1070.949205
2.333139,1,1072.925265
-4.749887,30,1090.612927
-15.367613,60,1107.454049
3.709279,6,1108.760114
-25.636189,60,1133.118793
4.675025,1,1134.156448
9.046926,1,1135.337639
