#{"t_start": 1785393579.6367252, "env_id": "None"}
r,l,t
0.324807,12,1.723987
-1.01386,46,4.235043
8.222979,4,5.662803
7.114071,4,7.067604
7.786715,8,8.505434
3.74149,6,9.923066
-15.000145,60,12.51896
3.060956,26,14.501877
1.764188,2,15.850922
5.904283,5,17.188533
9.295216,4,18.589084
1.081148,16,20.197
3.494391,12,21.683123
6.082629,22,23.363892
3.686479,3,24.81268
-19.359685,60,27.510662
-0.684965,13,29.112092
1.868382,8,30.674905
6.522128,9,32.079823
-6.174704,54,34.6552
2.896439,18,36.405169
-15.861078,60,39.268313
5.983151,1,40.548465
6.70301,15,42.056669
1.709829,12,43.537516
-23.278237,60,46.275339
2.455842,11,47.857596
-15.629338,60,50.647452
8.44216,10,52.10788
3.630832,2,53.315974
0.779598,11,54.798852
3.185489,5,56.098223
3.942382,6,57.578873
-2.16009,7,58.921291
6.432727,1,60.181503
8.226513,3,61.537399
4.65665,20,63.197198
4.403598,7,64.609947
-16.418822,60,67.441617
6.99736,4,68.886245
-16.135642,60,71.659211
4.893617,23,73.595206
5.082297,5,74.992383
4.721552,3,76.340252
6.749491,2,77.631954
-1.724808,17,79.322078
4.540568,2,80.682961
8.346225,2,81.920482
-0.312165,43,84.172431
-13.911892,60,86.954453
5.405443,6,88.490896
-18.810375,60,91.198832
5.306432,2,92.476293
0.901913,42,94.662187
5.986571,2,95.984864
3.672873,2,97.271533
-1.058838,23,99.130902
7.18033,1,100.470671
7.185939,2,101.724677
3.926191,19,103.539288
3.509435,5,105.026054
-17.517275,60,107.802096
-13.16662,60,110.61586
-17.655239,60,113.36177
6.399369,10,115.086507
2.751724,9,116.615222
7.016513,12,118.26488
8.461305,3,119.752286
6.233482,1,121.13977
8.429697,16,122.913219
1.630146,5,124.292001
3.078949,4,125.748761
6.466322,11,127.333028
7.131063,3,128.749427
7.954698,3,130.158397
5.289576,36,132.37563
4.602257,8,133.833143
1.662251,27,135.977484
5.95094,5,137.409731
7.219928,4,138.779296
-16.339111,60,141.401276
2.713227,16,143.16176
7.596538,1,144.454773
6.687294,6,145.70645
4.946922,6,147.220146
5.775558,9,148.743839
7.949681,1,150.099544
6.608368,16,151.918013
6.256487,18,153.714081
8.252163,7,155.102611
8.003964,5,156.540949
5.222745,10,157.985512
1.285576,12,159.68495
7.718937,2,160.996972
6.795342,10,162.404237
3.471651,16,164.121296
5.991932,3,165.593948
7.777275,5,167.045701
2.669383,2,168.499584
7.843453,6,170.267945
-3.135034,14,171.964899
5.352381,2,173.17943
4.254081,5,174.359381
1.457712,1,175.611066
-1.374181,25,177.271882
3.393163,14,178.641004
4.217638,4,179.892323
3.148976,25,181.460708
5.866824,9,182.830985
7.208517,1,183.931752
7.301255,5,185.109006
6.5903,3,186.201917
3.7135,3,187.298968
-29.80174,60,189.647058
-1.929582,26,191.332434
5.878652,12,192.731159
8.237222,2,193.793427
5.045518,5,195.044939
1.811453,5,196.305553
3.592544,6,197.458684
7.317279,7,198.649425
1.624052,2,199.801523
-29.232876,60,202.224146
4.964292,2,203.536515
-20.555292,60,206.002196
3.998473,1,207.22178
-1.849053,23,208.863163
3.391462,2,209.991393
9.296406,1,211.125817
5.21334,5,212.303782
6.509148,2,213.414335
1.573441,4,214.519721
-5.894729,15,215.854661
4.572248,4,217.106252
-4.474417,35,218.97262
8.870556,2,220.206617
5.824444,8,221.476765
7.789738,2,222.628762
7.241053,6,223.756369
3.871098,8,225.05164
6.673424,5,226.245198
7.834437,7,227.518766
-2.524902,42,229.407124
-0.379817,4,230.509273
3.988319,6,231.768219
0.494392,12,233.030427
6.187288,3,234.206508
-5.923902,25,235.819511
9.890036,1,236.927526
8.52779,8,238.162177
0.028559,1,239.24135
5.063889,7,240.413751
7.961056,5,241.712249
4.977534,5,242.938445
-24.918172,60,245.309526
7.160816,4,246.456554
2.256681,6,247.692262
-31.735818,60,250.102529
5.239848,7,251.407202
2.580277,13,252.79846
-23.038982,60,255.191841
-22.365116,60,257.604552
-18.887764,60,260.057668
7.68594,1,261.227204
6.331132,5,262.459368
4.154098,9,263.688352
6.243437,7,264.871425
7.775909,2,265.936392
5.448813,5,267.162792
-25.396374,60,269.645613
2.954806,20,271.2325
3.341533,24,272.921222
-22.478316,60,275.370572
-11.321819,60,277.743381
6.260987,11,279.162079
0.050469,15,280.534134
6.020724,6,281.776417
-18.131471,60,284.13305
-18.509056,60,286.496789
-4.265875,21,287.991025
5.515907,9,289.271981
1.20495,4,290.451364
3.338276,20,292.030345
4.658488,3,293.252908
5.068419,22,294.745395
5.397599,8,296.030813
3.922481,4,297.06478
0.338605,36,298.884674
-2.153329,27,300.612158
3.757996,5,301.835241
4.145449,15,303.204331
5.57144,11,304.568091
6.224531,4,305.752759
5.417004,6,307.025727
6.983661,26,308.611589
3.602768,20,310.045553
5.412184,27,311.719291
6.150003,35,313.691501
