episode,timesteps,episode_reward,episode_length,entropy
101,1690,-3.1350342746980453,14,2.4140913486480713
102,1692,5.352380738392216,2,2.428217887878418
103,1697,4.254080905018378,5,2.4392294883728027
104,1698,1.4577120815765487,1,2.405074119567871
105,1723,-1.3741814082374686,25,2.443197011947632
106,1737,3.393162730477772,14,2.4380486011505127
107,1741,4.217637606071043,4,2.4112823009490967
108,1766,3.1489758436903434,25,2.420778751373291
109,1775,5.866824281669869,9,2.4108974933624268
110,1776,7.208516962196571,1,2.4110267162323
111,1781,7.301254776518187,5,2.419771432876587
112,1784,6.590299876602185,3,2.419992446899414
113,1787,3.713500044246237,3,2.4162957668304443
114,1847,-29.801740108294002,60,2.412991762161255
115,1873,-1.9295815176463993,26,2.4135425090789795
116,1885,5.878651754688016,12,2.4105401039123535
117,1887,8.237221913613185,2,2.428407669067383
118,1892,5.0455182229637945,5,2.4141461849212646
119,1897,1.8114527518669683,5,2.440208673477173
120,1903,3.592543622182334,6,2.4113030433654785
121,1910,7.31727886882905,7,2.4339396953582764
122,1912,1.6240524901230426,2,2.3876352310180664
123,1972,-29.23287627708522,60,2.4148643016815186
124,1974,4.96429196743854,2,2.3948521614074707
125,2034,-20.555291852909036,60,2.415069341659546
126,2035,3.998473297603812,1,2.4383153915405273
127,2058,-1.8490525694753055,23,2.414374589920044
128,2060,3.3914619493715725,2,2.418154716491699
129,2061,9.296406299049957,1,2.409968852996826
130,2066,5.213339775510307,5,2.406250238418579
131,2068,6.509148467319259,2,2.4314374923706055
132,2072,1.573441329769392,4,2.4409267902374268
133,2087,-5.894728618938435,15,2.409250020980835
134,2091,4.572247830946688,4,2.409144401550293
135,2126,-4.474417414519806,35,2.4120054244995117
136,2128,8.870556380786399,2,2.395421028137207
137,2136,5.8244442403621335,8,2.4191040992736816
138,2138,7.78973817812339,2,2.3958582878112793
139,2144,7.241053027209266,6,2.397141218185425
140,2152,3.8710980072433943,8,2.392971992492676
141,2157,6.673423537500751,5,2.3953545093536377
142,2164,7.834437280950643,7,2.3867440223693848
143,2206,-2.524902048696182,42,2.432788610458374
144,2210,-0.3798172642912194,4,2.419316530227661
145,2216,3.9883192556514993,6,2.377027750015259
146,2228,0.49439211643808534,12,2.4217333793640137
147,2231,6.187288494510782,3,2.3779537677764893
148,2256,-5.923901623571571,25,2.4081826210021973
149,2257,9.890036035326492,1,2.4075071811676025
150,2265,8.52778982897998,8,2.4245035648345947
151,2266,0.028559034139126235,1,2.433824062347412
152,2273,5.063889487943725,7,2.4209368228912354
153,2278,7.961056142723678,5,2.407097339630127
154,2283,4.977533887089701,5,2.389836072921753
155,2343,-24.918172444031146,60,2.3675191402435303
156,2347,7.160816341921871,4,2.3886771202087402
157,2353,2.2566809280106255,6,2.3632094860076904
158,2413,-31.735817817950643,60,2.377183675765991
159,2420,5.23984812877331,7,2.3628387451171875
160,2433,2.580276622747302,13,2.39664626121521
161,2493,-23.038982198216566,60,2.3921663761138916
162,2553,-22.365116033648036,60,2.433302164077759
163,2613,-18.887764446348715,60,2.4023144245147705
164,2614,7.68594049708563,1,2.3892383575439453
165,2619,6.331131741558371,5,2.3963429927825928
166,2628,4.154097969066159,9,2.4024651050567627
167,2635,6.2434367765831364,7,2.4016709327697754
168,2637,7.775908607374692,2,2.398198127746582
169,2642,5.448813335095438,5,2.4021618366241455
170,2702,-25.39637363658132,60,2.412821054458618
171,2722,2.954806344740172,20,2.410007953643799
172,2746,3.3415329861681142,24,2.424790859222412
173,2806,-22.478316023420803,60,2.3992249965667725
174,2866,-11.321819021611566,60,2.437363862991333
175,2877,6.260986982324051,11,2.428717851638794
176,2892,0.0504688836338576,15,2.4034409523010254
177,2898,6.020724029960657,6,2.3996522426605225
178,2958,-18.131471027632603,60,2.410067081451416
179,3018,-18.509056036722722,60,2.4129514694213867
180,3039,-4.265874706860014,21,2.4193289279937744
181,3048,5.515907334938586,9,2.4100160598754883
182,3052,1.2049499293975139,4,2.4039242267608643
183,3072,3.3382759266706943,20,2.4401001930236816
184,3075,4.658487779256201,3,2.417569160461426
185,3097,5.06841871670738,22,2.4490365982055664
186,3105,5.397599338077313,8,2.4407830238342285
187,3109,3.9224806401751664,4,2.444084644317627
188,3145,0.3386047163242285,36,2.4261159896850586
189,3172,-2.153329467492655,27,2.4380695819854736
190,3177,3.7579963283522697,5,2.4507040977478027
191,3192,4.145449165211783,15,2.411569833755493
192,3203,5.571440037587743,11,2.416658639907837
193,3207,6.224530540172582,4,2.4093995094299316
194,3213,5.41700413262477,6,2.441594362258911
195,3239,6.9836609294553975,26,2.454235076904297
196,3259,3.602767572551659,20,2.4437432289123535
197,3286,5.412183837514663,27,2.4408557415008545
198,3321,6.1500032742218265,35,2.441033363342285
199,3370,-6.479977046590193,49,2.427668333053589
200,3430,-22.647265985772947,60,2.4380264282226562
201,3434,5.971398652878284,4,2.4428069591522217
202,3451,-1.098524870549482,17,2.402157783508301
203,3490,1.94034756999867,39,2.4208412170410156
204,3499,4.384538818108826,9,2.4279603958129883
205,3559,-13.292619416923971,60,2.3986167907714844
206,3566,8.837605272155862,7,2.4201724529266357
207,3567,6.013870425491562,1,2.423859119415283
208,3627,-12.087929898764699,60,2.414249897003174
209,3632,6.945754910479118,5,2.425398826599121
210,3644,4.919434961794759,12,2.4449987411499023
211,3684,0.9665599229465265,40,2.3870973587036133
212,3689,5.854855346645321,5,2.4321818351745605
213,3709,-0.6067080698329894,20,2.39426851272583
214,3769,-16.10068746583995,60,2.3683762550354004
215,3829,-19.680296851233162,60,2.3798606395721436
216,3889,-24.88374598730045,60,2.4254114627838135
217,3900,2.6319828117113073,11,2.3920786380767822
218,3904,2.378285096410226,4,2.4076972007751465
219,3964,-17.086359572113597,60,2.4189209938049316
220,3979,1.805050382026781,15,2.38899564743042
221,3983,4.594718324791753,4,2.3059728145599365
222,3990,-0.3184412828312034,7,2.317084550857544
223,3998,4.846111589283002,8,2.3590900897979736
224,4011,4.629477139574332,13,2.4004368782043457
225,4029,1.8614566633343674,18,2.2772953510284424
226,4089,-15.674203987899883,60,2.4008216857910156
227,4126,-3.572703227937559,37,2.252500295639038
228,4186,-14.55771936755195,60,2.3721659183502197
229,4188,7.364045131038042,2,2.3428587913513184
230,4196,5.688285088930053,8,2.27437424659729
231,4204,3.452185591729368,8,2.376539707183838
232,4264,-21.74407887397784,60,2.265361785888672
233,4278,-2.101421447172447,14,2.2716293334960938
234,4280,6.331747157534804,2,2.3382930755615234
235,4283,7.63443644597796,3,2.189389944076538
236,4295,3.9268509239606013,12,2.2846157550811768
237,4355,-30.17425313913026,60,2.2047927379608154
238,4367,4.752948386375724,12,2.21030592918396
239,4373,8.524123625508075,6,2.431306838989258
240,4375,6.162404841377555,2,2.428011178970337
241,4385,5.749974031860433,10,2.3064815998077393
242,4412,-4.794869699211467,27,2.1715598106384277
243,4437,1.7014699394768797,25,2.250231981277466
244,4463,1.3731540518512388,26,2.3093526363372803
245,4466,8.582245603628316,3,2.4225642681121826
246,4494,-1.1636494674458138,28,2.2253308296203613
247,4499,8.046444180877797,5,2.1657965183258057
248,4559,-30.99378892231888,60,2.1561119556427
249,4564,3.4836734927814756,5,2.1450817584991455
250,4580,4.851497729875845,16,2.1784400939941406
251,4640,-18.130316665105948,60,2.1434121131896973
252,4643,5.883015706128,3,2.2665011882781982
253,4647,9.468626639130056,4,2.30574893951416
254,4665,-2.4195909969681932,18,2.296787738800049
255,4667,8.106414253041358,2,2.1347289085388184
256,4671,3.254559061062806,4,2.309260129928589
257,4680,9.253364610983626,9,2.2021875381469727
258,4728,-2.4015048994248342,48,2.3086187839508057
259,4743,-2.5828229714967352,15,2.29654598236084
260,4803,-10.161553286633998,60,2.2215588092803955
261,4834,-8.116696675759313,31,2.415642738342285
262,4845,3.4177956954627753,11,2.350977897644043
263,4849,5.836456181921979,4,2.4031786918640137
264,4909,-13.268910567292624,60,2.4248299598693848
265,4934,-3.322894027040281,25,2.2562663555145264
266,4954,3.8856359811000796,20,2.1798927783966064
267,4962,7.367754856887164,8,2.378114700317383
268,5022,-21.446786230233645,60,2.373244047164917
269,5042,4.9104190864672645,20,2.2369351387023926
270,5061,2.849423786369076,19,2.242588996887207
271,5070,7.614720589352754,9,2.371799945831299
272,5073,8.764355083520426,3,2.2390828132629395
273,5087,7.369611049265089,14,2.3259127140045166
274,5147,-18.648907679758608,60,2.2291369438171387
275,5157,7.690562245910229,10,2.190387487411499
276,5164,4.980735714726903,7,2.116224765777588
277,5171,4.782136564513921,7,2.222642660140991
278,5220,-5.251649862725961,49,2.2054991722106934
279,5244,-2.1067698664888597,24,2.206178903579712
280,5255,2.8251339457410136,11,2.1478271484375
281,5315,-12.095278371266197,60,2.1912832260131836
282,5366,-7.286776293499536,51,2.104506492614746
283,5379,-1.5337834750029207,13,2.013389825820923
284,5404,2.8652177821586826,25,2.2174837589263916
285,5464,-12.096700266919873,60,2.1774513721466064
286,5466,5.638092665969545,2,2.210887908935547
287,5526,-25.224559123335865,60,2.1611721515655518
288,5533,6.833295410497888,7,2.211691379547119
289,5576,4.665378042304712,43,2.2223706245422363
290,5596,4.417161906161277,20,2.117358446121216
291,5656,-19.182628377248125,60,1.8660387992858887
292,5658,5.023141012229596,2,2.016012191772461
293,5718,-13.515876711293604,60,1.9833266735076904
294,5730,3.237955600009578,12,2.044013738632202
295,5754,1.7498232150020026,24,1.9638606309890747
296,5814,-13.340717128579023,60,2.0030264854431152
297,5823,3.784602379408584,9,2.0989859104156494
298,5883,-16.80974097143445,60,2.207991361618042
299,5937,-2.381532747976062,54,2.098310947418213
300,5978,1.1728651669875148,41,2.0150516033172607
301,5980,7.715786171206788,2,2.196392059326172
302,5985,4.776224995250644,5,2.1405982971191406
303,6045,-8.887144954224743,60,2.0462403297424316
304,6048,3.0846675864907174,3,2.3279807567596436
305,6092,0.5703270507019176,44,2.1147141456604004
306,6097,5.41352838875429,5,2.2474465370178223
307,6119,5.187429634081038,22,2.292843818664551
308,6147,1.6642897560062264,28,2.2737715244293213
309,6151,8.1480642652708,4,2.2123026847839355
310,6156,8.36922959601361,5,2.2230052947998047
311,6160,8.775487722479706,4,2.11690092086792
312,6177,6.200552344257659,17,2.312753677368164
313,6184,2.9608171166495985,7,2.35817289352417
314,6205,6.891078645283683,21,2.2159504890441895
315,6215,5.8459582806706845,10,2.219050407409668
316,6222,8.353036523556819,7,2.2570769786834717
317,6258,-1.7067185323879328,36,2.1730427742004395
318,6268,7.0585333293552734,10,2.1841418743133545
319,6297,2.291747391418112,29,2.199592113494873
320,6313,4.011958207016106,16,2.3271687030792236
321,6319,5.854078479890016,6,2.158566474914551
322,6331,4.219318491970673,12,2.351288080215454
323,6391,-24.10972416472971,60,2.291991949081421
324,6451,-14.64069002343549,60,2.321533203125
325,6471,3.168090494113671,20,2.3216748237609863
326,6531,-12.747812945200462,60,2.2723538875579834
327,6591,-8.079797023011407,60,2.2565267086029053
328,6651,-10.625041979432709,60,2.259248971939087
329,6656,3.013906609843608,5,2.1799941062927246
330,6716,-16.48375529899081,60,2.384119749069214
331,6724,2.3539570628259012,8,2.2338438034057617
332,6732,6.922498652331406,8,2.3581695556640625
333,6739,1.1645996396273333,7,2.1860127449035645
334,6799,-13.245751935198008,60,2.284257411956787
335,6809,-0.9308307266553522,10,2.4038186073303223
336,6815,2.6852924427790823,6,2.133953094482422
337,6830,8.278391447678102,15,2.154906749725342
338,6839,6.892700519895314,9,2.3929738998413086
339,6840,4.9722852629431,1,2.23760724067688
340,6851,9.644391141695232,11,2.2122137546539307
341,6856,5.839817757644673,5,2.336002826690674
342,6861,6.693826057910507,5,2.179450511932373
343,6865,7.372786380009655,4,2.111126184463501
344,6925,-16.26833347779318,60,2.3603901863098145
345,6943,0.16559485278914732,18,2.177095890045166
346,6950,4.993983323473016,7,2.3841471672058105
347,6958,8.008558656483556,8,2.1349430084228516
348,6985,2.1923164113138234,27,2.18683123588562
349,6989,4.152974640293786,4,2.276398181915283
350,7049,-15.749479539913745,60,2.380751609802246
351,7096,2.413247676976555,47,2.293975353240967
352,7098,2.3018320059229036,2,2.344721794128418
353,7102,4.81656634196767,4,2.3676533699035645
354,7120,5.655064941518546,18,2.334982395172119
355,7130,1.767659129132621,10,2.2285969257354736
356,7141,0.7951068258191332,11,2.406825065612793
357,7153,0.7998156592063674,12,2.3458218574523926
358,7163,6.016289689614661,10,2.317925453186035
359,7171,6.245957198060696,8,2.219148874282837
360,7177,3.4457766899615656,6,2.4282071590423584
361,7227,-6.644555872810195,50,2.3501877784729004
362,7274,-4.6210040045399055,47,2.224475383758545
363,7281,5.119898998670669,7,2.2675106525421143
364,7293,7.389573353939397,12,2.3333747386932373
365,7296,8.784421978947412,3,2.2178966999053955
366,7356,-11.736064006930796,60,2.3625779151916504
367,7372,1.636597480020816,16,2.4184212684631348
368,7380,3.745245214449543,8,2.255631685256958
369,7440,-20.678438354185367,60,2.340226173400879
370,7499,-7.314443675238531,59,2.3981518745422363
371,7505,7.518734438055761,6,2.4393928050994873
