#{"t_start": 1785515837.9969473, "env_id": "None"}
r,l,t
0.324807,12,2.027077
-1.01386,46,4.803351
8.222979,4,6.315495
7.114071,4,8.012969
7.786715,8,9.777808
3.74149,6,11.356098
-15.000145,60,15.091061
2.978337,26,17.280783
1.764188,2,18.740287
6.808965,25,20.81106
-8.86077,60,23.643444
-0.037592,1,24.955044
6.138336,2,26.339913
7.749764,7,27.954451
-18.873345,60,30.87928
0.530298,4,32.478115
9.546513,19,34.344103
6.66767,4,35.802809
-16.57435,60,38.88051
6.289606,16,42.090733
0.940429,1,43.743762
5.461576,26,45.671435
-2.46553,38,47.987879
7.288776,5,49.46678
9.81777,2,50.800872
3.763746,5,52.256559
-12.631651,60,55.084405
-6.23831,41,57.503258
8.231203,3,58.778584
-27.060598,60,61.94324
3.978737,9,63.518608
2.868165,7,65.01261
-12.382373,60,67.807257
1.893542,4,69.171128
4.164512,15,70.893286
6.737846,3,72.372227
1.925118,17,74.237153
2.597596,13,75.961932
8.076198,8,77.409463
2.089264,2,78.715736
4.368706,35,80.917874
-12.933048,60,83.684357
1.091001,4,85.424548
-13.162435,60,88.068693
-19.794662,60,90.921818
6.621838,8,92.515003
2.661747,42,94.835277
6.753115,2,96.159246
7.087302,25,98.164742
7.659329,1,99.586413
-9.322269,50,102.003984
-12.856199,60,104.704391
2.26325,6,106.113188
8.944169,4,107.544028
3.992208,27,109.563031
-11.310473,60,113.28149
5.144866,30,115.742774
4.196849,3,117.126174
-14.250918,60,119.791093
0.553314,19,121.9625
5.385689,8,123.767718
2.78332,27,126.474321
7.738082,9,128.413935
1.852894,2,130.479656
6.256236,2,131.942707
-15.650177,60,135.037087
4.882606,13,136.964722
1.573353,12,138.776837
3.986133,9,140.546158
8.376317,1,142.060134
-1.918539,34,144.388514
6.479777,12,146.065034
-20.946423,60,149.059668
7.02161,6,151.079741
1.899451,14,152.735181
-11.823736,60,155.669311
1.818486,2,157.021803
1.554175,24,158.954397
3.098822,47,161.509861
4.748196,2,162.846544
-7.61601,60,165.740154
5.715873,12,167.607169
-16.311333,60,170.578316
-1.18956,17,172.494852
2.965969,21,174.394849
6.370184,3,176.313792
4.833626,21,178.002031
2.243642,16,179.774085
-24.396698,60,183.135767
4.669809,2,184.665353
3.525437,5,186.030816
-0.125272,34,188.158026
-6.56587,47,190.689624
3.942651,10,192.31859
5.641201,1,193.732039
-15.625556,60,196.508661
-25.582456,60,199.320413
6.817252,11,200.97568
7.641659,7,202.509568
1.95949,15,204.375543
2.664162,6,205.852584
-4.198874,41,208.182073
4.537686,12,209.731923
-12.910987,60,212.416185
8.312585,2,213.770633
2.839104,14,215.35171
1.165655,30,217.366553
-12.1876,50,220.059408
7.12119,17,221.850648
-0.818653,20,223.647195
7.703139,8,225.101417
5.954,3,226.303579
6.060162,27,228.389197
-20.383334,60,231.296835
0.448793,25,233.18117
-0.386473,18,235.032513
7.853185,6,236.530773
1.076178,8,237.89959
-16.116609,60,240.580587
4.761569,10,242.263128
-0.28755,53,244.762727
9.63469,2,246.089903
6.68802,13,247.708048
3.479951,15,249.555606
5.439232,12,251.085734
4.462727,6,252.569998
4.811091,3,253.932927
4.297901,10,255.415409
5.123808,20,257.195224
4.675717,18,259.049359
6.996085,25,260.914545
-16.427256,60,263.606007
1.109661,11,265.263316
2.827531,3,266.624919
-18.894963,60,269.541913
-20.446653,60,272.573611
7.831704,8,274.123148
8.499204,4,275.376927
9.959967,6,276.80157
-14.196086,60,279.676184
7.532928,13,281.243802
-2.327819,48,283.91199
-23.130351,60,286.785826
2.600714,8,288.156674
-13.001235,60,290.973862
-1.032799,28,293.075465
5.660495,9,294.671761
4.958743,34,296.761778
-8.238444,60,299.511636
-16.010587,60,302.355917
0.826505,31,304.435188
-1.142154,25,306.471363
-11.951051,60,309.242061
3.998148,34,311.390802
-20.634381,60,314.181982
-0.189577,5,315.517445
7.362615,4,316.890222
0.394913,15,318.600102
7.699244,13,320.087661
-13.2737,60,322.886492
5.169501,19,324.669657
4.518701,4,326.036055
-8.700693,60,329.021391
6.982166,25,331.117279
2.902604,9,332.656411
-4.617526,55,335.325739
6.88317,36,337.511551
1.378914,1,338.880333
4.504058,35,341.115233
-17.826971,60,343.997118
6.455546,12,345.747189
3.250138,7,347.56027
-24.277169,60,350.937667
-1.399388,24,352.626113
2.945441,6,354.238276
6.880074,2,355.533741
5.099075,10,357.015634
-1.706562,27,358.784959
-0.063473,54,361.183075
2.375976,28,363.15061
4.468205,5,364.630885
1.43612,1,365.8844
-23.499737,60,368.350819
4.831616,20,370.057122
2.830472,1,371.326862
-2.575922,22,373.099796
8.971444,6,374.445973
0.317494,19,376.095656
-15.030074,60,378.607735
-20.530597,60,381.892174
2.839319,58,386.149596
9.568045,5,387.937858
7.176397,6,389.221315
0.52162,17,390.796022
6.959276,11,392.347175
7.122488,4,393.606551
-0.111935,48,396.093762
-7.013442,57,399.065712
-21.270999,60,401.7244
0.07382,47,404.120767
4.165282,9,405.7829
1.961917,33,407.969382
-1.537562,18,409.642376
2.537601,11,411.269593
4.873008,39,413.560009
-8.987211,49,416.196187
6.213534,1,417.472351
3.001976,23,419.352894
-16.931405,60,422.067496
5.513491,31,424.444462
5.172008,2,425.797892
2.249223,3,427.306008
-14.223574,60,430.465441
0.213696,22,432.363882
4.185712,3,433.729564
4.309861,23,435.546425
2.326371,21,437.477904
4.48343,9,439.038824
8.519705,2,440.679879
3.371163,11,442.305066
2.47718,19,443.895263
2.702204,23,445.890531
1.718576,43,448.308989
2.132568,12,449.826063
6.480354,8,451.358019
2.713578,3,452.732848
-3.050348,57,455.812336
7.237687,2,457.223119
3.438981,24,459.119635
6.998121,15,460.815058
5.960307,10,462.426852
5.246741,10,464.052204
5.757891,37,466.262651
-15.300392,60,468.951643
2.029976,30,471.091731
10.876205,9,472.70262
-9.467339,60,475.491108
-9.167344,60,478.595417
7.963748,5,479.966878
4.923321,1,481.35165
8.966561,1,482.703176
