time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/approx_kl,train/loss,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/value_loss,train/clip_fraction
101,40,4096,32,0.0012730341,0.017741676419973373,-1.2837303638458253,175.47826086956522,-24.31597234782609,310,0.2,-0.004151202202774584,0.0003,0.9502435177564621,0.10028104782104492,0.0015625
104,40,4224,33,0.0026403046,0.3485654890537262,-1.329897290468216,175.66666666666666,-24.174931416666666,320,0.2,-0.003191147651523352,0.0003,0.9323137179017067,0.5933250710368156,0.00390625
107,40,4352,34,0.017914593,0.06704279035329819,-1.2919754683971405,175.66666666666666,-24.174931416666666,330,0.2,-0.0063058588653802875,0.0003,0.9682935178279877,0.13119865115731955,0.059375
110,40,4480,35,0.0041781515,0.2747918665409088,-1.0486160397529602,175.84,-24.1028294,340,0.2,-0.005483744293451309,0.0003,0.7010004222393036,0.6451871499419213,0.01328125
114,40,4608,36,0.0032249386,0.05114094913005829,-1.0254753351211547,176.0,-24.00829403846154,350,0.2,-0.007121165422722698,0.0003,0.977983271703124,0.11666738782078027,0.0203125
117,40,4736,37,0.0055503817,0.0571296326816082,-1.0561776101589202,176.0,-24.00829403846154,360,0.2,-0.014480696921236814,0.0003,0.974457249045372,0.11997789461165667,0.0265625
120,40,4864,38,0.013148244,0.11940507590770721,-0.9359480649232864,176.14814814814815,-23.898894592592594,370,0.2,-0.007422522711567581,0.0003,0.9584783688187599,0.17524540219455959,0.05703125
123,40,4992,39,0.0009598881,0.030103545635938644,-0.7240041136741638,176.28571428571428,-23.732194571428575,380,0.2,-0.0028778403997421266,0.0003,0.9552624858915806,0.14458614885807036,0.0015625
126,40,5120,40,0.0015158909,0.07963914424180984,-0.8106745421886444,176.41379310344828,-23.58764651724138,390,0.2,-0.002013756288215518,0.0003,0.982251113280654,0.10821112273260951,0.00703125
129,40,5248,41,0.0042442335,0.019531961530447006,-0.9617655724287033,176.41379310344828,-23.58764651724138,400,0.2,-0.0069976506754755976,0.0003,0.95909758284688,0.15301380613818766,0.0265625
132,40,5376,42,0.0023597865,0.21122662723064423,-0.8804895758628846,176.53333333333333,-23.4269369,410,0.2,-0.00362396597629413,0.0003,0.8389241695404053,0.34608585834503175,0.00234375
136,40,5504,43,0.015259386,0.04267406091094017,-0.8849365890026093,176.6451612903226,-23.331513935483873,420,0.2,-0.009603443695232272,0.0003,0.9773146267980337,0.08664864264428615,0.0703125
139,40,5632,44,0.010809142,0.05149658024311066,-0.8946655184030533,176.6451612903226,-23.331513935483873,430,0.2,-0.009513481031171977,0.0003,0.9713418278843164,0.10858590360730887,0.046875
142,40,5760,45,0.0042074933,0.26109039783477783,-0.809906268119812,176.75,-23.32834509375,440,0.2,-0.007181356521323323,0.0003,0.8695730417966843,0.5425332695245743,0.0125
145,40,5888,46,0.0016289782,0.05224969610571861,-0.8420638352632522,176.84848484848484,-23.232321060606058,450,0.2,-0.0030021362530533225,0.0003,0.975715484470129,0.09074939619749785,0.0
148,40,6016,47,0.0023709568,0.0632966086268425,-0.7814661055803299,176.94117647058823,-23.138554411764705,460,0.2,-0.006400587246753275,0.0003,0.9812352415174246,0.09210831876844168,0.021875
151,40,6144,48,0.0054058232,0.06345711648464203,-0.705857390165329,176.94117647058823,-23.138554411764705,470,0.2,-0.0038869461044669152,0.0003,0.964445486664772,0.14233932942152022,0.0421875
154,40,6272,49,0.0016268352,0.26106441020965576,-0.6262215852737427,177.02857142857144,-23.107296085714285,480,0.2,-0.003168310271576047,0.0003,0.5717664361000061,0.5290468826889991,0.0078125
158,40,6400,50,0.004101571,0.06776926666498184,-0.7321163266897202,177.11111111111111,-22.981951416666664,490,0.2,-0.0026535749668255447,0.0003,0.9783726669847965,0.12077399119734764,0.0234375
161,40,6528,51,0.001411485,0.0813891738653183,-0.8134883284568787,177.11111111111111,-22.981951416666664,500,0.2,-0.0024336823029443623,0.0003,0.9644691497087479,0.1273429112508893,0.00703125
164,40,6656,52,0.0068890513,0.03863450884819031,-0.7953625977039337,177.1891891891892,-22.926992486486487,510,0.2,-0.008451873948797584,0.0003,0.9353875517845154,0.23750627860426904,0.025
167,40,6784,53,0.0033631958,0.1570817530155182,-0.8720917135477066,177.26315789473685,-22.945257078947368,520,0.2,-0.005093666398897767,0.0003,0.9364013373851776,0.39796352237462995,0.0046875
170,40,6912,54,0.0060404227,0.040468648076057434,-0.7974338442087173,177.26315789473685,-22.945257078947368,530,0.2,-0.012917956663295626,0.0003,0.9876150228083134,0.0954197927378118,0.03984375
173,40,7040,55,0.012522025,0.10675647109746933,-0.6470725864171982,177.33333333333334,-22.857302769230767,540,0.2,-0.00908499986398965,0.0003,0.9360627755522728,0.19365444164723158,0.08828125
176,40,7168,56,0.002222002,0.10998550057411194,-0.5617462784051895,177.4,-22.811855424999997,550,0.2,-0.007499056542292238,0.0003,0.9166436716914177,0.17780774272978306,0.0140625
179,40,7296,57,0.002585392,0.003847327083349228,-0.5142678275704384,177.46341463414635,-22.794152780487803,560,0.2,-0.0029800170101225375,0.0003,0.9730000346899033,0.16711068693548442,0.01640625
183,40,7424,58,0.00039231498,0.1144278347492218,-0.4643514096736908,177.46341463414635,-22.794152780487803,570,0.2,-0.0009983249474316835,0.0003,0.9388102516531944,0.37569134309887886,0.0
186,40,7552,59,0.0010826164,0.010068614035844803,-0.5270085990428924,177.52380952380952,-22.736184857142856,580,0.2,-0.002186587534379214,0.0003,0.9686973579227924,0.14558675354346634,0.0046875
189,40,7680,60,0.0003388729,0.12331666052341461,-0.4807745099067688,177.58139534883722,-22.746602209302324,590,0.2,-0.001326306676492095,0.0003,0.9456923604011536,0.4364274419844151,0.0
192,40,7808,61,0.0018211268,0.07071425765752792,-0.4907611533999443,177.58139534883722,-22.746602209302324,600,0.2,-0.002493345248512924,0.0003,0.9842372480779886,0.0951631588395685,0.009375
195,40,7936,62,0.0024801497,-0.01363725122064352,-0.6585596174001693,177.63636363636363,-22.670749295454545,610,0.2,-0.007397765712812543,0.0003,0.9696050994098186,0.14723224374465643,0.028125
198,40,8064,63,0.0024897838,0.21797113120555878,-0.5900437086820602,177.6888888888889,-22.619279844444442,620,0.2,-0.004122670996002853,0.0003,0.7430071830749512,0.5591413870453834,0.01484375
201,40,8192,64,0.0021200962,0.0013689547777175903,-0.6227688193321228,177.7391304347826,-22.589424760869566,630,0.2,-0.0020667589094955476,0.0003,0.9836415015161037,0.11593603873625398,0.00078125
204,40,8320,65,0.0018358221,0.05435359477996826,-0.5263481885194778,177.7391304347826,-22.589424760869566,640,0.2,-0.0010833158856257796,0.0003,0.9757634215056896,0.09718249458819628,0.00625
207,40,8448,66,0.0031021847,0.11918500810861588,-0.596094012260437,177.7872340425532,-22.5383225106383,650,0.2,-0.001829016930423677,0.0003,0.9562437497079372,0.1547204265370965,0.0109375
211,40,8576,67,0.006242099,0.05111665278673172,-0.4747927963733673,177.83333333333334,-22.501743520833333,660,0.2,-0.003922328830230981,0.0003,0.986638892441988,0.07100797398015857,0.0546875
214,40,8704,68,0.0013453974,0.0056605832651257515,-0.4458078995347023,177.83333333333334,-22.501743520833333,670,0.2,-0.0019213311607018113,0.0003,0.9877803074195981,0.07512761899270118,0.0078125
217,40,8832,69,0.0005764803,0.12896130979061127,-0.46393745243549345,177.87755102040816,-22.415545877551022,680,0.2,-0.0009951132349669933,0.0003,0.9495504349470139,0.22534003276377917,0.0
220,40,8960,70,0.0019189757,0.06472934037446976,-0.41547894924879075,177.92,-22.384607180000003,690,0.2,-0.005401759315282107,0.0003,0.967580784112215,0.08579773893579841,0.009375
223,40,9088,71,0.0009161886,0.12415234744548798,-0.43385976999998094,177.9607843137255,-22.326329137254906,700,0.2,-0.002745326643344015,0.0003,0.9702943377196789,0.16176999090239405,0.00625
226,40,9216,72,0.0012581204,0.06849654018878937,-0.4674767926335335,177.9607843137255,-22.326329137254906,710,0.2,-0.0025213608052581547,0.0003,0.9769629761576653,0.07670704517513513,0.009375
229,40,9344,73,0.0004633055,0.05560312420129776,-0.4922500357031822,178.0,-22.277263692307695,720,0.2,-0.000868086121045053,0.0003,0.9530118852853775,0.1431996611878276,0.0
233,40,9472,74,0.0005891314,0.007493892684578896,-0.489269495010376,178.03773584905662,-22.218200792452837,730,0.2,-0.0008395426440984011,0.0003,0.9833251517266035,0.0822413801215589,0.003125
236,40,9600,75,0.002927864,0.04344635084271431,-0.5034473642706871,178.03773584905662,-22.218200792452837,740,0.2,-0.007236305833794176,0.0003,0.9808469191193581,0.08377998396754265,0.01640625
239,40,9728,76,0.004737921,0.11449851840734482,-0.5076785102486611,178.07407407407408,-22.157371722222226,750,0.2,-0.0033088722731918095,0.0003,0.9659591503441334,0.13389807809144258,0.02890625
242,40,9856,77,0.0035264608,0.05604074150323868,-0.3759655386209488,178.1090909090909,-22.090951600000004,760,0.2,-0.002370678400620818,0.0003,0.9781921189278364,0.06839917148463429,0.025
245,40,9984,78,0.00013350137,0.1160278171300888,-0.35808612406253815,178.14285714285714,-22.063425035714285,770,0.2,-0.0005402658134698868,0.0003,0.9409512989223003,0.5079630143940449,0.0
248,40,10112,79,0.009970151,0.17074014246463776,-0.4491594135761261,178.14285714285714,-22.063425035714285,780,0.2,-0.0071113395155407485,0.0003,0.9342708438634872,0.22839097268879413,0.05
251,40,10240,80,0.00043484475,0.07108695805072784,-0.4314837381243706,178.17543859649123,-22.046059210526312,790,0.2,-0.0011180223897099494,0.0003,0.9507758915424347,0.15081360908225178,0.0015625
254,40,10368,81,0.0008651591,0.15088480710983276,-0.43549135476350787,178.20689655172413,-22.035722275862067,800,0.2,-0.0022213695803657172,0.0003,0.9427853412926197,0.26568047795444727,0.0046875
257,40,10496,82,0.0018279888,0.024402987211942673,-0.4387753739953041,178.20689655172413,-22.035722275862067,810,0.2,-0.003526187688112259,0.0003,0.9635670483112335,0.19977494366467,0.00546875
260,40,10624,83,6.956933e-05,0.11670901626348495,-0.31176543086767194,178.23728813559322,-21.986193999999998,820,0.2,2.243345370516181e-05,0.0003,0.95893245190382,0.14248616322875024,0.0
263,40,10752,84,0.00027409755,0.013905806466937065,-0.3422025054693222,178.26666666666668,-21.94948163333333,830,0.2,-0.0005260896170511842,0.0003,0.9644073806703091,0.09444256369024515,0.0
267,40,10880,85,0.0020527067,-0.002190934494137764,-0.42366552650928496,178.29508196721312,-21.906206885245897,840,0.2,-0.0022831515176221727,0.0003,0.9860658925026655,0.07859708471223711,0.0109375
270,40,11008,86,0.00084596546,0.07289600372314453,-0.510548485815525,178.29508196721312,-21.906206885245897,850,0.2,-0.0017441526986658573,0.0003,0.8678047358989716,0.333435744792223,0.00078125
273,40,11136,87,0.0018254858,0.0577513761818409,-0.35245035141706466,178.32258064516128,-21.88158217741935,860,0.2,-0.0016466112807393073,0.0003,0.9208000302314758,0.15692920237779617,0.0125
276,40,11264,88,0.00020139571,0.07211366295814514,-0.3462399527430534,178.34920634920636,-21.8884786031746,870,0.2,-0.00025418414734303953,0.0003,0.9822421874850988,0.08570836475118995,0.0
279,40,11392,89,2.1735672e-05,0.09999027848243713,-0.3146693453192711,178.34920634920636,-21.8884786031746,880,0.2,-6.186882965266704e-05,0.0003,0.8889269158244133,0.38002736270427706,0.0
282,40,11520,90,0.00011177175,0.160082146525383,-0.39774449318647387,178.375,-21.9014528125,890,0.2,-0.0005148623022250831,0.0003,0.8616885095834732,0.568774001300335,0.0
285,40,11648,91,0.00747982,0.031739749014377594,-0.42439637780189515,178.4,-21.895363153846155,900,0.2,-0.010267185210250319,0.0003,0.9717828053981066,0.155063658952713,0.05390625
288,40,11776,92,0.0012517706,0.07749737799167633,-0.5188460767269134,178.42424242424244,-21.875830393939395,910,0.2,-0.000653280457481742,0.0003,0.982777101919055,0.10056237219832838,0.0125
292,40,11904,93,0.003191887,0.06846754252910614,-0.42206168323755267,178.42424242424244,-21.875830393939395,920,0.2,-0.004144241684116423,0.0003,0.9720961730927229,0.1413913331925869,0.02265625
295,40,12032,94,0.0023267707,0.06569259613752365,-0.3455781489610672,178.44776119402985,-21.875714000000002,930,0.2,-0.0018852322828024626,0.0003,0.918214239180088,0.14728587083518505,0.0125
298,40,12160,95,0.0024542054,0.0008719610050320625,-0.38865267634391787,178.47058823529412,-21.86531123529412,940,0.2,-0.0020187894580885766,0.0003,0.9902657093480229,0.06937009701505303,0.0140625
301,40,12288,96,0.0014255117,0.06630220264196396,-0.40230764597654345,178.47058823529412,-21.86531123529412,950,0.2,-0.00137819885276258,0.0003,0.9872538894414902,0.07351342907641083,0.0078125
304,40,12416,97,0.001752235,0.22172141075134277,-0.26531535387039185,178.4927536231884,-21.851934681159424,960,0.2,-0.0021802419796586037,0.0003,0.9248668029904366,0.36249097660183904,0.00625
308,40,12544,98,0.0002289014,0.04371442273259163,-0.2992108091711998,178.5142857142857,-21.859213114285716,970,0.2,-0.0002756712958216667,0.0003,0.9854896012693644,0.08256496889516711,0.0
311,40,12672,99,0.0020428565,0.0670665055513382,-0.3748606786131859,178.5142857142857,-21.859213114285716,980,0.2,-0.003843884775415063,0.0003,0.9874706631526351,0.08676248793490231,0.0171875
314,40,12800,100,0.0009815367,0.024488776922225952,-0.3853806972503662,178.53521126760563,-21.858477028169016,990,0.2,-0.00039779962971806524,0.0003,0.9574728980660439,0.20418744161725044,0.00859375
317,40,12928,101,0.0021353182,0.018111295998096466,-0.2934641167521477,178.55555555555554,-21.855883097222222,1000,0.2,-0.004044375102967024,0.0003,0.8237525522708893,0.2535194497555494,0.01328125
320,40,13056,102,0.00027653202,0.06324920058250427,-0.3154685333371162,178.57534246575344,-21.853247150684933,1010,0.2,-0.0012654753401875496,0.0003,0.9702968448400497,0.21286307349801065,0.0
323,40,13184,103,0.0010343716,0.0033881952986121178,-0.30489838123321533,178.57534246575344,-21.853247150684933,1020,0.2,-0.0024222442647442223,0.0003,0.978857409209013,0.13114053532481193,0.00390625
326,40,13312,104,0.002313659,0.05252404510974884,-0.23753875941038133,178.59459459459458,-21.820391770270273,1030,0.2,-0.0016128889285027981,0.0003,0.9623436778783798,0.15021137250587344,0.01640625
329,40,13440,105,0.00022916868,0.10541742295026779,-0.2478153169155121,178.61333333333334,-21.82203186666667,1040,0.2,-0.001465348363853991,0.0003,0.9588644318282604,0.1790257587097585,0.0
332,40,13568,106,0.0022334792,0.048842065036296844,-0.30046176463365554,178.61333333333334,-21.82203186666667,1050,0.2,-0.0033063163049519063,0.0003,0.9543341100215912,0.24674111232161522,0.0265625
335,40,13696,107,0.003030452,0.14869749546051025,-0.2899862974882126,178.6315789473684,-21.79675185526316,1060,0.2,-0.0028546563116833568,0.0003,0.9685547836124897,0.20387629475444555,0.015625
339,40,13824,108,0.00013011647,0.2764890789985657,-0.2857687518000603,178.64935064935065,-21.750996701298703,1070,0.2,-0.00017850887961685659,0.0003,0.7880957871675491,0.521899263560772,0.0
342,40,13952,109,0.0006832229,0.19418667256832123,-0.28790407329797746,178.66666666666666,-21.734807000000004,1080,0.2,-0.0020278448238968847,0.0003,0.9422677457332611,0.3290802203118801,0.0015625
345,40,14080,110,0.0008107573,0.0658777728676796,-0.2438408114016056,178.66666666666666,-21.734807000000004,1090,0.2,-0.0011085069854743779,0.0003,0.9797556195408106,0.08965877224691213,0.0046875
348,40,14208,111,0.0020040376,0.1700863093137741,-0.1973140060901642,178.68354430379748,-21.744951873417726,1100,0.2,-0.0042531807906925675,0.0003,0.91720861941576,0.3420086413621902,0.01171875
351,40,14336,112,0.002761202,-0.0017628138884902,-0.15789364278316498,178.7,-21.7399798875,1110,0.2,-0.0036577818333171307,0.0003,0.9898955104872584,0.07462898027151824,0.01328125
354,40,14464,113,0.0006291517,0.0033342591486871243,-0.15292746499180793,178.7,-21.7399798875,1120,0.2,-0.0008310988079756499,0.0003,0.9853158425539732,0.08792172675020993,0.0046875
357,40,14592,114,7.310882e-08,0.07241250574588776,-0.1664161629974842,178.71604938271605,-21.721382209876545,1130,0.2,0.00014900355017744005,0.0003,0.9760069698095322,0.13687665378674865,0.0
360,40,14720,115,0.00016252138,0.07747562229633331,-0.164423343539238,178.73170731707316,-21.72553012195122,1140,0.2,-0.0003996541723608971,0.0003,0.9618491902947426,0.09557161647826433,0.0
