r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps,d_mm
-10.390459,60,7.198972,False,True,0.0169191949348984,89.017118630719,60,16.9191949348984
-20.296905,60,7.200974,False,True,0.0568984875179299,80.60805053880631,120,56.8984875179299
-22.144319,60,7.231698,False,True,0.0758889534442397,89.95360353012593,180,75.88895344423969
-18.076597,60,7.2327,False,True,0.1163227439720782,87.33030435090015,240,116.3227439720782
-12.450564,60,9.85585,False,True,0.0030969071537021,81.4206941910041,300,3.0969071537021
-16.044146,60,9.866825,False,True,0.1012968080338797,77.43178143780257,360,101.29680803387971
-16.240501,60,9.892578,False,True,0.0584835447504333,84.7957693025928,420,58.483544750433296
-16.041315,60,9.902555,False,True,0.0905719716578814,85.82839917762105,480,90.5719716578814
-10.254,60,13.353816,False,True,0.0164916396164951,81.53814845476771,540,16.4916396164951
-8.098918,60,13.357815,False,True,0.0933678318867281,84.11993275657787,600,93.36783188672811
-18.240523,60,13.390544,False,True,0.034308103517932,85.55141873174958,660,34.308103517932004
-12.18082,60,13.396673,False,True,0.0591708469689926,84.34990698588331,720,59.1708469689926
-16.553657,60,15.987749,False,True,0.0023172642993405,81.95033479675857,780,2.3172642993405
-12.232564,60,15.990762,False,True,0.0154891707767408,79.27549018670736,840,15.4891707767408
-12.49633,60,16.022482,False,True,0.0011130909952368,88.98970384950304,900,1.1130909952368
-10.353284,60,16.029477,False,True,0.0164695107146328,87.70126389553997,960,16.4695107146328
-8.040476,60,19.338195,False,True,0.1414873952835006,78.0959658413947,1020,141.4873952835006
-10.282047,60,19.340193,False,True,0.0473133942796623,78.13129281145197,1080,47.313394279662305
-8.148322,60,19.378921,False,True,0.0600294675436725,78.92417999743265,1140,60.029467543672496
-6.067985,60,19.381912,False,False,0.0823611833875365,77.73141479376451,1200,82.3611833875365
-12.052944,60,21.98588,False,True,0.0914586473182605,87.12567993948826,1260,91.4586473182605
-12.116288,60,21.986879,False,True,0.0559894991651992,75.58650525116761,1320,55.9894991651992
-8.388557,60,22.020608,False,True,0.0182819550828653,89.51884649845846,1380,18.281955082865302
-8.499215,60,22.025605,False,True,0.0203096948100971,83.56930652482477,1440,20.3096948100971
-12.147469,60,25.338168,False,True,0.0811797664606785,72.38885556214261,1500,81.1797664606785
-12.110555,60,25.339167,False,True,0.028655905342149,89.98940499274137,1560,28.655905342148998
-6.465434,60,25.370903,False,False,0.0097849259006872,82.0432633160293,1620,9.7849259006872
-8.530512,60,25.370903,False,True,0.0079001070558408,73.72794636184653,1680,7.900107055840801
-8.289964,60,28.137262,False,True,0.0163281806674618,88.208520861085,1740,16.328180667461798
-10.131464,60,28.137262,False,True,0.0458970676181058,86.70001696768553,1800,45.8970676181058
-10.045973,60,28.173991,False,True,0.118355467216229,75.47797295331328,1860,118.355467216229
-16.08775,60,28.173991,False,True,0.1055094415207084,85.57014901212519,1920,105.5094415207084
-6.162692,60,31.48344,False,False,0.0736389022084822,84.41341433487572,1980,73.6389022084822
-6.013344,60,31.484448,False,False,0.1401841153980188,89.90843659628068,2040,140.1841153980188
-6.417374,60,31.520168,False,False,0.0013200469205463,85.36215812573764,2100,1.3200469205463001
-10.248252,60,31.521177,False,True,0.035252961401737,76.82430698839944,2160,35.252961401737
-12.064258,60,34.187809,False,True,0.0929588033795317,86.9904140475912,2220,92.9588033795317
-8.536251,60,34.187809,False,True,0.0081239717388865,85.52363243538807,2280,8.1239717388865
-8.028314,60,34.223555,False,True,0.135946225809963,82.68375374477314,2340,135.94622580996298
-8.095403,60,34.224538,False,True,0.0715054357610971,76.82815402575541,2400,71.50543576109709
-6.176436,60,37.592854,False,False,0.0479174644074602,84.16445573623085,2460,47.917464407460194
-6.360338,60,37.604848,False,False,0.0169533483725895,83.81781441933359,2520,16.953348372589502
-10.289957,60,37.629583,False,True,0.0236193034312545,83.41791900164954,2580,23.619303431254497
-8.105852,60,37.639575,False,True,0.0142437295250746,76.00200591578322,2640,14.2437295250746
-6.112684,60,40.32751,False,False,0.0933048033198137,74.20535156878526,2700,93.3048033198137
-6.060859,60,40.330505,False,False,0.0635316905360915,69.84017458866052,2760,63.5316905360915
-8.196431,60,40.365232,False,True,0.0330036420873398,72.71025199777822,2820,33.0036420873398
-8.348442,60,40.367233,False,True,0.0034502832228991,67.96046008345193,2880,3.4502832228991
-6.123835,60,43.720073,False,False,0.0516103985948989,82.74809339634783,2940,51.6103985948989
-6.050466,60,43.72607,False,False,0.1490447622715534,71.41546161748413,3000,149.0447622715534
-10.041199,60,43.753773,False,True,0.1245661117533821,88.48822902103095,3060,124.5661117533821
-10.398391,60,43.758799,False,True,0.0161505688861417,83.10411459331698,3120,16.1505688861417
-6.301139,60,46.375006,False,False,0.030124540937951,86.11501735586937,3180,30.124540937951
-6.218974,60,46.378022,False,False,0.0049998012670577,82.72599471848356,3240,4.999801267057699
-8.070631,60,46.419944,False,True,0.0771657001939356,84.61767367139889,3300,77.16570019393559
-6.163783,60,46.419944,False,False,0.0642882493974106,85.35092023181208,3360,64.2882493974106
-6.22305,60,49.826665,False,False,0.0937741711736866,89.46638880513873,3420,93.7741711736866
-8.283475,60,49.832662,False,True,0.0698557837613456,78.87160870979602,3480,69.8557837613456
-6.053932,60,49.863394,False,False,0.1146633510088598,75.74656448614253,3540,114.66335100885979
-6.535149,60,49.865395,False,False,0.0044077249222045,85.92834850191161,3600,4.4077249222045
-6.235521,60,52.525702,False,False,0.0322509202766531,76.2080881671364,3660,32.2509202766531
-8.052025,60,52.528707,False,True,0.1204994865867285,86.90804468928795,3720,120.49948658672851
-6.178445,60,52.56243,False,False,0.0513742488791807,87.43227586774901,3780,51.3742488791807
-6.247579,60,52.566425,False,False,0.0369731182543168,88.6220800047138,3840,36.9731182543168
-6.140914,60,55.222812,False,False,0.0670847770056236,78.57003846296669,3900,67.0847770056236
-6.150752,60,55.23081,False,False,0.0512309068596444,81.86238713797599,3960,51.2309068596444
-6.112345,60,55.25954,False,False,0.0819106658855838,81.40004371973038,4020,81.9106658855838
-6.389351,60,55.26653,False,False,0.0137790001009563,85.24255319997675,4080,13.779000100956301
-6.215399,60,58.64216,False,False,0.0055832517706261,84.59410026724841,4140,5.5832517706261005
-8.032728,60,58.643151,False,True,0.0553869773521185,89.21174508733448,4200,55.3869773521185
-6.41926,60,58.67589,False,False,0.0026550204515316,80.48513040679966,4260,2.6550204515316
-6.186298,60,58.676882,False,False,0.0654168430861333,76.11922182412417,4320,65.4168430861333
-6.063731,60,61.291901,False,False,0.079026699777824,80.06612222321264,4380,79.026699777824
-6.313352,60,61.300918,False,False,0.0544968321461059,86.86540255775736,4440,54.4968321461059
-6.04658,60,61.328629,False,False,0.1364498169216567,75.8781785459777,4500,136.4498169216567
-8.220946,60,61.337647,False,True,0.0263746097730344,66.26203823357311,4560,26.3746097730344
-6.34911,60,64.786769,False,False,0.0048563802701343,85.69154213083736,4620,4.8563802701342995
-6.19894,60,64.791754,False,False,0.0596926959702561,87.74694087901472,4680,59.6926959702561
-6.272927,60,64.824491,False,False,0.0057027248536709,81.35446291118267,4740,5.7027248536709
-5.972283,60,64.825495,False,False,0.0273073728633405,84.65030064346827,4800,27.3073728633405
-6.501456,60,67.490814,False,False,0.0058037983777541,87.46836555682236,4860,5.8037983777541005
-6.028429,60,67.494818,False,False,0.0926760779337031,75.58404629365344,4920,92.6760779337031
-6.08221,60,67.520544,False,False,0.0903266590445733,87.87696957981284,4980,90.32665904457329
-6.036041,60,67.520544,False,False,0.1140484627177905,84.9269040999621,5040,114.0484627177905
-8.243307,60,70.830271,False,True,0.0415752858899941,88.00318890463909,5100,41.575285889994106
-6.433749,60,70.83426,False,False,0.0159937992757124,80.74349328514626,5160,15.9937992757124
-6.035048,60,70.867,False,False,0.0279129845472602,64.4333535959746,5220,27.9129845472602
-6.269886,60,70.871988,False,False,0.0115413139177816,84.36413909834346,5280,11.5413139177816
-8.235001,60,73.467982,False,True,0.0405523049166139,79.94326812339982,5340,40.5523049166139
-8.057192,60,73.468982,False,True,0.0834002708240236,86.64229481994457,5400,83.4002708240236
-6.195233,60,73.500706,False,False,0.0623196036614251,84.89358179920553,5460,62.319603661425106
-6.173498,60,73.509392,False,False,0.0619080740364752,88.57296098295798,5520,61.9080740364752
-6.094402,60,76.855532,False,False,0.1134149652029678,79.1317493111245,5580,113.4149652029678
-6.043035,60,76.861522,False,False,0.0704407809750419,88.58557094479201,5640,70.4407809750419
-6.798958,60,76.89226,False,False,0.0192821061314473,83.75267656798,5700,19.2821061314473
-6.243471,60,76.895252,False,False,0.0322791112312352,86.5507165594138,5760,32.2791112312352
-10.290104,60,79.624728,False,True,0.0240711648675606,79.44957971441703,5820,24.071164867560597
-8.135956,60,79.629325,False,True,0.0930096676355153,79.5688302927925,5880,93.0096676355153
-6.481857,60,79.658922,False,False,0.0159549047677778,88.43792848547794,5940,15.954904767777798
-10.296898,60,79.667058,False,True,0.0385761747154489,66.26086197574263,6000,38.5761747154489
-10.136028,60,82.930382,False,True,0.0812859400833355,88.46793360440483,6060,81.2859400833355
-8.200866,60,82.930382,False,True,0.0530503123530108,80.08594755068161,6120,53.0503123530108
-6.30227,60,82.966589,False,False,0.0832413804459362,74.60952177535486,6180,83.2413804459362
-6.123732,60,82.96711,False,False,0.0656966829817073,77.64155113519253,6240,65.69668298170731
-6.200085,60,85.546872,False,False,0.0530542869954302,89.38076963652978,6300,53.0542869954302
-6.243151,60,85.552868,False,False,0.0458822855683641,77.64710704275726,6360,45.882285568364104
-6.020526,60,85.583601,False,False,0.1392626376538154,76.79140724942091,6420,139.2626376538154
-6.369523,60,85.589597,False,False,0.0342246683208052,76.0030263200918,6480,34.2246683208052
-6.175766,60,88.933128,False,False,0.0312651815241727,88.3644633979466,6540,31.2651815241727
-6.262386,60,88.935118,False,False,0.0366422502918352,80.94690697168816,6600,36.642250291835204
-8.317317,60,88.964855,False,True,0.0287510653803349,83.53451566508824,6660,28.7510653803349
-6.076793,60,88.966857,False,False,0.073240476076774,83.68501126498776,6720,73.240476076774
-8.296537,60,91.618381,False,True,0.0079720629319761,85.25265657413159,6780,7.972062931976101
-6.317563,60,91.624381,False,False,0.0220627562817146,89.13411113901151,6840,22.0627562817146
-6.190328,60,91.654109,False,False,0.0106290388996015,86.78705237298445,6900,10.6290388996015
-6.238763,60,91.662101,False,False,0.0425337249227495,69.29227453234925,6960,42.5337249227495
-6.16937,60,94.980305,False,False,0.0527319501261363,79.87136047904251,7020,52.731950126136304
-6.018962,60,94.985851,False,False,0.1455539623237949,88.35209357602638,7080,145.55396232379488
-6.471026,60,95.016034,False,False,0.0007826013350456,85.49967159884311,7140,0.7826013350456
-6.128943,60,95.021577,False,False,0.0964198387144915,82.86273477503889,7200,96.4198387144915
-6.353432,60,97.604013,False,False,0.0393247379036982,88.89787528829409,7260,39.3247379036982
-6.154261,60,97.604013,False,False,0.0342181985053611,89.76038140474668,7320,34.2181985053611
-6.310574,60,97.640742,False,False,0.0187849638638817,86.37353659574025,7380,18.7849638638817
-6.063214,60,97.640742,False,False,0.0694805044925896,82.41608545573874,7440,69.4805044925896
-8.326127,60,100.182087,False,True,0.0192570188992669,70.33169316884943,7500,19.2570188992669
-6.002395,60,100.182087,False,False,0.0791902609243543,73.72481490042807,7560,79.1902609243543
-6.079338,60,100.208805,False,False,0.0750024575286315,87.40271923583708,7620,75.0024575286315
-6.217801,60,100.21181,False,False,0.0174587736999818,88.12926771410395,7680,17.458773699981798
-6.041931,60,103.562654,False,False,0.0701830185223784,82.91339218836968,7740,70.1830185223784
-6.02651,60,103.563674,False,False,0.0667215253966937,86.06947563617992,7800,66.72152539669369
