#{"t_start": 1785276765.1733527, "env_id": "None"}
r,l,t,success,freeze_attempted,d_m,alpha_deg
-20.296905,60,7.200974,False,True,0.05689848751792991,80.60805053880631
-16.044146,60,9.866825,False,True,0.10129680803387979,77.43178143780257
-10.254,60,13.353816,False,True,0.016491639616495166,81.53814845476771
-12.232564,60,15.990762,False,True,0.015489170776740814,79.27549018670736
-8.040476,60,19.338195,False,True,0.1414873952835006,78.0959658413947
-12.052944,60,21.98588,False,True,0.0914586473182605,87.12567993948826
-12.110555,60,25.339167,False,True,0.028655905342149,89.98940499274137
-10.131464,60,28.137262,False,True,0.04589706761810581,86.70001696768553
-6.013344,60,31.484448,False,False,0.14018411539801887,89.90843659628068
-12.064258,60,34.187809,False,True,0.0929588033795317,86.9904140475912
-6.360338,60,37.604848,False,False,0.016953348372589563,83.81781441933359
-6.060859,60,40.330505,False,False,0.0635316905360915,69.84017458866052
-6.123835,60,43.720073,False,False,0.05161039859489899,82.74809339634783
-6.218974,60,46.378022,False,False,0.004999801267057796,82.72599471848356
-8.283475,60,49.832662,False,True,0.06985578376134569,78.87160870979602
-6.235521,60,52.525702,False,False,0.03225092027665312,76.2080881671364
-6.150752,60,55.23081,False,False,0.051230906859644466,81.86238713797599
-8.032728,60,58.643151,False,True,0.055386977352118574,89.21174508733448
-6.063731,60,61.291901,False,False,0.07902669977782406,80.06612222321264
-6.34911,60,64.786769,False,False,0.004856380270134372,85.69154213083736
-6.028429,60,67.494818,False,False,0.09267607793370311,75.58404629365344
-6.433749,60,70.83426,False,False,0.01599379927571245,80.74349328514626
-8.057192,60,73.468982,False,True,0.08340027082402365,86.64229481994457
-6.043035,60,76.861522,False,False,0.07044078097504194,88.58557094479201
-8.135956,60,79.629325,False,True,0.09300966763551533,79.5688302927925
-10.136028,60,82.930382,False,True,0.08128594008333555,88.46793360440483
-6.200085,60,85.546872,False,False,0.05305428699543022,89.38076963652978
-6.175766,60,88.933128,False,False,0.03126518152417271,88.3644633979466
-6.317563,60,91.624381,False,False,0.022062756281714675,89.13411113901151
-6.16937,60,94.980305,False,False,0.052731950126136344,79.87136047904251
-6.154261,60,97.604013,False,False,0.03421819850536116,89.76038140474668
-8.326127,60,100.182087,False,True,0.019257018899266926,70.33169316884943
-6.02651,60,103.563674,False,False,0.06672152539669376,86.06947563617992
-6.114929,60,106.275257,False,False,0.05103094888059491,74.19624391698632
-6.044883,60,109.692039,False,False,0.11810322215094057,89.45881612716275
-6.156551,60,112.300538,False,False,0.03929357559444886,87.04327113974752
-6.520141,60,115.58516,False,False,0.00458702835938327,84.28767464591749
-6.104556,60,118.246347,False,False,0.002301754908761538,87.38418768128668
-6.03538,60,121.643257,False,False,0.10422010543520821,87.42555422813193
-6.246286,60,124.357661,False,False,0.010720312858563038,83.39878586268955
-8.014378,60,127.751974,False,True,0.05401466667187346,80.75619729262213
-6.304453,60,130.481921,False,False,0.023689085296751948,76.7327320008261
-6.095278,60,133.873707,False,False,0.042357277976872665,88.54426297168305
-5.796296,60,136.533588,False,False,0.0009876310396536294,86.01591834249639
-5.893069,60,139.913508,False,False,0.010969244154004623,79.1766144333564
-6.084856,60,142.612322,False,False,0.09994982443260592,78.51801018739414
-5.999411,60,146.019854,False,False,0.08599481416611537,78.24147021939056
-6.021118,60,148.802971,False,False,0.08064554375494357,77.32927798373527
