#{"t_start": 1785273097.846517, "env_id": "None"}
r,l,t,success,freeze_attempted,d_m,alpha_deg
-42.508989,150,15.851274,False,True,0.08034052211158248,82.62616501628715
-20.511042,150,23.697679,False,True,0.04607517531779398,85.58757942723601
-16.525711,150,31.606529,False,True,0.008532531022770162,74.1793363217843
-14.487548,150,39.544708,False,True,0.03725654205024012,57.834611561473714
-14.504142,150,47.724044,False,True,0.052594714166637094,57.07385843491015
-12.514503,150,56.694414,False,True,0.07909966638427383,88.59737940047383
-10.535337,150,64.616818,False,False,0.05309050679805566,88.50751707032185
-10.515173,150,72.634017,False,False,0.10529734829325246,78.41387663682869
-10.463864,150,80.595765,False,False,0.07263820136498145,73.19735783789032
-12.503139,150,88.609578,False,True,0.1502738120623032,61.459565730535246
-10.382943,150,96.481956,False,False,0.0356425923308912,34.54900459611985
-10.459099,150,105.28996,False,False,0.06810465655994315,43.742403892843924
-10.645997,150,113.032904,False,False,0.04094354494127184,67.62441663208642
-12.483271,150,121.102932,False,True,0.019216748011251398,58.85173815193645
-10.34858,150,128.668476,False,False,0.036206085620639275,30.026140201543253
-10.424945,150,136.570971,False,False,0.02157034918718289,43.96664758353453
-10.490739,150,144.52881,False,False,0.08390709889763641,40.62897690471576
-10.428806,150,153.323369,False,False,0.029547511948128973,34.62323774277669
-10.411299,150,161.598972,False,False,0.042688801147905714,25.297517631760265
-10.168042,150,169.354935,False,False,0.013233516885504764,28.83392585866182
-10.469458,150,177.128015,False,False,0.03184645112015997,33.871810062302536
-10.455994,150,184.923444,False,False,0.025418047653560094,51.146161960719425
-10.256331,150,192.775001,False,False,0.0019790611782635782,21.409658743097044
-10.485187,150,201.549885,False,False,0.06471417629175352,52.68898169027059
-10.858272,150,209.349707,False,False,0.034004882095662034,31.24684708091832
-10.398988,150,217.154574,False,False,0.05519562585307311,31.947277297809073
-10.50973,150,224.906759,False,False,0.06540822657638487,43.645143770654734
-10.415833,150,232.874185,False,False,0.030887532813939998,35.04730180548339
-10.380967,150,240.760795,False,False,0.016324986637079802,32.4812571988364
-10.618443,150,249.442607,False,False,0.0020080379537443125,37.35887629306797
-10.508534,150,257.442662,False,False,0.09056913170760601,83.45122741110094
-10.221435,150,265.158405,False,False,0.035904807543172705,23.5721305508763
-10.386926,150,272.885884,False,False,0.012847405155015836,43.1511021663422
-10.49903,150,280.753653,False,False,0.026700101866859727,49.60895405874583
-10.503022,150,289.521217,False,False,0.04521026039431943,54.21915854195949
-10.471124,150,297.173903,False,False,0.046842797700974166,45.00980900786692
-12.542284,150,305.204853,False,True,0.04119562496605447,58.48506863330617
-10.497289,150,313.106371,False,False,0.0456304124213955,62.32206754232817
-10.500622,150,320.833524,False,False,0.08168998074736991,49.26041027001891
-10.529595,150,328.479194,False,False,0.03440098852344206,88.76905435641493
-12.466094,150,337.189913,False,True,0.020879750713825487,53.74593198218223
-10.503932,150,344.862951,False,False,0.05111911508273894,62.27750354515094
-10.519625,150,353.071461,False,False,0.04946288115425089,65.63466065696147
-10.456972,150,360.841552,False,False,0.03406745205555195,49.8569263385107
-10.472761,150,368.483563,False,False,0.018069523558138442,55.541221614214386
-10.50279,150,376.137154,False,False,0.09364826588007397,80.95356099865856
-12.503982,150,384.788336,False,True,0.05671577148971153,60.28299541439252
-10.481446,150,392.438571,False,False,0.015482045816753564,59.759876381848464
-10.489948,150,399.969996,False,False,0.019397436642239693,48.74682100872636
-10.532483,150,407.728233,False,False,0.09738022528437035,83.58053283109493
-10.492633,150,415.562506,False,False,0.008426384683108157,64.32523456670123
-12.524163,150,423.413451,False,True,0.059695739868470106,83.34715286601453
-12.511049,150,432.10996,False,True,0.019405777111783033,79.1353665018289
-10.50347,150,439.939423,False,False,0.05989043340734185,69.10875870634938
-10.511998,150,448.301441,False,False,0.06782425650638423,84.87770835014004
-10.504205,150,456.0243,False,False,0.12061632985887719,88.47248553378095
-10.546716,150,463.720347,False,False,0.012480235041714638,82.58266563991866
-10.600654,150,471.49746,False,False,0.025832265934711027,81.47452013004073
-10.268037,150,480.061932,False,False,0.00977963765360287,35.755399287373955
-10.453382,150,487.710351,False,False,0.021083619622480766,49.830171030921136
-10.734623,150,495.69051,False,False,0.028167185450148673,84.98978342910546
-10.503672,150,503.381321,False,False,0.10806584216440587,66.87264975672785
-10.507652,150,511.421666,False,False,0.0639114851800167,58.13512911285056
-10.482077,150,519.170624,False,False,0.021651974244344074,67.09184065026619
-10.509384,150,527.959479,False,False,0.0008517098685943865,70.85090277552769
-12.504676,150,535.764488,False,True,0.05038344151185374,68.22428513418787
-12.515301,150,543.547467,False,True,0.025177202754176703,85.3866953453539
