#{"t_start": 1785273097.846517, "env_id": "None"}
r,l,t,success,freeze_attempted,d_m,alpha_deg
-36.50428,150,15.851274,False,True,0.10456037939976762,88.90985400766263
-16.510143,150,23.698989,False,True,0.04447951551324214,89.17607824350804
-14.338559,150,31.606529,False,True,0.041943497611296815,68.68523340738024
-20.510929,150,39.541712,False,True,0.048204850915663615,66.1735691471498
-16.509457,150,47.723047,False,True,0.10147917309270572,78.20241732969009
-12.46775,150,56.694414,False,True,0.0071905993798086895,44.811825831061626
-10.532116,150,64.616818,False,False,0.029373403011707513,80.0080631040786
-12.505485,150,72.635027,False,True,0.11883916751628507,81.40351633443757
-10.501339,150,80.595765,False,False,0.09518681233933905,68.50674031994755
-10.512111,150,88.614364,False,False,0.08384977031020471,58.32776281911128
-12.46783,150,96.483945,False,True,0.08330969116006755,32.63651660884132
-10.476542,150,105.28996,False,False,0.0416708327557431,55.26910992774109
-10.486157,150,113.036899,False,False,0.042698222998765925,59.06077519086285
-12.503065,150,121.113142,False,True,0.02547773276955068,61.39814097323118
-10.643935,150,128.671519,False,False,0.017156524784687998,74.29023259691552
-10.460947,150,136.570971,False,False,0.05522049068545427,48.40164656969793
-10.274094,150,144.529811,False,False,0.024459924712578667,26.53095514976776
-11.613179,150,153.32805,False,True,0.0001459771249974623,18.54580999176216
-10.429845,150,161.596692,False,False,0.053259271608121654,33.404323645944935
-10.133718,150,169.354935,False,False,0.013926440851855248,24.41468894078908
-10.475189,150,177.129012,False,False,0.0909367449648922,39.967026718127684
-10.460623,150,184.921438,False,False,0.10490826784638782,33.88771828299451
-10.425761,150,192.780075,False,False,0.037186370063450026,26.151324526432937
-10.279158,150,201.541312,False,False,0.009209108725899098,24.8136428894426
-10.426954,150,209.353083,False,False,0.0387376796206079,36.42645940957481
-10.349159,150,217.152404,False,False,0.027359191056841366,30.685491999615227
-12.477291,150,224.905797,False,True,0.05191350532463811,35.38516626531309
-10.488316,150,232.87319,False,False,0.012261407081994042,37.33069011512279
-10.513548,150,240.76378,False,False,0.11525656572666887,69.2808344508723
-10.396767,150,249.445608,False,False,0.04864396989502831,30.697709820799943
-10.492074,150,257.440134,False,False,0.08916477439468923,49.62167833925325
-10.533834,150,265.164932,False,False,0.08087823416823357,65.9635131669313
-10.271788,150,272.892335,False,False,0.04565754795243934,22.967936351813563
-10.418608,150,280.75035,False,False,0.07779580926720346,25.49424565359053
-10.503095,150,289.521217,False,False,0.10525033802434552,58.374365787623326
-10.511459,150,297.17191,False,False,0.07927309691556045,74.51498264958956
-10.432075,150,305.212,False,False,0.021602140167805702,43.657678282698306
-10.532163,150,313.106371,False,False,0.043838644495187006,63.56845127287045
-12.51637,150,320.829194,False,True,0.013662795824655816,75.09878261960073
-10.503444,150,328.486533,False,False,0.05565765002882434,66.90478210644349
-10.542349,150,337.196908,False,False,0.00760484759432851,70.46584593087833
-10.481371,150,344.863952,False,False,0.03683910931402912,46.7262683986111
-10.682748,150,353.074469,False,False,0.06187421877740632,88.51640365814458
-10.541007,150,360.846543,False,False,0.019169178772316827,78.69355356829507
-12.511359,150,368.486172,False,True,0.0031613954490069505,75.84184819456014
-10.470702,150,376.140152,False,False,0.05567186419981453,89.2299892145747
-10.509664,150,384.788336,False,False,0.04589497024078342,74.06418780309437
-12.531715,150,392.43911,False,True,0.014301782954985921,43.92903844948535
-10.531809,150,399.970988,False,False,0.01496146833433257,87.90697237929014
-10.487589,150,407.737339,False,False,0.026920772808627307,53.058874169491745
-10.493512,150,415.561481,False,False,0.07718787448362338,42.93770473922497
-10.482299,150,423.416447,False,False,0.03446443436196829,62.04666860540165
-10.692206,150,432.10996,False,False,0.03728414246417148,88.18542048168143
-10.53184,150,439.944141,False,False,0.039374014860061146,79.75533080751018
-10.504441,150,448.293964,False,False,0.011973771581405853,82.55112477171893
-10.506876,150,456.023312,False,False,0.072860876372756,80.54037694526643
-12.516834,150,463.717328,False,True,0.10925016377088878,67.78435886131494
-10.524334,150,471.503423,False,False,0.03225072834356892,79.1050259355469
-10.487279,150,480.062459,False,False,0.00023196418915940199,68.47103096024156
-10.518012,150,487.706873,False,False,0.008157404133721402,77.2126318405919
-10.486019,150,495.692522,False,False,0.07235713019313235,54.99559699658244
-10.521381,150,503.382349,False,False,0.01254349712692161,74.34449265266768
-10.501181,150,511.421666,False,False,0.11884919316989553,71.8029546284126
-12.519952,150,519.170624,False,True,0.040499493046799936,73.91614793583506
-10.497782,150,527.957451,False,False,0.04075902662543747,60.13192054720177
-10.50174,150,535.756478,False,False,0.06446022114330532,78.5930973672924
-10.513107,150,543.553561,False,False,0.11454341914287314,80.68253609639626
