#{"t_start": 1784994950.4473903, "env_id": "None"}
r,l,t
-39.483125,129,5.041871
-33.238355,180,11.469856
-39.973569,180,17.971022
-25.686479,180,25.118329
-31.923718,180,31.649933
-25.743854,180,38.707756
-39.279986,180,45.161346
-23.009712,180,54.450452
-22.215044,180,67.993535
-19.051933,180,76.541563
-27.680381,180,89.43681
-19.699902,180,98.662741
-19.128961,180,110.180108
-20.150753,180,121.866807
-18.783156,180,131.645408
-20.860235,180,141.527875
-20.338216,180,150.032141
-21.959955,180,158.844027
-19.378043,180,168.579715
-20.760618,180,177.080221
-21.348872,180,186.462292
-15.032999,130,192.90589
-21.216929,180,201.402678
-19.42662,180,210.239449
-22.520508,180,219.602711
-20.476998,180,228.301404
-21.835294,180,238.408374
-18.742511,180,247.649273
-21.34426,180,257.143705
-20.391296,180,268.028385
-20.718327,180,277.354399
-19.735527,180,289.731581
-19.222986,180,299.381957
-18.58543,180,309.997983
-20.302823,180,319.704641
-21.323341,180,328.89238
-20.319352,180,339.297477
-20.195993,180,348.523201
-21.378217,180,358.74186
-20.797229,180,367.273391
-22.164543,180,376.122325
-19.808416,180,385.481117
-19.773121,180,393.970342
-19.544659,180,403.38798
-21.036043,180,411.750195
-20.430753,180,420.128997
-21.645469,180,429.57139
-20.414398,180,438.019556
-18.72236,180,447.418961
-20.373591,180,455.78818
-19.041848,180,464.024559
-20.029559,180,473.262353
-22.315786,180,481.599789
-20.550658,180,490.827826
-20.320903,180,499.212984
-20.552395,180,507.704561
-18.431344,180,516.889945
-17.962828,180,525.300666
-20.830826,180,534.521418
-21.791135,180,542.864357
-22.555593,180,551.105639
-20.058839,180,560.574006
-19.573108,180,569.012724
-22.319837,180,578.156677
-20.98644,180,586.454424
-20.723109,180,595.633594
-20.7431,180,603.964776
-20.449983,180,612.25514
-19.217504,180,621.522631
-19.899425,180,629.778975
-19.250922,180,639.031436
-21.590029,180,647.396855
-21.908355,180,655.697591
-21.920463,180,664.962475
-20.698847,180,673.169995
-20.72417,180,682.478683
-19.511064,180,690.764282
-20.720666,180,698.966779
-19.192072,180,708.203227
-21.295522,180,716.442026
-20.218839,180,725.646666
-21.142474,180,734.151591
-20.186353,180,742.420513
-20.746044,180,751.618875
-19.438677,180,759.857938
-19.926091,180,769.08786
-19.436498,180,777.33604
-19.947055,180,785.673701
-18.465736,180,794.88009
-19.999946,180,803.21015
-22.151551,180,812.42995
-19.123088,180,820.72329
-19.572252,180,829.074393
-19.818448,180,838.298069
-20.585537,180,846.556325
-23.000069,180,855.817461
-19.108433,180,864.150973
-20.85832,180,873.321666
-19.681826,180,881.642322
-21.575746,180,890.021791
-20.178849,180,899.266509
-19.838435,180,907.665842
-22.111358,180,916.985487
-21.454936,180,925.369776
-20.923936,180,933.718704
-20.936068,180,943.048828
-19.500847,180,951.502414
-21.002823,180,960.83173
-19.936693,180,969.225229
-20.34326,180,977.791656
-21.526991,180,987.148367
-20.459393,180,995.513698
-21.191823,180,1004.882312
-19.63368,180,1013.337291
-21.154318,180,1021.710338
-20.410217,180,1030.945148
-18.93696,180,1045.476347
-20.250311,180,1058.995678
-21.192362,180,1067.54203
-22.031153,180,1076.091316
-20.189062,180,1090.357506
-20.811843,180,1103.141678
-18.80069,180,1116.444641
-19.67574,180,1128.32672
-19.044231,180,1139.99142
-20.935587,180,1152.589394
-19.884241,180,1163.930292
-20.745694,180,1173.035722
-21.663289,180,1181.446362
-19.504144,180,1190.611924
-21.440123,180,1199.18792
-20.562277,180,1207.552014
-20.978742,180,1216.818457
-20.585589,180,1225.972269
-20.507996,180,1235.191867
-20.775347,180,1243.545552
-20.110787,180,1251.977388
-19.679645,180,1261.166085
-19.608714,180,1269.442538
-21.762936,180,1278.746291
-20.341295,180,1287.044086
-20.766278,180,1295.308228
-20.825381,180,1304.456898
-21.046898,180,1312.889365
-21.397419,180,1322.118006
-19.341016,180,1330.434652
-18.940431,180,1338.713168
-19.596964,180,1347.936468
-21.549941,180,1356.176903
-19.42916,180,1365.404692
-21.762952,180,1373.768237
-20.827337,180,1382.120681
-21.178423,180,1391.327045
-20.213488,180,1399.823145
-22.182565,180,1409.363755
-21.095234,180,1417.617992
-21.348951,180,1425.891073
-20.652198,180,1435.293749
-19.26356,180,1443.567115
-20.933784,180,1452.931376
-20.526052,180,1461.507524
-21.191121,180,1470.83584
-19.693712,180,1479.129001
-19.936894,180,1487.417427
-19.129058,180,1496.760418
-18.976393,180,1505.080337
-21.936184,180,1514.282816
-20.527446,180,1522.79555
-22.261545,180,1531.078079
-20.285426,180,1540.254232
-19.658535,180,1548.749632
-20.300148,180,1557.944144
-20.730687,180,1566.239926
-20.640337,180,1574.514613
-19.645539,180,1583.950502
-21.447674,180,1592.286276
-20.812309,180,1601.403208
-20.419535,180,1611.185778
-21.568813,180,1623.256833
-20.070875,180,1635.689806
-21.159197,180,1647.389933
-21.779321,180,1660.433838
-19.344776,180,1672.49118
-21.895191,180,1683.406595
-17.304726,180,1696.354147
-18.415091,180,1708.467094
-19.213658,180,1721.367944
-19.587695,180,1733.572195
-19.498952,180,1744.9068
-19.541227,180,1756.934214
-20.855831,180,1765.026502
-20.202196,180,1773.594761
-20.944584,180,1783.685526
-20.527935,180,1794.390211
