time/fps,train/explained_variance,train/policy_loss,train/entropy_loss,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/value_loss,rollout/ep_len_mean,time/iterations,train/learning_rate,train/n_updates
11,-0.32591938972473145,-3.9865875244140625,-2.4184420108795166,0.7811918899999997,175,2000,6.331584453582764,14.81,100,0.0003,99
12,0.2347915768623352,0.7760423421859741,-2.410889148712158,-0.8489662200000001,319,4000,8.675015449523926,17.12,200,0.0003,199
12,0.29780977964401245,6.824497222900391,-2.3941457271575928,0.37204084000000004,475,6000,32.658714294433594,15.25,300,0.0003,299
12,0.4094129800796509,2.8081114292144775,-2.4277966022491455,-1.3020825000000003,635,8000,9.430824279785156,17.27,400,0.0003,399
11,0.05400526523590088,6.232643127441406,-2.4072632789611816,0.13328912999999998,838,10000,21.733585357666016,12.32,500,0.0003,499
11,0.3581889271736145,-3.3926734924316406,-2.3166990280151367,0.9065070000000002,1026,12000,6.220107078552246,11.13,600,0.0003,599
11,-0.03738510608673096,-2.425199031829834,-2.4010508060455322,1.1269047299999997,1201,14000,2.8352718353271484,12.69,700,0.0003,699
