#{"t_start": 1785381273.3381722, "env_id": "None"}
r,l,t
-11.423622,60,22.488982
6.841322,14,28.523581
8.560702,2,29.805141
4.491363,1,30.896135
6.152493,8,34.104771
7.927449,6,39.551978
6.523517,1,41.423114
8.663353,2,43.095983
7.298639,10,48.904717
1.585473,1,50.002441
7.860699,2,51.193049
6.249569,4,55.414817
-17.758924,60,65.32862
4.703213,7,67.807618
3.813849,5,70.858852
5.722497,2,71.971862
4.696234,2,73.755605
0.193622,5,75.06784
3.644994,3,76.312229
3.958559,6,78.370914
3.545323,1,79.577256
3.815138,11,81.113107
5.368525,3,82.304188
-13.141145,60,101.346424
-19.825344,60,111.379294
-23.240041,60,136.0351
7.228165,3,137.307284
7.30229,5,138.595201
7.858248,2,139.887719
-18.082447,60,159.414586
5.58455,6,162.907277
5.328719,9,168.288628
-17.028883,60,187.37226
4.893049,3,188.512616
0.622444,20,196.874537
8.463169,1,198.073889
7.117758,6,200.566433
1.172195,2,201.751504
-24.882937,60,214.180367
9.043356,3,215.402668
1.554918,4,216.705132
2.586327,8,218.117811
7.777584,5,219.37363
-11.631356,43,236.695934
4.532581,8,240.206527
2.757823,1,241.213976
7.340865,6,242.547188
1.217393,10,243.992136
3.612097,4,245.212698
2.054001,18,250.349333
0.543155,14,254.93181
1.562171,8,258.527951
-27.469822,60,265.891283
1.581827,12,268.160553
5.61011,9,270.686547
6.825441,4,273.021594
5.432325,10,278.793816
-14.827603,60,291.83649
-22.15931,60,312.352184
5.192964,3,314.665296
7.735211,1,315.711416
-21.093615,60,323.757451
-8.344343,49,338.999106
6.7499,12,344.529941
8.174773,6,347.058231
2.742782,9,350.720495
4.509511,1,351.819923
6.692743,1,352.924717
-37.202412,60,370.782273
4.316491,7,372.065645
4.827408,7,373.440855
5.156966,3,374.587034
-20.512988,60,389.001585
4.280938,2,390.25331
4.216659,4,392.586824
4.039427,1,393.773495
8.235263,5,396.15302
6.097893,2,398.530745
6.08295,2,399.737602
2.655712,5,402.053343
-6.957317,27,410.125054
0.339209,2,412.284782
-3.771137,26,419.639997
9.439331,2,420.90556
-0.801305,15,426.857248
-17.369584,60,437.560156
7.21155,3,438.759812
4.068595,2,439.975732
6.500501,1,441.082259
3.444579,9,443.503584
8.583651,5,444.81712
7.741331,1,445.857557
3.440624,7,447.285811
-18.340927,60,474.583278
