#{"t_start": 1785381273.738998, "env_id": "None"}
r,l,t
1.10532,2,2.773318
4.754024,8,8.313961
6.029755,5,9.707721
7.006343,4,11.012892
-16.357111,60,31.647855
3.066262,6,33.711942
7.165674,3,37.975785
3.26532,3,39.156154
7.337337,1,41.023286
5.124137,3,43.769998
1.187087,21,56.348204
0.838964,3,57.99398
-0.131918,2,59.187295
-24.854586,60,69.322948
-17.134162,60,87.110095
7.813011,5,90.509628
1.730144,26,96.79964
6.913664,3,99.087711
7.309639,6,102.170822
7.600413,7,103.562083
-6.894645,52,114.497921
1.443661,18,119.547892
7.601893,2,120.756641
6.458849,10,125.674565
7.716221,3,126.941112
3.937411,2,129.228643
3.46043,10,132.941257
3.474435,1,134.10835
-32.042399,60,148.355129
-17.650582,60,175.890097
1.993709,14,177.558021
1.227984,6,179.848329
5.758458,1,180.914047
4.978886,6,182.292439
3.731169,6,184.778616
4.063839,1,185.816548
4.363612,4,188.107802
6.958958,4,190.877521
-30.56462,60,206.509835
7.807641,5,209.807759
7.187905,4,210.970042
1.269532,6,212.300473
-9.480065,34,220.149215
5.044877,6,221.397702
9.157065,1,222.548712
6.149336,2,223.694644
8.077109,7,227.100899
5.985057,6,228.335075
8.063851,1,229.446903
-5.991737,14,233.308773
4.987934,1,235.124697
-21.423173,60,253.234852
-13.189156,60,264.074557
-1.760888,36,273.769176
6.182087,4,275.03737
6.377202,1,276.198575
-4.071076,17,282.116414
-23.197743,60,293.0234
7.694921,3,294.191828
5.964719,6,295.565059
7.435131,3,296.794105
7.392165,13,299.255363
3.241375,4,300.604054
7.944893,1,301.71313
0.417611,7,305.383971
7.153341,1,307.240042
2.517443,6,309.55744
6.252699,5,313.1575
6.996107,4,316.572753
6.559969,7,317.979257
-31.353354,60,325.89232
4.409128,3,327.046956
2.587703,4,328.214758
3.32084,5,330.593169
0.257556,6,333.861407
-0.054957,23,339.70576
9.718539,5,342.771602
4.786414,15,347.87134
7.019445,2,349.129198
5.7045,18,356.248306
3.882052,13,358.959789
4.72426,1,360.846525
8.082076,2,362.724704
8.003295,2,363.932546
1.693024,6,366.27743
-13.427906,60,378.160113
4.540324,6,379.548014
8.090707,1,380.728013
4.643296,2,381.877157
-28.802484,60,402.923119
9.822266,2,404.106266
7.148052,1,405.138743
-2.786109,18,410.809024
4.768817,5,413.122679
1.851421,9,415.656425
8.628483,2,416.708008
6.62044,6,418.003332
1.683712,8,422.311237
7.022301,1,424.157961
-25.863269,60,431.53475
-30.475717,60,454.281255
7.222807,3,456.087948
2.917614,3,458.294852
-13.835467,29,469.423433
7.517455,5,473.044868
7.919525,4,477.348674
4.761356,8,480.655353
6.435292,2,481.73501
-9.109626,39,487.674633
8.880485,2,488.760822
6.953801,2,489.989245
4.749198,2,491.156327
7.572625,1,492.287245
4.796201,4,494.57516
0.376921,6,498.000764
7.032125,4,500.043135
-18.031537,60,512.744037
0.157491,3,513.934487
-15.612364,60,525.373611
5.421667,16,533.428756
5.533586,9,536.767579
0.833057,10,538.229511
-20.584388,60,559.057623
8.181298,2,560.717111
9.709314,1,562.469487
5.573162,4,565.617383
7.729818,7,567.357983
9.623283,2,569.264601
-20.781011,60,598.417333
5.7207,4,600.037267
-30.118425,60,608.781984
3.150324,3,610.566989
-20.102643,60,630.641047
3.925299,10,638.30427
8.25248,2,639.954118
-28.29103,60,656.565864
9.489789,1,657.616776
5.158224,1,659.48571
1.597089,10,665.8787
4.598166,19,674.56363
7.289472,8,681.192766
-1.360257,12,687.331706
9.88225,1,688.554181
-35.488621,60,714.797783
7.100333,3,715.966325
7.309044,6,719.631739
5.79472,6,723.994796
4.627934,1,725.157578
-27.272058,60,744.987934
2.651132,2,746.260287
7.181538,5,749.774359
8.342724,1,751.622498
-0.210964,7,753.062482
5.734081,8,759.019727
7.233162,3,762.144113
7.525546,1,764.098818
2.084043,12,773.256261
6.201719,5,774.550233
-26.410413,60,795.111846
7.531009,4,796.402376
8.896198,1,797.512901
-29.348086,60,811.997194
7.08401,2,813.129946
-23.37612,60,829.250329
1.037477,8,834.011165
1.937805,2,836.896395
0.009648,16,839.743248
9.117907,4,840.994555
8.062798,5,844.111887
3.190998,14,848.10333
6.911134,2,850.027096
-32.276545,60,872.615112
3.634965,9,874.087867
7.85738,10,877.857351
-18.038261,60,893.994117
6.050799,3,898.351123
7.966182,1,899.541486
8.454386,8,902.872219
-43.397937,60,919.343664
-20.77695,60,941.426973
-7.908125,11,942.922708
2.884122,7,944.305751
1.962877,7,945.632746
3.248257,4,946.945613
6.621814,9,955.58905
2.644128,2,957.517108
7.89722,4,959.774709
3.704906,2,961.747739
6.644395,4,965.317507
7.745117,4,969.688134
4.913192,7,975.326473
6.753724,5,979.951301
7.613915,1,981.8131
3.034996,4,983.095098
6.566525,1,984.263226
9.744648,2,986.658873
4.344773,16,991.65702
-13.157342,60,1011.121555
8.463524,4,1016.22623
4.812608,2,1017.951209
-39.595296,60,1032.699725
0.999885,3,1033.991708
-31.649201,60,1047.357177
4.024374,8,1051.052548
-14.204355,26,1061.458702
1.399778,11,1069.061381
2.765101,4,1071.516319
1.732696,12,1077.184927
9.273128,1,1078.305882
3.373513,7,1082.022876
7.416051,1,1084.008497
5.458234,1,1085.088388
6.968364,1,1086.270169
6.605691,3,1088.696994
3.085739,3,1089.908098
5.608022,4,1091.213734
3.108762,2,1092.394422
6.195535,3,1093.661874
6.47029,4,1094.878683
2.42897,4,1097.229231
-1.53695,19,1107.621851
-10.947398,26,1118.333491
8.64491,4,1119.521412
5.040389,1,1120.787294
3.003409,2,1121.950922
-7.67706,17,1127.032067
2.597418,10,1128.567091
-30.538762,60,1140.516972
5.985389,3,1141.783661
6.819974,3,1143.992507
-0.522151,28,1151.789647
-11.16224,25,1160.047046
6.44327,2,1161.250768
7.913003,4,1162.989074
8.84335,3,1164.243989
9.495013,1,1165.508431
-18.846335,60,1189.749346
6.886143,3,1190.989827
7.412867,3,1193.31209
-14.528027,60,1202.844695
4.949414,5,1208.821625
8.395464,2,1211.11645
5.225279,1,1212.803252
2.637744,7,1216.414242
8.368951,1,1217.632433
7.691864,12,1220.072178
7.901029,2,1221.156568
8.745423,3,1222.305164
5.483451,2,1223.421096
3.058881,10,1227.152382
2.673737,1,1228.295562
9.261723,2,1229.372335
6.360776,11,1230.748483
-15.157607,60,1252.065119
3.967682,6,1254.43071
9.369804,2,1255.594767
-1.647618,27,1264.901579
7.299914,4,1268.256464
7.375181,2,1269.458675
9.160197,1,1270.677054
1.132,6,1272.012864
6.502657,1,1273.101291
7.367207,5,1274.354806
7.343091,8,1275.727365
1.108004,2,1276.779399
5.976823,1,1277.849817
7.485497,5,1280.20309
3.218064,1,1282.075547
