#{"t_start": 1785356930.94474, "env_id": "None"}
r,l,t
4.186892,5,8.114943
7.661376,9,10.013921
2.487424,20,13.102727
-26.786412,60,30.618767
7.345387,1,31.862418
7.217491,3,33.092539
-10.124776,60,46.938621
8.151641,4,49.64501
2.891099,2,50.951222
8.201797,3,52.267726
-46.009124,60,65.029497
-10.082907,60,71.770837
-1.412485,49,79.884019
-7.766322,60,86.667638
-8.035615,60,95.96813
2.997955,1,97.468479
4.795754,15,99.977337
-48.931763,60,109.561373
6.950819,1,110.712813
2.295087,4,112.283141
-6.84008,60,119.152828
-5.98381,60,125.652935
-9.434626,60,132.618248
-9.042231,60,138.819374
9.816909,18,140.588966
7.78433,6,146.66257
-9.773406,60,154.491535
-8.549331,60,162.93617
-7.056944,60,169.362751
-9.35534,60,176.639307
-6.306278,60,183.06102
-6.461853,60,190.858799
-9.028891,60,198.274064
-7.384861,60,205.633285
-8.504304,60,212.3157
-7.132481,60,220.456619
-7.388936,60,228.533087
