#{"t_start": 1785356930.9457695, "env_id": "None"}
r,l,t
-3.055476,39,14.526634
6.429948,7,15.906948
4.195287,7,18.527047
5.290291,5,19.826002
3.416258,22,27.777899
0.140644,36,37.127978
5.4912,6,38.505095
3.404708,3,39.789117
6.83776,2,41.05334
2.435378,4,42.388233
-49.564004,60,55.848445
3.802536,2,57.208937
-8.411519,60,68.218966
-7.013743,60,76.410766
-8.094335,60,83.571667
-9.178529,60,90.520602
9.424499,1,91.904148
-29.18224,60,103.211909
8.763782,2,104.418263
2.597327,1,105.662081
-36.784298,60,114.571309
-8.604259,60,121.154984
-9.53264,60,127.850575
-9.947401,60,134.726164
-8.865077,60,141.777584
9.493224,1,143.274932
2.410067,3,146.655549
-8.216039,60,154.487521
-6.643015,60,162.932777
-9.224577,60,169.364241
-9.3334,60,176.641245
-7.103878,60,183.052127
-7.77448,60,190.858765
-8.511109,60,198.270005
-7.406159,60,205.634128
-11.864457,60,212.311683
-9.462201,60,220.454588
-8.852078,60,228.532555
