#{"t_start": 1785168994.7258043, "env_id": "None"}
r,l,t
-6.868105,60,10.160042
-7.105946,60,13.500622
-6.244124,60,17.996044
-7.227859,60,21.389579
-6.607864,60,25.768357
-6.324564,60,29.057583
-6.37516,60,33.38446
-6.765801,60,36.627338
-6.26124,60,41.088497
-7.183243,60,44.377349
-6.420961,60,48.720847
-6.263393,60,52.237907
-6.110487,60,56.65409
-6.735119,60,60.064525
-6.363559,60,64.351484
-6.115209,60,67.639821
-6.327681,60,70.89634
-6.557355,60,75.203621
-6.646905,60,78.496062
-6.43751,60,82.940308
-7.12488,60,86.192044
-6.664959,60,90.642016
-6.616266,60,93.846069
-6.194266,60,98.187176
-6.566435,60,101.514128
-6.513381,60,105.957962
-6.710126,60,109.4022
-6.669306,60,113.688147
-6.536081,60,117.118536
-6.040087,60,121.382654
-6.755052,60,124.644938
-5.862443,60,127.779172
-6.20282,60,132.136026
-6.128013,60,135.384398
-6.032691,60,139.73256
-5.948563,60,143.008851
-6.066031,60,147.36236
-6.469462,60,150.627077
-5.713225,60,155.015202
-6.153674,60,158.480087
-5.971145,60,163.624174
-6.26595,60,166.892125
-5.805205,60,171.197135
-7.262233,60,174.509659
-5.783231,60,179.47392
-6.103809,60,182.743242
-5.497891,60,187.070251
-5.719598,60,190.460721
-6.997903,60,193.77
-6.074064,60,198.07777
-7.367204,60,201.283985
-6.375282,60,206.671282
-5.914383,60,210.334836
-7.32227,60,215.004282
-7.26111,60,218.263791
-5.589956,60,222.674396
-6.973926,60,225.989006
-7.09707,60,230.331643
-6.3475,60,233.646055
-6.696842,60,238.012674
-7.287865,60,241.23058
-5.741507,60,245.558506
-6.176432,60,248.859758
-6.774658,60,252.070458
-7.542429,60,256.43537
-6.031516,60,259.672238
-7.214776,60,264.058064
-7.645318,60,267.36253
-6.265646,60,271.629783
-6.196663,60,274.8969
-7.405818,60,279.15449
-6.232212,60,282.451733
-6.063314,60,286.761549
-6.351663,60,290.040924
-6.064354,60,294.336611
-6.843118,60,297.601814
-7.448669,60,301.871877
-6.211277,60,305.233158
-6.75842,60,309.51171
-6.720193,60,312.970006
-5.688202,60,316.168552
-5.927509,60,320.452028
-6.076569,60,323.825362
-7.29992,60,328.391932
-6.771935,60,331.547867
-7.513861,60,335.958761
-6.82974,60,339.229577
-6.134728,60,343.551693
-7.193799,60,346.742604
-6.376319,60,351.027014
-6.611051,60,354.37795
-6.751156,60,358.580786
-7.319558,60,361.773131
-7.029971,60,366.063292
-6.18825,60,369.818387
-6.987051,60,373.172504
-5.819462,60,377.441289
-6.044967,60,381.557231
-5.974038,60,385.914232
-6.093626,60,389.194784
-5.956098,60,393.436522
-6.128292,60,396.710971
-6.971918,60,401.04124
-6.949371,60,404.347946
-6.186064,60,408.622811
-6.978773,60,411.847825
-6.742228,60,416.155283
-7.303303,60,419.414698
-7.049264,60,423.627435
-6.350497,60,426.810197
-6.123278,60,431.09206
-6.306432,60,434.353681
-6.945397,60,437.614829
-6.416264,60,441.826482
-7.030605,60,445.142288
-7.069287,60,449.38468
-7.546407,60,452.629039
-6.087822,60,456.915326
-6.863923,60,460.17579
-6.327508,60,464.554268
-5.944579,60,467.795382
-6.59703,60,472.035855
-7.126164,60,475.393701
-6.872835,60,479.686172
-6.14106,60,482.930779
-7.095234,60,487.150573
-6.717087,60,490.471404
-7.189777,60,493.748449
-7.05065,60,498.030594
-6.064924,60,501.238292
-5.817886,60,505.605773
-6.351091,60,508.840029
-6.996847,60,513.679723
-5.0937,60,517.562622
-6.444878,60,522.418482
-6.201439,60,526.447347
-7.1974,60,531.09231
-7.557299,60,534.797824
-7.21054,60,539.799338
-5.611038,60,543.484652
-6.701761,60,549.186357
-6.179056,60,553.333834
-6.343598,60,558.286436
-8.010064,60,561.964967
-7.105042,60,566.075789
-6.298233,60,570.954216
-5.485808,60,574.785358
-7.107401,60,579.679688
-5.816898,60,583.539916
-6.238272,60,588.976505
-6.641994,60,593.401654
-6.464089,60,599.290131
-7.278181,60,603.255369
-6.487431,60,608.100469
-7.161508,60,612.151499
-7.318353,60,617.127343
-5.925721,60,620.764552
-6.638795,60,625.53776
-6.082835,60,629.275495
-6.133234,60,632.963087
-6.892109,60,637.731851
-6.476192,60,641.46185
-6.473319,60,646.303406
-6.19159,60,649.955733
-6.536497,60,654.747406
-6.380095,60,658.377106
-6.14298,60,663.205835
-5.774279,60,666.818052
