#{"t_start": 1785168994.7258043, "env_id": "None"}
r,l,t
-6.185972,60,10.167067
-6.101816,60,13.499623
-6.443964,60,17.984936
-6.770446,60,21.378571
-6.151684,60,25.76436
-6.742206,60,29.054574
-7.0478,60,33.388834
-6.09539,60,36.629335
-6.641138,60,41.097495
-6.268328,60,44.373352
-6.638571,60,48.722846
-7.211723,60,52.246876
-6.885654,60,56.65409
-6.134272,60,60.070637
-6.145072,60,64.351484
-6.435504,60,67.646791
-6.799641,60,70.892312
-6.329507,60,75.205627
-6.636279,60,78.497062
-6.541113,60,82.944314
-6.113311,60,86.196144
-6.117005,60,90.641085
-6.383728,60,93.846069
-6.449083,60,98.193832
-6.842929,60,101.510131
-6.2552,60,105.966957
-6.416575,60,109.401219
-6.602173,60,113.689141
-6.322967,60,117.117556
-7.573081,60,121.38466
-6.19985,60,124.647938
-6.151653,60,127.782172
-6.237965,60,132.131578
-7.086336,60,135.380405
-5.997872,60,139.738566
-5.867682,60,143.011857
-7.250194,60,147.355217
-6.767129,60,150.634024
-5.976028,60,155.005174
-7.35423,60,158.478121
-6.006177,60,163.626175
-6.099187,60,166.896093
-5.943882,60,171.192092
-6.466528,60,174.510659
-6.797184,60,179.471957
-6.165469,60,182.747241
-6.44324,60,187.074254
-6.317735,60,190.459724
-5.993147,60,193.762003
-5.876631,60,198.07777
-5.841524,60,201.28101
-6.971017,60,206.672283
-6.388732,60,210.337913
-5.865299,60,215.010282
-6.132159,60,218.252825
-6.458307,60,222.673394
-5.822796,60,225.989006
-6.084934,60,230.331643
-6.811454,60,233.647054
-5.908559,60,238.013679
-6.435829,60,241.23058
-5.948084,60,245.557508
-6.273549,60,248.859758
-5.508333,60,252.071455
-6.963561,60,256.430364
-6.412434,60,259.675234
-6.4494,60,264.061621
-6.000633,60,267.366525
-6.237206,60,271.629783
-6.43648,60,274.899918
-6.067417,60,279.15449
-6.774779,60,282.45411
-6.499706,60,286.761549
-5.978509,60,290.039923
-6.840401,60,294.341618
-6.090506,60,297.596815
-6.569199,60,301.878187
-5.973917,60,305.232527
-6.625254,60,309.512708
-6.334618,60,312.967996
-6.02864,60,316.161549
-6.198948,60,320.448564
-6.66062,60,323.828366
-6.767247,60,328.386932
-6.963526,60,331.547867
-6.532815,60,335.958761
-6.315744,60,339.228578
-7.102984,60,343.55069
-6.363377,60,346.742604
-6.734629,60,351.026009
-6.299869,60,354.372927
-6.201229,60,358.576803
-7.517801,60,361.773131
-6.539156,60,366.070292
-6.515963,60,369.819412
-6.334584,60,373.183448
-6.678494,60,377.441289
-6.136484,60,381.570199
-6.694573,60,385.914232
-7.285578,60,389.193776
-5.995679,60,393.436522
-6.57595,60,396.709971
-6.822299,60,401.043297
-7.063473,60,404.347946
-6.668095,60,408.622811
-6.701815,60,411.845834
-6.823224,60,416.162272
-7.234291,60,419.416707
-6.573274,60,423.631487
-6.686904,60,426.81427
-6.368717,60,431.091068
-6.167655,60,434.354677
-6.183912,60,437.607858
-6.914228,60,441.81846
-6.485212,60,445.144287
-6.167334,60,449.376717
-7.077545,60,452.628035
-6.459827,60,456.916321
-6.744628,60,460.170799
-7.001278,60,464.547286
-6.757238,60,467.791402
-5.500518,60,472.035855
-6.743503,60,475.393701
-7.306238,60,479.683174
-7.696918,60,482.928786
-6.662343,60,487.148565
-6.505278,60,490.468126
-6.397507,60,493.747449
-6.399965,60,498.032601
-6.50857,60,501.246827
-7.251527,60,505.606774
-6.311387,60,508.843096
-5.645853,60,513.679723
-6.135554,60,517.559622
-6.552546,60,522.411567
-5.944378,60,526.447347
-6.460291,60,531.095347
-6.073174,60,534.79082
-6.359478,60,539.803336
-7.576088,60,543.485651
-7.514729,60,549.188357
-5.888758,60,553.32982
-6.398637,60,558.28444
-7.240156,60,561.964967
-6.919688,60,566.077834
-5.937971,60,570.956202
-6.342155,60,574.783357
-7.431844,60,579.678687
-6.538001,60,583.539916
-6.562856,60,588.979456
-6.857672,60,593.401654
-6.022081,60,599.290752
-6.068533,60,603.246844
-6.52045,60,608.096902
-7.10235,60,612.146503
-6.359994,60,617.122743
-7.021985,60,620.760556
-6.022055,60,625.538763
-7.166557,60,629.270499
-7.063135,60,632.960091
-7.249116,60,637.736381
-5.951476,60,641.463846
-5.389581,60,646.300405
-7.582629,60,649.953201
-6.283614,60,654.746363
-6.432589,60,658.378097
-5.912198,60,663.208835
-5.914996,60,666.81605
