rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/loss,train/learning_rate,train/n_updates
0.05,25,284,42.87,-4.08162167,375,9652,0.18223460018634796,0.00025,591
0.05,25,288,43.39,-4.12632943,382,9864,0.07457617670297623,0.00025,604
0.05,25,292,43.98,-4.28443141,389,10104,0.07555527240037918,0.00025,619
0.05,25,296,43.35,-4.075790639999999,394,10132,0.007070652674883604,0.00025,621
0.05,25,300,42.76,-3.896553559999999,401,10364,0.15145906805992126,0.00025,635
0.05,26,304,43.35,-4.04111902,407,10604,0.1350252330303192,0.00025,650
0.05,25,308,43.02,-3.9610710299999994,412,10672,0.03515402227640152,0.00025,654
0.05,25,312,43.54,-4.06985885,421,10896,0.027198180556297302,0.00025,668
0.05,25,316,43.54,-3.86187138,426,10948,0.19817285239696503,0.00025,672
0.05,25,320,42.36,-3.56625596,433,11136,0.1689871996641159,0.00025,683
0.05,25,324,42.94,-3.7338988099999995,441,11376,0.01807423122227192,0.00025,698
0.05,25,328,42.37,-3.6460389800000006,448,11580,0.15313448011875153,0.00025,711
0.05,25,332,41.82,-3.61218123,454,11692,0.19524991512298584,0.00025,718
0.05,25,336,40.49,-3.42449894,459,11708,0.10080260038375854,0.00025,719
0.05,25,340,39.9,-3.3337570099999994,465,11860,0.124789297580719,0.00025,729
0.05,25,344,39.3,-3.1621488699999993,470,11884,0.21830305457115173,0.00025,730
0.05,25,348,38.12,-2.8625220799999993,476,12060,0.22182144224643707,0.00025,741
0.05,25,352,36.37,-2.4872634099999997,482,12116,0.16321271657943726,0.00025,745
0.05,25,356,37.31,-3.8808207699999997,487,12204,0.2246357500553131,0.00025,750
0.05,25,360,37.32,-3.9746175799999985,494,12356,0.12469282746315002,0.00025,760
0.05,24,364,36.14,-3.62316922,499,12448,0.3436013460159302,0.00025,765
0.05,24,368,35.51,-4.58965338,506,12596,0.2127370536327362,0.00025,775
0.05,24,372,35.51,-4.6096295099999995,511,12620,0.28388863801956177,0.00025,776
0.05,24,376,34.89,-4.49844018,518,12800,0.3849390745162964,0.00025,787
0.05,24,380,34.29,-4.33484089,523,12872,0.15588654577732086,0.00025,792
0.05,24,384,33.7,-4.21066246,529,13040,0.10589709877967834,0.00025,802
0.05,24,388,34.24,-5.242873449999999,536,13280,0.06209995970129967,0.00025,817
0.05,24,392,33.65,-5.05735246,541,13392,0.20154577493667603,0.00025,824
0.05,24,396,35.4,-5.555489629999999,547,13632,0.15794222056865692,0.00025,839
0.05,25,400,35.82,-5.653614340000001,553,13872,0.09106406569480896,0.00025,854
0.05,25,404,34.64,-5.91382471,559,14004,0.05346899852156639,0.00025,863
0.05,25,408,35.69,-6.160202349999999,565,14244,0.02583163045346737,0.00025,878
0.05,25,412,36.28,-6.32124144,572,14484,0.05969192460179329,0.00025,893
0.05,25,416,37.46,-6.608627749999999,578,14724,0.08104314655065536,0.00025,908
0.05,25,420,38.33,-6.891656009999999,584,14948,0.012679419480264187,0.00025,922
