#{"t_start": 1785378674.1045036, "env_id": "None"}
r,l,t
1.10532,2,3.054255
4.754024,8,8.462759
6.029755,5,9.718971
7.006343,4,11.037173
-15.788364,60,20.940892
0.451247,9,24.478283
3.475747,3,25.698977
4.756045,4,28.99762
-9.973824,60,44.036724
3.100272,2,45.935133
8.811,4,48.248563
9.0648,5,50.508566
6.156212,12,53.092075
-17.939222,60,66.077479
6.660589,2,67.253539
7.679996,5,68.449904
6.769559,1,69.656321
5.342223,13,72.279915
5.887595,13,76.223486
9.556436,3,78.551531
6.542874,6,80.569379
4.008486,7,81.914025
4.297963,16,85.83916
6.336829,8,87.219685
6.508018,22,93.549111
2.413665,6,98.228149
-27.344594,60,114.447713
-10.801677,37,122.721629
8.635429,4,123.91633
7.31449,26,131.562386
6.473679,4,132.860651
-24.877057,60,144.007009
5.837279,2,146.198921
-22.281267,60,158.241378
3.333313,7,159.591591
2.561444,1,160.82588
4.322986,3,162.059961
3.526457,9,163.459896
-24.877657,60,174.356062
-29.339367,60,186.420762
3.137059,11,189.974978
-11.301397,60,202.229581
1.479772,2,203.29437
-19.515891,60,225.2142
9.826433,3,226.506543
3.890826,6,227.799406
5.915835,3,229.027751
5.411777,7,232.603247
7.140835,5,233.904716
4.605638,4,235.143037
-19.911843,60,243.993891
-17.315082,39,248.634264
7.838814,4,250.95399
-0.146968,24,258.0095
7.762933,5,259.264324
-24.222106,60,279.369956
4.771247,8,283.98305
9.90825,1,285.084766
4.698145,4,287.497563
-1.14459,15,296.318633
7.186481,2,297.403131
1.249638,11,301.153121
6.23125,7,305.501725
7.144857,5,307.953369
2.912137,11,314.454482
-14.367202,60,323.190154
3.335206,3,324.354247
-6.082465,15,328.195097
6.95817,2,329.379131
7.558089,2,330.486992
0.579157,4,331.754535
8.564313,1,332.949502
3.917163,3,335.20714
3.129638,1,336.40844
9.525466,4,338.844196
8.405043,4,340.00179
9.175647,1,341.185129
6.249252,9,343.708693
3.220633,17,345.340314
9.030464,1,346.436367
7.929569,1,347.590741
6.324929,6,348.936868
7.507801,5,351.291435
-2.929942,33,362.301264
8.092314,2,364.557144
-18.096022,53,383.680826
5.515234,2,384.878048
8.274207,1,386.09048
4.839825,4,387.360698
5.58197,1,388.354817
8.53469,2,389.510646
-28.06907,60,406.613443
-1.744361,15,411.644918
6.230305,3,413.930562
6.552093,6,415.940742
7.829746,1,417.20739
6.660733,2,420.137075
2.978992,3,422.093898
9.756087,1,423.215865
-0.372195,11,427.141166
-31.439829,60,437.323403
6.445265,3,440.449358
5.634776,2,441.690035
3.685839,2,445.401898
2.69657,3,448.38479
6.415233,14,453.471825
7.825201,1,454.579184
4.583041,4,455.893336
6.748333,4,457.114012
-12.42478,43,467.385848
2.992733,8,468.859907
-2.287421,9,470.311674
4.974065,3,471.531204
7.44013,3,473.876189
5.350473,2,475.823316
-1.417194,29,484.624065
5.456342,7,488.536909
5.961358,6,493.366208
5.388663,1,494.508117
3.895674,1,495.670973
-20.84058,60,505.392865
6.899026,6,507.772798
-31.585218,60,528.044157
6.503915,5,531.021759
5.711016,1,532.170921
-28.30624,60,562.682273
5.520488,3,563.840926
5.449851,9,568.52064
5.739824,6,569.818028
-0.08765,11,573.572654
8.028823,1,574.748322
2.818409,8,577.323737
-11.141365,41,589.72607
-23.30541,60,619.881894
2.897732,8,622.476678
6.03398,2,623.616806
8.419253,2,624.849821
0.004702,8,626.300027
-16.968822,60,644.775135
-11.04442,22,654.297935
9.13272,1,656.070206
3.767548,1,657.183656
7.472842,1,658.330703
8.128098,1,659.47418
-7.213304,46,672.03617
3.427466,4,673.350585
3.516123,6,676.846322
6.561354,6,679.387752
4.750237,1,680.500634
-37.912593,60,692.077473
6.489237,7,694.52061
-29.822902,60,711.059283
3.066518,20,717.593815
0.546246,29,727.719533
6.027969,6,730.173335
5.438328,21,741.034128
0.388394,5,743.497034
2.921398,1,744.611479
8.428902,2,746.943445
7.250907,1,748.113431
7.876927,1,749.297054
7.343898,2,750.473541
-40.874607,60,777.627938
9.334084,2,781.391834
7.422907,6,787.167005
-20.838947,60,816.571847
5.232265,1,817.742239
5.488617,8,819.896328
-22.025783,60,839.546821
2.676058,9,845.135125
8.679644,1,847.03494
5.560886,2,850.11831
1.868172,7,851.388635
3.100372,12,855.23516
7.403824,2,857.04599
7.245406,5,859.350682
7.428649,2,862.383798
5.852072,2,865.073276
2.979705,1,866.268305
3.387217,2,867.477596
5.57399,2,869.806816
4.334485,3,871.008319
2.904577,7,874.754228
7.601054,11,882.01937
9.046855,4,885.577079
-3.017959,34,897.367616
4.738291,1,898.591226
1.6605,3,900.674531
7.907174,4,904.260734
4.687934,1,905.442205
8.358418,2,908.468468
-36.718022,60,931.33521
6.764332,4,932.652812
5.972303,2,933.816799
5.332459,8,937.474787
5.450909,1,938.688217
1.398984,15,946.180618
3.137667,1,947.32782
8.295365,11,948.847152
1.526686,7,951.333594
4.066047,1,952.637493
5.194414,3,954.933341
8.140839,9,958.524781
0.333396,6,960.927703
-0.091871,2,962.120651
6.320078,4,964.518578
6.537375,2,965.691676
3.795347,9,971.121204
-2.471177,13,981.811326
3.045289,16,990.198371
3.831984,4,994.465301
7.314319,12,1000.059974
4.42036,11,1005.658399
7.417182,3,1006.921346
6.894793,1,1008.806371
7.452587,4,1011.133884
0.135912,5,1013.448394
6.366244,2,1015.68394
7.812405,1,1016.917162
-36.646556,60,1041.634808
9.908138,1,1042.768554
-36.972021,60,1062.516374
6.52501,3,1063.663485
5.583728,2,1064.935046
6.23957,6,1066.304101
-49.803377,60,1098.728666
1.291309,3,1102.219167
7.62132,1,1104.051781
0.952842,2,1107.117219
8.229721,3,1110.534936
-26.891218,60,1127.567761
5.813446,6,1128.818376
5.394482,3,1130.106076
4.183823,3,1131.268864
9.729437,2,1132.432258
8.745944,1,1134.23728
-26.291116,60,1148.48074
7.065376,1,1149.589491
5.736986,5,1154.219019
0.859696,3,1156.568328
7.938672,5,1157.917844
-34.098264,60,1169.625941
3.098952,2,1171.904119
1.286705,2,1174.157608
8.802687,3,1175.33352
6.013487,15,1180.033509
8.251941,3,1181.124257
2.825056,2,1182.376595
2.78773,2,1183.534931
9.082039,1,1184.550699
3.741878,1,1185.695743
5.375528,4,1186.874769
7.526378,3,1188.172114
8.392606,1,1189.313848
-0.850713,9,1190.684076
2.285495,4,1194.875326
5.045265,9,1201.333252
2.027726,12,1207.263774
6.891855,2,1209.562345
5.757433,1,1210.72866
3.442657,4,1212.723069
6.233605,2,1213.843679
-3.26087,20,1218.944522
6.291632,3,1221.929013
-48.158404,60,1237.4936
8.211927,2,1238.675038
6.805474,1,1239.805695
5.534648,2,1240.940339
-1.974113,11,1246.927128
6.291124,12,1255.629927
3.499834,5,1258.061892
7.666291,2,1260.329478
7.543875,2,1262.265821
6.872277,7,1263.652644
6.35307,1,1264.840735
1.478911,1,1265.940412
-8.177244,38,1268.481773
5.791618,4,1270.471778
0.235436,17,1276.232192
8.190492,7,1280.047879
7.466242,8,1281.542696
1.911529,5,1282.824271
-13.910506,56,1299.002682
3.944492,2,1300.216991
-5.118121,21,1306.554727
9.877502,3,1309.945979
6.757785,1,1311.159019
7.284685,1,1312.321285
1.166252,2,1313.360789
5.770442,1,1315.250568
