#{"t_start": 1785378674.415499, "env_id": "None"}
r,l,t
-11.447048,60,16.526287
6.841322,14,18.035612
8.563251,3,19.300148
2.611974,14,25.384985
-15.509973,60,41.857063
4.561765,18,51.432744
2.320514,9,52.77709
5.731555,5,54.756149
4.119689,2,55.935311
4.156484,2,57.170246
6.113868,14,58.700675
0.570781,1,60.003565
-15.485121,60,73.215018
-3.260781,38,84.274785
-1.288926,16,88.215441
5.29073,15,90.996206
5.866232,1,92.138609
1.414998,6,95.618088
-26.764414,60,112.989231
-9.532294,49,125.015027
3.417411,6,128.509313
4.311078,13,130.110706
-17.050684,60,141.309962
3.288056,6,144.693455
2.65786,32,154.66115
7.68137,1,155.818714
-24.999817,60,167.08944
8.836853,3,169.085908
7.047153,3,170.30695
8.91448,5,171.6439
-18.055438,60,179.317816
8.061016,15,183.398027
2.710745,32,188.532519
5.585832,29,192.979642
-14.902283,60,209.209783
2.076757,5,212.619512
6.852251,3,213.842365
7.663502,6,216.251812
-1.261077,36,229.957384
-14.577627,60,241.127632
5.663879,1,242.231427
-13.847681,60,251.977999
2.622405,5,254.963636
8.296186,3,256.199246
0.330435,19,260.873533
5.327545,1,262.001396
6.376074,9,265.697449
-0.010486,2,266.88062
6.712654,2,268.727598
4.801398,15,271.463245
5.368728,3,272.738433
5.126411,8,275.113498
-18.926925,60,302.113296
8.408055,2,303.28014
-29.239058,60,319.941551
-24.72655,60,342.007032
-35.619196,60,356.123004
5.27264,6,359.680583
2.978247,17,370.309304
4.419668,17,374.136497
8.81353,1,375.961446
-22.976572,60,401.841066
-35.141941,60,418.712673
6.323606,1,419.824086
-28.568887,60,434.171539
1.500589,3,435.454705
4.721502,14,438.231829
6.21527,4,443.267169
3.244222,14,451.855294
3.071572,26,460.42125
7.874058,3,461.660829
3.539814,6,462.990408
-25.381266,60,478.190502
7.744553,3,479.464281
8.65464,1,480.549487
8.550942,5,483.019736
3.29661,7,485.503277
7.553098,2,486.7819
-27.168389,60,502.494612
7.968264,1,503.630973
-24.675709,60,520.778271
2.258406,2,521.993688
8.332185,9,524.270289
3.590754,2,525.466359
5.19124,8,528.925556
6.184654,8,534.253386
-5.67267,16,542.895222
1.36952,6,548.304738
7.993828,6,551.655264
-0.134162,12,555.435368
7.840167,3,558.696946
1.376581,4,561.063073
-0.762532,12,564.683622
8.203955,1,565.763795
6.667669,1,566.919195
-30.812466,60,585.852866
-9.154747,36,600.231154
0.308744,2,602.153068
-4.597163,10,609.749379
3.462116,6,614.104522
2.494703,1,615.668663
3.296097,1,616.791504
3.081952,5,617.99593
2.860068,12,620.748743
-27.037596,60,635.968987
6.582222,14,640.916668
3.974507,2,642.152369
5.276517,9,648.080863
5.147665,9,649.468714
5.773368,1,650.67218
8.269441,1,651.74311
4.988034,3,652.87817
7.667343,2,653.985942
2.054979,5,660.217076
7.629204,3,661.434586
8.276971,1,662.670426
-28.846799,60,681.41779
-49.918846,60,692.888932
4.735748,21,695.863035
7.426537,1,696.956262
3.297441,6,698.172092
4.008102,1,699.975067
3.347981,14,704.382758
9.238749,3,705.614367
4.767852,6,706.922767
6.807165,10,709.54373
8.904531,3,710.740272
0.568151,10,712.815201
4.162739,5,714.029966
7.122982,3,715.236586
9.744569,1,716.272887
7.659993,9,720.593564
8.68985,5,722.543755
7.518543,4,723.762057
1.532076,1,724.811713
6.6409,1,725.956938
1.055047,19,731.170083
7.118322,1,732.343706
2.871333,5,734.645362
3.80528,9,738.397507
7.3514,6,742.050648
3.921547,4,745.424838
-24.335531,35,761.359121
7.054252,6,765.472999
6.244971,1,767.348672
8.989878,3,768.645111
-0.972118,3,770.991101
3.958547,3,772.255661
0.989487,7,773.647753
3.585383,7,777.321952
7.993421,1,779.264981
7.185198,5,784.582172
-0.366427,6,788.125173
4.929635,3,789.983482
6.747692,3,793.264901
7.127722,2,796.329587
8.961634,2,797.527785
6.235355,2,798.644639
4.805539,2,800.920944
5.643973,6,802.326285
7.549706,5,803.667209
7.518481,1,804.81706
5.247874,1,805.938688
5.003707,3,807.849576
2.9394,2,808.889481
8.338896,1,810.03192
7.084144,4,811.276282
9.073209,1,812.436399
6.397482,2,813.494689
7.510265,7,814.844576
0.570334,10,817.43021
-28.961305,60,834.907944
3.118084,6,837.352473
-0.158834,12,846.720936
8.483831,1,848.676276
-37.27627,60,884.113725
-1.256574,14,887.882033
8.00864,3,889.072838
2.136671,5,890.33898
5.756236,1,891.572593
2.247217,2,892.712405
7.978357,1,893.862123
7.54834,4,895.82836
3.999822,6,898.283226
4.463952,6,902.758324
5.391111,3,907.016837
2.591629,7,910.359123
9.446267,7,914.627168
9.653521,5,917.063625
4.811099,5,918.288349
2.317604,7,919.601271
6.140448,1,920.783036
-19.903401,49,941.392752
-30.092836,60,968.424228
6.146568,1,969.511714
6.862943,5,972.727301
7.432333,1,973.898297
4.849021,7,977.472824
5.565645,17,988.645974
8.143869,3,989.888376
5.003922,2,991.878974
6.197507,1,992.951218
4.73879,1,994.147305
2.057515,7,996.218659
8.558426,2,997.444277
4.859345,1,998.504277
6.931645,2,999.743529
8.126235,9,1003.150797
-15.831467,37,1024.231169
7.0257,8,1025.686558
5.036595,1,1026.774161
6.69409,1,1027.901746
7.978558,2,1029.072124
4.150018,10,1030.587266
6.45741,3,1031.835778
