#{"t_start": 1785378674.1045036, "env_id": "None"}
r,l,t
7.615595,1,1.899892
5.923573,6,6.53168
3.908728,15,12.233703
0.436574,15,14.991225
-18.828843,60,30.426456
4.401114,3,31.609869
-22.270938,60,47.141629
-21.122714,60,62.099347
5.983314,14,64.810908
-22.65994,60,83.284742
-18.524365,60,101.931875
8.2982,7,103.230799
7.354678,4,104.484581
7.229869,2,105.680601
7.168781,5,106.992382
0.79296,6,109.42513
6.35766,5,110.667224
4.330138,5,111.913973
-25.764093,60,126.489709
6.388713,2,127.610852
-19.510622,47,136.071247
6.841748,3,137.251525
2.677301,16,138.952003
6.784167,8,140.435483
6.107748,5,142.802233
4.831608,6,147.411496
4.062026,9,148.801575
9.247927,1,149.958592
4.544264,15,152.6393
-26.291147,60,164.835754
-17.612764,60,175.756699
-20.685371,60,187.726835
-26.341599,60,199.700839
3.268645,6,203.302351
4.652683,14,207.961667
6.405587,13,210.610456
8.860274,3,211.851803
6.614079,9,215.365049
9.257182,4,217.657778
4.346073,8,220.119229
1.095989,4,221.352083
4.17062,1,223.22366
-21.994992,60,238.455655
-20.97112,60,246.145121
-10.211338,60,267.191615
7.632678,8,270.262453
4.271194,17,274.266279
-0.668035,12,276.838183
6.191973,5,278.188252
5.621439,3,280.53255
7.553716,2,281.658618
8.208769,2,282.796537
6.109654,8,287.502558
8.772643,8,292.871972
-0.732721,18,299.878214
10.606702,7,303.593137
6.178428,10,309.966975
3.085915,5,312.320542
3.057693,1,313.397604
-14.233435,60,322.125493
2.700511,9,325.643096
6.22138,10,327.077253
-25.614644,60,350.086376
8.613741,3,352.396
7.030606,6,353.722912
4.499698,20,357.699113
7.379231,1,358.816197
3.313811,10,366.966188
-0.183281,25,374.446497
4.931524,6,377.472694
5.609264,6,378.782216
7.60375,1,379.903495
9.152541,4,381.230322
5.582552,2,382.379964
2.014306,18,390.785295
4.498001,2,391.994385
2.796045,5,393.287692
6.563821,5,395.546194
2.102894,2,397.357831
-22.684266,60,412.726174
4.855504,2,413.923565
6.29586,7,417.209382
1.493909,12,424.733682
0.505269,4,425.910838
5.434836,3,428.302154
-15.179104,60,438.546813
7.935754,4,443.573183
6.527491,1,445.395907
5.490916,2,447.253385
4.479155,5,449.61612
6.462585,2,450.785434
-21.980147,41,464.443491
4.980881,3,465.736909
-20.93081,60,482.055038
2.228084,18,489.862241
8.580767,2,490.98066
4.909755,1,492.15531
1.61423,6,496.899396
-40.556718,60,506.563244
8.137946,4,507.766798
5.855038,1,509.692459
2.10707,8,511.080387
9.060793,4,512.357947
7.186432,1,513.520506
4.777815,5,514.85096
-1.36209,10,517.300147
6.693411,3,518.517614
0.185238,5,519.787514
2.909544,13,523.504658
1.271996,8,526.918285
6.446711,6,529.231553
4.094903,4,533.335556
2.884927,8,535.852848
4.085318,8,538.38497
3.974018,2,540.292716
7.869989,2,543.205214
10.096282,4,546.28162
6.39592,1,547.459112
6.515521,5,549.804634
1.158056,1,550.882859
4.713164,6,553.292845
6.782182,5,554.523629
4.720826,3,556.798142
9.172427,1,557.827242
5.390415,3,560.196208
-8.643429,49,579.603654
1.670763,7,580.957533
5.53623,4,582.189932
-0.14692,6,583.528985
6.376543,7,584.861047
6.456023,4,587.24506
2.347934,4,588.448278
8.939614,10,590.854869
7.565155,2,592.084481
6.334568,3,593.364663
8.508132,1,594.56186
0.484456,7,595.818171
5.747097,1,596.999866
7.619256,5,599.333984
6.35949,2,600.54115
3.736222,6,605.497013
8.806473,1,606.645294
0.416709,5,610.054386
4.280246,6,614.421511
-17.706515,42,627.507931
7.562711,1,628.667328
-8.755757,30,633.833848
0.730667,1,634.955849
3.941416,23,643.633345
4.085719,3,646.072993
7.355316,1,647.174739
-34.530621,60,669.493511
5.142689,4,670.686677
0.46059,13,674.581773
5.712674,1,675.713562
7.266496,6,678.185153
4.352499,4,681.728785
9.065312,3,683.656745
2.103144,25,687.665471
-29.067192,60,698.488089
4.765441,1,700.278077
-2.203824,7,703.461265
4.046528,19,708.457231
-10.485723,60,728.943553
1.942469,10,733.719357
6.458244,5,736.169089
9.257525,2,737.395657
5.96985,8,739.859293
4.788905,15,752.434885
7.852549,1,753.473216
8.071992,1,754.555613
4.925362,14,756.86321
6.956293,6,758.122705
8.892772,4,759.358845
7.746673,1,760.498334
4.895202,1,761.670116
-2.069258,27,775.199533
7.124404,2,776.44185
5.532602,2,779.568961
6.514203,2,782.566853
5.812829,2,783.769875
8.589826,2,786.010186
7.081617,5,788.430174
7.00579,4,791.423182
2.087128,1,792.498551
9.322345,1,793.576897
6.089271,1,795.423273
-0.616129,20,806.254685
-44.776719,60,828.557941
9.650814,3,829.791825
8.012784,6,831.183445
-22.673623,60,855.232176
4.329891,8,861.224921
6.02073,1,862.37783
-0.317007,11,872.309915
-37.519845,60,901.904124
7.415642,4,905.437234
9.004097,3,909.512438
1.761424,5,910.669125
2.030874,2,912.601057
9.02938,3,913.876594
5.564986,4,916.06802
-42.512062,60,938.687215
3.271398,9,942.935266
7.238223,1,944.160894
-30.537153,60,971.121204
6.801634,3,975.304861
6.063664,2,976.500885
7.604787,4,977.786828
-0.169363,3,980.561806
7.091442,5,984.182134
3.431839,4,986.406304
-43.865384,60,1018.310874
7.285288,2,1019.575392
8.456195,2,1020.770309
4.733006,2,1022.045577
9.684241,1,1023.251112
-10.189667,40,1039.242891
5.759598,8,1045.16322
4.650769,6,1048.825867
-6.228419,20,1052.883731
9.239207,9,1055.373611
8.29005,3,1056.659725
8.852139,3,1059.005052
6.227014,2,1060.864928
-23.055351,60,1079.584908
3.490801,1,1080.764786
5.021921,7,1084.350176
3.934896,3,1086.709429
4.934778,2,1087.840905
6.751157,1,1089.46904
2.70403,1,1090.650833
1.418807,6,1096.440711
1.117814,2,1097.663975
6.097311,4,1100.97809
0.575372,3,1105.92848
-12.038275,24,1117.40492
1.524013,4,1118.656739
2.598572,7,1119.902378
-5.800391,12,1121.365717
8.913652,2,1122.565913
2.642014,1,1123.625935
6.930163,1,1124.798107
-33.241186,60,1139.548144
1.233779,7,1140.868112
9.565877,3,1142.156575
6.420203,2,1144.45973
2.559115,5,1145.784451
9.244859,2,1147.02263
-3.671815,16,1155.375185
-11.763327,19,1159.455385
8.883844,1,1160.527251
-1.129422,44,1168.487576
-24.691888,60,1196.797839
