#{"t_start": 1785354503.4997852, "env_id": "None"}
r,l,t
-1.417182,32,6.589329
4.928895,7,9.154598
6.810439,7,11.915699
6.020507,6,14.682922
7.48069,2,16.215621
7.55133,1,17.795405
8.842021,1,19.370987
9.261899,1,20.977706
8.121473,1,22.527193
6.32863,1,23.743423
9.905915,1,25.352289
4.317193,1,26.999322
8.27996,1,28.570855
3.422656,3,30.15875
8.058305,1,31.588803
2.770218,1,32.979178
2.757518,1,34.411582
8.217321,2,35.879471
8.378394,1,37.174491
9.907857,1,38.665692
6.643711,1,40.122833
3.957746,1,41.620844
9.394518,1,43.162321
9.905232,1,44.58592
5.919174,5,47.284935
7.338749,4,50.044666
-25.737856,24,69.723452
9.239875,1,71.111258
6.648309,1,72.512483
8.30538,2,73.967422
9.208735,1,75.360437
6.636003,1,76.749979
7.815858,1,78.170481
8.710756,2,79.977134
9.768169,1,81.712858
9.096296,1,83.563464
9.156703,2,85.461014
6.646509,2,87.189151
8.786756,1,88.927577
7.080049,1,90.705401
8.249782,1,92.476396
9.470531,1,94.328291
9.853679,1,95.983513
9.906629,1,97.748718
9.741368,1,99.453272
6.201903,1,101.262603
3.779179,1,103.127402
8.876641,2,106.45768
5.197541,1,109.067199
7.563785,1,111.038754
8.87796,1,112.941676
8.579732,1,115.013815
1.553391,1,116.886047
9.907638,1,118.843244
-86.801924,60,163.293391
4.52771,7,168.13058
8.37315,1,169.527863
6.569907,10,171.459766
4.439335,1,173.068144
-74.478182,60,194.074662
-9.804195,60,210.021526
-9.433141,60,232.628134
9.908353,1,234.131856
-9.120512,60,252.860827
-7.678935,60,270.932395
7.994942,1,272.402647
8.607324,1,273.770596
9.907094,1,275.16083
-9.40414,60,282.827137
