#{"t_start": 1785359123.4918768, "env_id": "None"}
r,l,t
-3.055476,39,10.246213
6.429948,7,11.795266
4.195287,7,14.488456
4.199929,5,15.859675
3.416258,22,24.403597
0.299309,36,34.547195
5.4912,6,37.224702
3.404708,3,38.56073
6.83776,2,39.948635
2.435378,4,41.399808
-16.026201,60,52.434601
-10.357473,60,61.231706
-7.411707,60,70.573716
-6.883431,60,79.229138
-7.461127,60,86.691023
-8.92979,60,94.1688
-8.540236,60,101.654089
-7.85658,60,108.872195
-9.407012,60,120.344498
-9.266442,60,127.761389
-9.235804,60,136.82316
4.573554,4,138.232273
4.517962,3,140.180225
0.011195,3,142.769983
-6.393032,60,149.536132
-6.301073,60,157.492707
-8.082818,60,164.354779
-7.75195,60,170.892425
-8.376315,60,177.48847
-6.704532,60,184.233657
-9.677635,60,192.131653
-10.658736,60,198.679725
-10.505028,60,205.309813
-7.512854,60,211.958202
-10.050785,60,218.468975
