rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/loss,train/learning_rate,train/n_updates
0.9556666666666668,8,4,8.0,4.860418,6,56,,,
0.8543333333333336,14,8,13.0,3.084421125,12,184,,,
0.8036666666666668,13,12,13.166666666666666,2.3165183333333337,18,248,0.2198144793510437,0.00025,3
0.7529999999999998,12,16,15.375,1.91737975,24,312,0.34817737340927124,0.00025,7
0.6991666666666666,12,20,16.75,0.7906137,30,380,0.13055214285850525,0.00025,11
0.6326666666666665,12,24,16.291666666666668,1.116199875,35,464,0.35246846079826355,0.00025,16
0.5978333333333334,12,28,14.964285714285714,1.52194125,41,508,0.24994195997714996,0.00025,19
0.480666666666667,13,32,17.15625,0.79252959375,47,656,0.20931077003479004,0.00025,28
0.3951666666666669,14,36,19.13888888888889,0.23353974999999988,53,764,0.3663448989391327,0.00025,35
0.2273333333333335,16,40,21.775,-0.46216962500000014,60,976,0.35044676065444946,0.00025,48
0.053166666666666584,17,44,23.90909090909091,-1.0718859545454544,68,1196,0.2605569362640381,0.00025,62
0.05,18,48,26.1875,-1.7773014583333335,75,1372,0.07105592638254166,0.00025,73
0.05,19,52,28.78846153846154,-2.2472685192307695,82,1612,0.1635330766439438,0.00025,88
0.05,20,56,31.017857142857142,-2.6756314642857144,90,1852,0.1256183683872223,0.00025,103
0.05,21,60,32.95,-3.122258216666667,97,2092,0.06996960937976837,0.00025,118
0.05,22,64,34.640625,-3.4544233593750002,105,2332,0.019607510417699814,0.00025,133
0.05,22,68,36.13235294117647,-3.746824205882353,112,2572,0.04432385042309761,0.00025,148
0.05,22,72,36.138888888888886,-3.6695371388888893,119,2672,0.16308461129665375,0.00025,154
0.05,22,76,36.03947368421053,-3.6071007763157903,126,2876,0.1685348004102707,0.00025,167
0.05,23,80,37.2375,-4.4313667125,133,3116,0.11734876036643982,0.00025,182
0.05,22,84,36.6,-4.254913,140,3180,0.07344735413789749,0.00025,186
0.05,22,88,35.764044943820224,-4.049064674157304,144,3204,0.13863243162631989,0.00025,188
0.05,22,92,36.806451612903224,-4.2855724301075275,151,3444,0.14321419596672058,0.00025,203
0.05,23,96,36.958333333333336,-4.307657614583333,157,3676,0.36262980103492737,0.00025,217
0.05,23,100,37.88,-4.45554305,164,3916,0.10029691457748413,0.00025,232
0.05,24,104,39.96,-4.97456768,170,4156,0.07385560870170593,0.00025,247
0.05,24,108,41.64,-5.310033090000001,177,4396,0.06115340813994408,0.00025,262
0.05,24,112,42.98,-5.5591634,183,4588,0.04152607545256615,0.00025,274
0.05,24,116,44.01,-5.7302260799999996,189,4712,0.20831824839115143,0.00025,282
0.05,25,120,45.52,-5.91357216,195,4952,0.0785190761089325,0.00025,297
0.05,25,124,47.36,-6.378847710000001,202,5192,0.11841519176959991,0.00025,312
0.05,25,128,49.48,-6.90451165,208,5432,0.06412515044212341,0.00025,327
0.05,26,132,50.14,-6.904164229999999,214,5612,0.08972389996051788,0.00025,338
0.05,26,136,51.14,-7.077968060000001,221,5852,0.024759743362665176,0.00025,353
