#{"t_start": 1785277330.2218492, "env_id": "None"}
r,l,t,success,freeze_attempted,d_m,alpha_deg
4.593596,3,4.692731,True,True,0.0031169115997217826,9.404840800619953
-16.869587,60,17.752147,False,True,0.020998110389702503,68.93132057756371
3.711509,3,19.989873,True,True,5.392913372814778e-11,10.841645620234578
-19.47059,60,32.385995,False,True,0.011451530911645504,17.769422935400968
4.579235,3,34.410854,True,True,0.0024625775750159833,9.329952759809892
4.952846,8,35.889958,True,True,0.0005601588269704971,6.378315338134386
1.525969,14,40.31579,True,True,0.00466163336074776,9.826922986826391
2.208877,4,42.692832,True,True,6.129463807321225e-06,14.946521803757905
0.66661,10,45.19636,True,True,0.00227720637389629,12.469647394836036
7.459788,3,47.554148,True,True,1.1648439862389955e-05,4.175664679614468
5.739366,3,50.613314,True,True,0.00024275859868003614,7.392542496724602
-12.212351,60,64.567547,False,True,0.020085358705989948,23.729978673312676
-16.872737,60,75.080038,False,True,0.014948717003585403,24.676764348900846
-12.52892,60,82.820976,False,True,0.0025494230394597682,6.961859050882139
4.35321,10,89.30739,True,True,0.00016411066880515392,8.539382574927906
-1.966347,6,90.572626,True,True,0.0031811676157942545,16.6731335773889
4.79595,7,94.380453,True,True,0.002417118483855399,7.692030568698988
2.143221,2,96.580848,True,True,0.0001461132070093049,12.142486330527902
3.465588,3,97.69256,True,True,0.0027853976372130846,10.94578426644336
-15.455183,60,129.463949,False,True,0.020235601673870958,37.357231438483545
4.446655,20,141.893627,True,True,0.007443445989512314,6.958710553051786
-29.064228,60,168.912959,False,True,0.03148689835064026,19.759687569968612
9.809934,2,170.998478,True,True,0.000992971805470989,0.6549764599977134
-2.965887,30,181.803177,True,True,0.002385552142930557,14.810424938212702
1.602718,19,186.766065,True,True,8.751253525904161e-05,12.092696414621336
-1.805589,3,188.004007,True,True,0.004916936390936585,16.238249168710567
-2.465059,41,192.699582,True,True,0.004535789701794836,13.1136893840595
1.240228,6,196.097175,True,True,0.004758366503394162,14.183277849513711
6.038934,5,198.430383,True,True,0.0004308410820023055,6.712395747285113
7.643915,2,200.652121,True,True,0.005854897977507255,3.9592170928369526
3.727547,8,204.399688,True,True,0.008055531079242208,10.988494956696089
-18.278287,60,222.000212,False,True,0.012205659000326297,12.391552820538262
3.405544,2,225.219577,True,True,0.002149797562508186,11.213107829410193
-16.584289,60,234.551935,False,True,0.023411478780781265,25.094005589595323
2.237719,4,239.069014,True,True,0.003251995598476288,11.517124629333173
5.322204,2,240.366354,True,True,5.2279841518622274e-05,7.386656448076683
5.209616,2,241.748572,True,True,0.0024029409478811365,8.4703397164403
4.842288,2,243.048169,True,True,0.003488834223300232,9.408335653805421
-1.330448,27,255.706362,True,True,0.00956148938704261,8.337223935671936
6.777886,4,256.965889,True,True,0.00029711104827511445,5.6224746619480515
3.914402,4,258.218652,True,True,0.00272198639217728,10.436972487530506
-0.306728,5,260.443866,True,True,0.006509225122593939,17.910282230605375
-17.184202,60,272.45101,False,True,0.016222997311166776,20.81113358094049
-12.96257,60,285.33992,False,True,0.009101327518426305,35.71239543192006
-2.113698,23,294.696068,True,True,0.004980347472343445,16.992518539697517
6.082086,6,295.941096,True,True,0.0020334821339785614,4.44771821507435
3.872132,5,297.186183,True,True,0.006902030203641545,10.598338891554736
2.27555,10,298.632279,True,True,0.0025917738096476054,11.813781485054555
-19.812994,60,311.186723,False,True,0.036654023648202694,22.739980336919103
7.146587,4,312.404613,True,True,0.005384498784591541,5.0682554343771695
7.07269,1,313.541197,True,True,0.0028852617728235904,5.126876347567127
1.68115,1,314.623535,True,True,0.000620786008874853,14.853963467896353
4.76914,11,317.239799,True,True,0.0029855184805189384,6.357057849434418
5.274925,16,322.897578,True,True,0.002329438477612934,4.6961345983392615
