#{"t_start": 1785389184.6803477, "env_id": "None"}
r,l,t
1.10532,2,3.09266
4.754024,8,8.429202
6.029755,5,9.706869
7.006343,4,10.947806
-16.099391,60,25.767221
3.066262,6,27.104078
7.165674,3,29.531806
3.26532,3,30.709142
5.010784,4,33.015524
-2.012691,52,45.108281
-0.002899,14,48.731282
8.478958,5,50.04296
3.636264,20,51.783146
-12.060471,60,63.579441
2.819314,35,69.591493
0.192279,14,73.423934
2.498009,9,76.905308
1.622387,36,81.246659
-21.561736,60,92.230271
8.165269,4,93.504094
-14.991576,60,99.869767
7.324531,7,103.993029
1.229241,3,105.142092
2.558143,21,110.355525
6.365192,11,113.000889
-18.259186,60,122.924518
-22.199084,60,137.669931
-23.84505,60,145.865071
-0.47586,43,158.314987
7.784284,1,159.391798
6.376567,3,160.494421
-12.663767,60,182.239281
6.263128,13,186.019371
5.001102,6,187.29105
3.429989,7,188.709524
5.321893,10,190.156772
-19.569297,60,200.126596
2.836994,1,201.251628
2.091645,4,203.797002
1.628628,31,208.185413
5.685298,11,211.724445
-15.999101,60,221.671697
5.215296,13,224.398774
6.486661,17,228.894421
4.449217,1,230.637641
3.069829,2,231.693688
3.800209,2,232.798468
3.38034,1,233.995242
4.01407,1,235.020875
4.697275,3,237.311466
-2.469399,20,243.131639
3.244443,4,245.420674
6.120555,11,250.36616
1.829745,23,255.234637
-17.221716,60,271.173052
3.423606,4,273.643324
3.619504,5,274.895843
-12.062385,60,284.435018
2.883571,1,285.552849
7.451482,4,286.818185
9.539797,2,288.038743
7.597888,7,289.41382
0.143082,3,290.656594
7.444106,10,294.442767
-16.269412,52,309.357763
5.090818,20,313.385728
-14.053877,60,321.452599
9.165391,2,322.641568
-18.478925,60,337.012933
8.219327,8,340.711799
4.657066,10,345.156355
5.326833,16,351.931791
3.642557,11,353.381009
3.28928,10,354.86235
7.585413,4,356.031185
5.774931,8,358.486014
0.239018,8,362.164226
-6.035345,35,371.48974
8.101767,2,373.879827
7.132255,17,376.732661
5.184333,5,379.185636
2.293082,10,380.726285
2.108787,8,383.355099
-13.406953,60,396.834498
-3.910063,38,400.446796
4.278911,18,405.497345
0.371394,9,411.033357
-0.65197,10,415.569787
0.613177,5,417.967523
3.343483,14,422.91366
1.410283,34,433.486922
1.186167,4,436.345275
1.558613,19,442.410784
-6.713628,56,448.491674
6.848622,8,449.888818
7.082465,2,451.024852
7.196311,5,453.434036
7.790197,4,454.730883
3.864015,27,463.245965
-4.598847,25,468.452785
-2.693782,18,470.291918
-18.487399,60,480.119621
0.540093,1,481.16359
7.173348,3,482.345858
7.442368,4,483.521751
7.018616,4,484.687379
6.116431,11,487.09353
1.335907,33,494.841153
5.817949,10,496.353526
2.076623,39,505.163574
-4.76662,30,507.218271
1.943477,23,518.10048
7.338289,6,523.302178
-24.140774,60,538.723357
-14.678235,60,553.802851
6.336077,13,559.034805
8.292012,2,560.927546
7.510335,2,561.991287
4.263738,2,563.133794
5.181094,20,566.006401
8.694326,6,567.319088
-0.477897,56,576.449017
7.908625,5,577.727447
1.587809,1,578.760527
-25.849338,60,591.943641
4.785362,14,593.609927
7.681823,2,594.781165
8.711537,14,596.355765
6.684949,2,598.171669
-21.473353,60,611.852388
2.052857,9,618.864148
3.231698,5,620.86647
-14.083593,60,638.90182
5.540224,10,642.585485
4.753378,5,643.880826
-1.294883,30,654.287607
-6.292042,38,662.185937
9.117052,1,663.99801
-0.478383,7,666.33383
7.87935,1,667.416405
0.948815,2,668.6044
6.286487,3,669.856595
5.812871,4,672.062981
1.287576,2,674.247386
5.158016,1,675.38687
-27.183825,60,684.001348
7.133282,15,685.647696
4.585972,17,695.515875
-14.238348,60,704.970292
-12.293163,60,720.098097
-15.568521,56,737.136192
-13.834715,60,748.784375
-8.093173,49,762.750924
4.840762,2,763.910709
7.330836,1,765.030282
9.008015,3,767.281505
9.876779,1,769.207401
-23.061877,60,782.024764
-23.47144,60,794.791817
8.650799,6,797.189153
7.28063,1,798.343533
2.873438,16,805.593687
7.319259,6,806.834924
6.834621,3,808.074925
1.378096,8,810.608964
6.324581,8,811.89711
-6.615945,27,817.358903
8.137809,2,818.691903
9.456715,1,820.167777
6.822476,2,821.495341
4.572124,1,822.514035
-23.562475,60,834.754091
1.771085,33,841.353876
-18.952664,60,854.18284
7.221127,6,855.440049
6.895692,2,856.628215
7.934991,10,859.992135
2.833159,1,861.11877
5.823132,10,863.539945
0.865087,18,868.272927
-12.859465,42,876.415943
3.863805,1,878.343508
7.25702,2,880.355039
4.296601,17,884.212172
-13.208579,60,899.855715
-4.36815,29,904.259549
5.525773,24,913.421959
4.155813,3,914.613873
-1.733654,28,928.238995
3.048474,9,935.32785
4.757607,4,939.605822
1.171742,4,942.991204
8.905468,3,945.356148
7.874524,3,946.594504
-13.937752,60,957.863561
6.857096,15,967.198598
0.708438,3,969.514526
6.194515,6,971.741177
1.555101,7,974.419325
8.124973,2,975.552422
