#{"t_start": 1785375049.8603082, "env_id": "None"}
r,l,t
1.10532,2,2.732183
4.754024,8,8.105079
6.029755,5,9.353598
7.006343,4,10.677511
-15.788364,60,20.625764
3.066262,6,21.952759
7.165674,3,25.360103
3.26532,3,26.501345
-10.942942,60,46.699061
-21.918603,60,56.040664
3.330477,11,59.69196
5.924429,13,62.387342
5.979163,5,63.625468
4.56807,5,64.835269
6.487632,1,66.029921
-0.849667,29,72.498332
-18.751761,60,82.239923
5.674064,5,83.641096
4.499129,18,86.487213
8.954486,2,87.690122
4.911566,10,92.09854
7.184617,3,93.392598
4.894247,2,95.746192
-22.426608,60,103.534845
5.174324,6,106.045565
-15.162305,60,116.026604
7.771516,5,117.369389
7.195411,9,119.855217
6.860027,5,121.242974
-4.316166,25,126.733958
3.823963,3,127.898506
4.728909,14,131.95361
6.546196,23,135.814576
3.53365,3,136.955234
2.32685,7,139.265536
4.935342,5,140.650304
4.856714,1,141.814857
6.858903,3,143.785951
-22.312526,60,159.515655
-2.584716,9,162.08209
4.52931,7,164.490501
-21.201644,60,177.426744
8.639468,4,179.878583
5.010082,8,182.398958
-14.972734,60,196.964111
-1.178198,4,198.186692
7.90451,3,199.403303
2.957705,9,201.802312
9.908582,1,203.022708
-33.77572,60,216.143996
1.460226,1,217.279436
4.532007,4,218.536842
1.41383,3,220.440454
-18.250375,60,231.26879
-29.769503,60,240.788907
4.656098,4,243.077282
5.804251,5,244.28967
2.360922,1,246.220127
9.133243,2,247.323757
2.25451,2,249.558569
7.34313,1,251.357519
8.968661,1,252.5391
4.274133,3,253.753092
7.236187,17,259.421552
2.890253,3,260.616122
5.985187,4,261.948577
-19.580647,60,278.222623
-36.794427,60,292.317167
-37.085322,60,313.448023
2.852637,1,314.567386
6.979851,4,316.920071
7.869591,4,319.274947
8.185266,1,320.418612
5.884925,9,322.938899
4.086569,7,328.855597
-7.820133,23,339.170444
8.538799,1,340.353371
7.99625,1,341.551575
-32.547872,60,356.805207
9.644141,2,357.923923
-7.094835,16,359.563795
4.5089,1,360.748957
6.020464,7,362.160059
9.655264,2,364.266057
-0.534021,5,366.688604
8.873829,1,367.929242
-27.133054,60,381.304168
2.279182,5,383.664891
6.690336,2,384.822196
1.016927,10,387.482704
-31.876347,60,401.999692
6.652115,3,403.209739
6.867874,5,405.652781
1.897598,4,406.851819
7.37521,18,410.902466
-14.374849,53,426.150594
5.466838,14,431.164493
-6.372414,26,434.21483
9.232318,3,435.411307
8.675178,2,436.651456
-15.352543,60,460.637807
3.305467,2,461.822911
4.243394,9,463.151076
-24.034991,60,479.48116
5.502601,3,481.044517
-17.135067,60,489.933833
6.387495,10,494.526348
-1.566572,17,497.389352
4.411395,2,500.218937
8.217223,5,503.109069
-0.074605,4,506.084517
0.091292,16,514.217737
3.806381,6,516.646285
-14.522628,44,526.686239
4.561976,4,530.25999
4.321574,3,534.354096
-29.012183,60,551.596377
2.877513,1,552.727409
3.857342,4,553.927263
-24.863555,60,582.194401
-21.77282,60,607.882682
6.037268,2,610.164426
-0.267029,5,612.06958
-5.299065,29,618.901386
0.439387,1,620.682893
7.390708,4,623.734266
-41.259464,60,647.859298
8.676479,7,650.33762
-31.611716,60,669.329139
4.124268,3,670.602188
7.46705,2,671.729245
7.716476,2,672.91515
7.127185,1,674.06191
4.755987,9,676.689359
7.884976,3,678.600918
1.815658,2,679.731797
5.226272,3,681.080022
3.008425,2,682.276765
9.740327,1,683.326155
-19.869921,60,708.605833
5.477874,1,709.79135
6.918094,5,713.476082
6.683698,1,714.575314
5.747796,2,717.691222
8.277708,1,719.451343
2.232227,1,720.647836
7.508493,2,721.872329
6.062018,1,723.020449
8.2233,1,724.748158
7.116959,2,727.112309
8.701147,1,728.269834
7.487212,3,731.649903
7.199775,3,734.074396
5.921999,5,737.379369
1.670143,2,738.560295
-29.144648,60,750.208004
8.942167,6,751.737745
3.111314,2,752.865993
6.516136,7,756.414631
8.348049,1,758.368181
-27.499903,60,777.390286
4.532404,1,778.507433
8.055536,1,779.521998
1.345128,4,780.847785
8.72142,3,783.198607
6.554695,5,785.57158
-0.923438,6,788.139437
-26.384735,60,801.194105
6.375485,1,802.355516
0.809697,7,805.526528
8.519764,2,806.769948
5.173732,3,807.9633
5.316112,18,813.10003
9.540568,4,815.395922
4.002239,7,817.858955
4.861259,2,820.19487
4.625065,3,823.568741
9.079272,1,825.459605
3.780167,1,826.624163
-36.729003,60,840.980544
0.699358,2,843.897839
6.417998,5,850.190727
6.278726,3,851.487606
0.164839,1,853.38062
2.970333,3,854.611576
-4.165857,23,870.880561
7.14676,8,876.262887
7.676198,11,879.884897
7.504888,3,881.819367
-4.058234,34,889.927531
8.600152,1,891.059585
8.322336,1,892.221376
7.830793,4,894.528704
-32.417095,60,920.540961
7.332994,1,921.756084
4.842727,15,924.544099
2.030065,1,925.729709
4.607235,4,927.064609
-31.885978,60,945.642199
7.429189,9,948.324585
9.422078,2,950.221473
6.555271,3,951.483943
1.32893,1,952.631557
2.472758,2,953.838639
5.72481,7,955.230144
5.557006,10,956.736348
2.842278,22,958.693213
2.058495,16,968.71629
3.853364,2,969.861659
4.039357,10,974.464147
0.551964,18,979.720837
6.522378,4,981.440925
8.438741,1,982.623804
6.215903,4,983.894922
3.085515,4,985.101771
8.350067,2,986.325316
-32.000537,60,999.481714
4.837169,1,1000.583716
8.595465,2,1001.736539
5.267191,1,1003.645104
3.898944,4,1006.628393
6.318177,4,1007.951063
-37.749996,60,1037.268355
7.21079,2,1038.379049
5.711506,1,1039.585342
8.208913,1,1040.748916
9.908579,1,1041.97983
2.596722,4,1043.283659
-12.227065,35,1056.663322
7.58606,4,1057.944279
9.908323,1,1059.093658
6.527019,2,1060.305449
3.708256,3,1061.541882
9.851052,1,1062.735384
6.967396,1,1063.837942
8.12724,9,1065.303365
7.768319,2,1066.364768
-5.96461,15,1069.315809
5.208889,3,1070.545149
5.678417,1,1071.630382
-31.801098,60,1093.711925
-18.043003,60,1108.215025
2.211417,14,1109.939058
-22.118551,60,1135.42411
3.591057,1,1136.658756
5.810259,1,1138.532011
9.662366,3,1142.0762
4.76766,3,1143.280053
2.802048,1,1145.128008
-0.419497,18,1152.521849
8.784655,1,1153.640078
6.764581,1,1154.810729
-11.271951,30,1165.585338
9.908582,1,1166.718981
8.038036,4,1168.015506
0.081522,8,1169.372791
2.832748,10,1171.930678
7.899258,3,1173.117735
3.926865,1,1174.296342
7.442554,2,1175.567751
6.189367,10,1178.261358
2.540488,23,1181.378296
4.284047,4,1186.047822
-16.878517,60,1196.359134
8.663627,1,1197.504981
4.153382,12,1203.24779
7.827282,3,1204.472655
6.574103,1,1206.337602
6.114411,1,1207.604376
1.495837,9,1209.784961
7.431011,4,1211.046444
0.810929,4,1212.371454
