#{"t_start": 1785309798.3497977, "env_id": "None"}
r,l,t,success,freeze_attempted,d_m,alpha_deg
1.016261,2,2.877168,True,True,0.000489445378728923,15.692779091406155
7.76435,8,6.234492,True,True,0.0003064327959085428,2.2891080356025695
2.166222,5,7.425147,True,True,0.00472753023735714,13.621952523102205
4.620251,4,8.767402,True,True,0.009487853553049047,7.775861949081336
-2.48927,24,11.870502,True,True,0.0006914505249928822,15.355732865583294
6.333145,15,14.338883,True,True,0.002392543261902011,3.788596128982939
2.620756,7,16.670226,True,True,0.009444370464613107,9.710125872233231
8.052615,20,22.283831,True,True,0.007421987087384648,2.1946647703757116
3.155367,3,23.438539,True,True,0.004658547591333974,11.004720479563181
-13.098004,60,34.401916,False,True,0.013676527644611611,51.946251877987116
3.719334,13,38.961236,True,True,0.01039402612372466,6.571619729924611
6.356628,5,41.08003,True,True,7.424967452297499e-05,5.60374937810851
4.891016,20,49.12592,True,True,0.004394334904299109,5.315258910261543
-12.786701,60,58.434327,False,True,0.0035403099238477424,67.85173307401702
8.888338,29,63.308517,True,True,6.991580563003343e-05,1.6173218292682223
2.555963,6,64.609792,True,True,0.0006069309279973286,11.02727113953068
6.26423,14,67.34889,True,True,6.273201518648599e-05,4.234146849848043
-11.121761,60,73.306714,False,True,0.010014157762626886,69.07895948349024
8.478952,3,75.572909,True,True,0.00062985397954881,1.7099806119127106
6.043061,2,76.704793,True,True,0.0009871013040466633,7.989883198502657
9.057082,10,80.136743,True,True,1.5967818917969438e-06,1.6006970900945194
2.404332,5,83.461736,True,True,0.00018622818789307098,11.308843785885797
5.140903,11,87.463715,True,True,0.004772546014000753,7.8759370579786125
-1.810064,12,89.81606,True,True,0.01141025765168777,15.426238034563267
7.998969,6,91.024862,True,True,0.00450834403574395,2.6127974767953193
2.086569,3,92.149791,True,True,0.002855005129334831,13.327128008554297
3.350254,5,94.336539,True,True,9.118607952052216e-11,11.250385786372396
6.40382,5,95.626291,True,True,0.00018406739847477227,6.001079435377533
8.626846,2,96.784005,True,True,0.0031451953313694878,2.4545239222616924
0.620225,5,99.008669,True,True,0.00918443202702357,14.632925031210707
0.548306,6,100.43947,True,True,0.009495041197033293,16.210069697933218
-0.480183,11,105.828602,True,True,0.002049872135583705,14.184312626435792
-13.80487,60,118.186382,False,True,0.006873047404924576,33.03495708132965
2.442282,5,119.503717,True,True,0.002798205434418467,12.843516203182734
2.365776,14,123.659642,True,True,0.0016766386027552115,11.897420236252056
-0.453412,20,130.387801,True,True,0.007097528160333931,12.422513465837914
-2.598364,5,131.503234,True,True,0.0044477252387107235,17.22915846636054
6.408529,3,132.737468,True,True,0.002071964878418597,4.972954353406977
0.210168,14,136.389803,True,True,0.0021574031851743294,15.36979373365442
-18.227285,60,148.809977,False,True,0.007137696648430607,73.794666098411
2.695175,4,151.006428,True,True,0.004739967375054825,11.784247873476271
1.492514,8,154.438482,True,True,0.008622722989689961,14.063002306431832
-25.515496,60,170.4814,False,True,0.02374930936315759,20.597725129391222
6.252149,1,171.656197,True,True,0.004791648696846153,6.611600567727785
-16.858756,60,181.769829,False,True,0.023899559376462123,13.447356013379823
-0.557137,27,200.386711,True,True,0.005213656118220262,15.200183908435967
-1.262293,24,205.413698,True,True,0.004472794440657938,15.652320691233538
-6.578515,23,208.13292,True,True,0.004810938145604742,16.131673751874235
-26.730488,60,219.594881,False,True,0.009259311799287042,14.058027008349015
1.97433,1,220.718228,True,True,0.0024328613788709283,14.326404619029628
2.256884,19,225.275554,True,True,0.004404270971663512,7.230976999542193
5.938896,16,228.990361,True,True,0.007257010608053687,3.1005113878687456
4.835115,11,233.531018,True,True,0.00460964610060082,8.269062659081868
7.375175,6,234.784347,True,True,0.004069003771978404,4.779981080601897
0.666069,3,238.197006,True,True,0.00038266945726974505,15.990309322805743
-18.546613,60,248.61807,False,True,0.004502051755938465,38.1210167404497
4.797687,4,250.94353,True,True,0.005087090831764768,7.56276144354927
4.392518,17,253.144818,True,True,0.0070832401492455085,6.576202298539013
7.903169,1,254.159008,True,True,0.0011789688467463743,3.6272205356545397
-25.74309,60,278.312143,False,True,0.010037602199950129,63.361488397368205
-2.096063,6,281.508562,True,True,0.007124337097925093,16.864499306242273
2.502639,1,282.638576,True,True,0.004856949258460809,13.375244195336354
-18.682488,60,303.00666,False,True,0.016468149682758264,12.634197412013748
-0.395249,4,304.155674,True,True,0.000514269438434549,17.78491075371393
7.550168,10,305.46739,True,True,0.002300860440617959,3.353077590907365
2.319434,10,307.866894,True,True,0.004631438858961671,10.45292742257537
3.793847,12,312.332513,True,True,0.002348475320647583,8.484781382244623
-34.125442,60,325.471673,False,True,0.008823279886386202,31.687629746928923
-0.748863,9,328.993116,True,True,0.002798021480401776,16.19953282652815
7.323571,7,330.398288,True,True,0.004674040335145806,2.9115335479417954
1.862297,10,336.042384,True,True,0.004239026791453959,10.943371900284948
4.89239,1,337.073492,True,True,0.00016432658700170875,9.061338568880002
9.805271,1,338.273859,True,True,2.962857087359435e-05,0.1798120523871747
1.989044,6,342.230222,True,True,3.249686551072111e-05,12.006345310631158
-12.273455,54,364.941371,True,True,0.0012541180198289564,10.343624967083322
-24.470998,60,386.94378,False,True,0.01079725064714726,25.950818648937897
1.194816,13,393.09909,True,True,0.007562846480213471,13.525991812124674
7.765344,7,397.525063,True,True,0.001506703274723983,2.8523721565674247
0.714402,7,399.914327,True,True,0.000126893704880714,13.91315445576391
1.310897,4,403.112747,True,True,0.000292309899137172,14.94689036502932
-32.610907,60,429.79898,False,True,0.0072729264518998065,19.196168837845217
1.454233,10,432.116802,True,True,0.0010305342477953464,14.245665310827837
6.237191,4,435.52441,True,True,2.9692503530379284e-05,5.76312590975025
2.108992,8,439.072355,True,True,0.0009324275487694964,12.994819642034543
5.275585,2,441.271981,True,True,0.011210116083308283,8.332344519555779
1.000332,5,442.558443,True,True,0.007253381902264849,15.259358848260582
5.42906,1,443.863479,True,True,0.00024926348852203056,8.092953221218746
-0.804522,13,447.462192,True,True,0.0002548838576022117,16.657037351040103
1.902247,2,448.617687,True,True,0.004655256302247498,14.507182045374584
-5.623135,39,459.892722,True,True,0.0017874374185979543,7.522668994604104
