r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps,d_mm
1.068024,4,6671.746131,True,True,0.0076312064613001,15.878886165585085,54567,7.6312064613001
4.670829,9,6673.007349,True,True,0.0069822491581058,7.183261183501632,54576,6.982249158105801
-11.575315,60,6674.814976,False,True,0.0111779260748254,29.689797077755035,54636,11.1779260748254
-20.164896,60,6676.029611,False,True,0.004175416289665,30.84968444707652,54696,4.175416289665
2.079014,1,6676.036606,True,True,0.0007003122888634,14.136581136952897,54697,0.7003122888634
-14.75193,60,6679.632445,False,True,0.0232033708023445,21.076719737018287,54757,23.2033708023445
-13.348273,60,6681.406144,False,True,0.0032163098047563,47.45509638957945,54817,3.2163098047562997
4.906696,8,6683.117747,True,True,0.007124695562992,7.509918669853175,54825,7.124695562992
2.287211,1,6684.342571,True,True,0.0067771704619872,13.764791626140209,54826,6.7771704619872
-10.817139,60,6686.134675,False,True,0.0084652292161631,22.608496106349264,54886,8.4652292161631
-20.483484,60,6686.137668,False,True,0.0210434299194841,9.768701146782048,54946,21.043429919484097
6.130512,1,6687.550236,True,True,0.0048369621698291,6.83115305725852,54947,4.8369621698291
0.482783,5,6688.943259,True,True,0.0001310510288993,13.301859493156318,54952,0.1310510288993
1.006592,1,6690.304662,True,True,0.0001706172416469,16.069962853091834,54953,0.1706172416469
5.360992,7,6690.30965,True,True,0.0026161126572566,7.269327842099142,54960,2.6161126572566
3.27249,1,6692.051406,True,True,0.0112459337226584,11.990897279957728,54961,11.2459337226584
6.55147,1,6693.531464,True,True,0.0069395378707252,6.073337715167541,54962,6.9395378707252
4.434906,2,6696.310642,True,True,0.0013678330553553,9.694174624236457,54964,1.3678330553553
0.595747,1,6697.714034,True,True,0.0085551043047379,16.814842740220737,54965,8.5551043047379
-10.101908,60,6700.001837,False,True,0.0205551605820919,25.390907862334096,55025,20.555160582091897
-11.125932,60,6701.549306,False,True,0.0102687483529561,22.60793453585473,55085,10.2687483529561
-6.178463,14,6703.18901,True,True,0.0098054059397,9.251193586075232,55099,9.8054059397
8.682269,8,6704.819966,True,True,0.0119098925418806,2.0650152620092284,55107,11.9098925418806
-8.633408,60,6706.34728,False,True,0.0163123678669935,25.00474098670986,55167,16.312367866993498
-15.532872,60,6708.10883,False,True,0.0486606225664007,44.04723222562518,55227,48.6606225664007
-10.437379,60,6712.762224,False,True,0.0143097756410634,34.228067566046924,55287,14.3097756410634
0.200364,7,6714.693104,True,True,0.0047689798640891,16.527048260295327,55294,4.768979864089101
6.989025,1,6716.330066,True,True,0.0095998951078691,5.286064947564831,55295,9.5998951078691
7.498625,2,6717.878817,True,True,3.520152128604938e-05,3.0995439805958203,55297,0.03520152128604938
6.200485,1,6719.22526,True,True,0.0047659637306803,6.7048143351393445,55298,4.7659637306802995
3.490788,3,6720.704083,True,True,0.00181442760985,10.78385814575538,55301,1.8144276098499998
3.75141,1,6721.949535,True,True,0.0002567911580554,11.119953078933266,55302,0.25679115805540004
-8.594744,60,6723.614121,False,True,0.0047863508017735,22.02153428980176,55362,4.7863508017735
3.869395,2,6724.948204,True,True,0.0024408574730957,10.104444594265647,55364,2.4408574730957002
1.569826,1,6726.439414,True,True,0.0014856904661732,15.055204019924156,55365,1.4856904661732
-0.162827,4,6726.440269,True,True,0.0043927431170059,17.312792637547606,55369,4.3927431170059
5.850602,1,6728.174218,True,True,0.009526171918094,7.340089515110325,55370,9.526171918094
-11.959726,60,6729.508972,False,True,0.0050206790016654,14.03195887098251,55430,5.0206790016654
3.256373,4,6731.178031,True,True,0.0012899827604548,8.782212772517246,55434,1.2899827604548002
5.643862,2,6732.712921,True,True,0.0047544285935009,6.3113069363957495,55436,4.7544285935009
-15.187572,60,6734.330933,False,True,0.0029240295253781,33.12731080060149,55496,2.9240295253780997
0.079923,5,6734.333916,True,True,0.0113318212728055,17.005751926212362,55501,11.331821272805499
-4.689029,35,6737.040744,True,True,0.0119669031924887,8.104809380415773,55536,11.966903192488699
