#{"t_start": 1785367005.1153393, "env_id": "None"}
r,l,t
-3.055476,39,8.756569
6.429948,7,10.159277
4.195287,7,12.536134
5.177718,4,13.669453
3.75595,17,18.684932
4.774726,11,21.156708
-20.660668,60,29.364256
-13.130657,60,39.208474
-13.656457,60,49.765093
3.761861,10,51.164788
3.457425,9,52.558335
0.812274,59,61.977532
-15.559533,60,71.02587
3.360943,1,72.283422
-14.285185,60,79.160177
-13.376042,60,88.532787
-11.23536,60,95.47112
-10.716175,60,104.976765
-11.347319,60,112.92716
-7.698145,60,120.746221
-8.882853,60,128.959616
1.363847,3,131.115581
-8.299648,60,137.608088
-7.311723,60,143.715164
-9.025038,60,149.767856
-8.836374,60,157.128418
-8.151879,60,163.248036
7.528014,7,164.585388
-10.029281,60,171.844332
-8.694678,60,180.165784
-7.894752,60,186.443129
6.501015,2,187.614939
-7.242429,60,194.981567
1.479804,5,196.20603
-7.404064,60,202.559845
-8.619664,60,210.542434
-8.738283,60,216.626951
-7.138109,60,223.72054
-9.416538,60,230.797413
-8.08313,60,239.205009
6.370378,1,240.259255
-9.924168,60,247.501245
-9.011825,60,256.172337
-8.965904,60,263.61068
-7.200428,60,270.793163
-7.057921,60,278.731246
-12.020026,60,287.330417
-5.924244,60,296.141185
8.679173,1,297.244044
-2.640358,28,302.712282
2.545321,60,314.697489
-7.557138,60,322.221833
-8.683776,60,330.464504
6.598555,1,331.618257
-9.095195,60,343.465126
8.258969,1,344.503518
4.935064,1,345.632267
-10.248032,60,352.094614
-9.681713,60,358.968281
-14.785849,60,368.180548
1.305544,1,370.114538
0.51103,30,372.390095
3.456135,1,373.595432
5.410365,1,374.890373
-7.516976,60,382.726102
4.235751,2,383.841612
-9.11962,60,391.096772
-8.391269,60,397.207503
-7.405201,60,403.449836
-7.139369,60,409.876728
-7.889428,60,415.876325
-7.084958,60,422.038254
-6.486089,60,428.12151
-9.212292,60,434.38645
-9.881016,60,440.630444
-9.044762,60,446.800308
-9.293992,60,452.942376
-6.530518,60,459.39677
-7.486338,60,465.586858
-9.179904,60,471.751674
4.763439,33,477.011847
8.454313,1,478.08582
-8.328917,60,485.88238
-9.744797,60,491.999895
1.941312,7,493.291159
