#{"t_start": 1785367005.112336, "env_id": "None"}
r,l,t
2.018181,4,1.909966
-12.70917,60,16.130204
2.919489,8,17.551274
1.505006,6,19.860049
5.069322,14,22.40466
2.953162,1,23.497193
-10.822983,60,30.719868
5.876377,8,33.329243
-19.149693,60,40.889755
8.871974,12,43.454566
-14.184132,60,53.918337
-1.134496,15,56.576996
-1.92021,34,60.956238
1.713076,9,63.231826
1.422801,4,64.419532
3.401978,11,66.001257
-6.112987,49,73.88452
-16.074382,60,80.771332
7.994942,4,82.078809
2.44227,3,83.384537
-12.935933,60,90.424383
6.848858,16,92.302576
-9.697022,60,101.69533
-10.090068,60,108.710718
6.718574,13,110.379269
-6.568964,60,116.794095
-7.874883,60,123.507554
-7.165708,60,133.954404
-6.933967,60,140.062354
-8.241961,60,146.161344
-8.768333,60,152.300261
6.764381,9,154.8036
-8.042967,60,160.982003
-9.847304,60,168.247736
5.50387,9,170.603241
-10.356574,60,178.958449
-7.963127,60,185.160936
-11.819986,60,193.696237
-7.904725,60,201.085519
-7.24993,60,209.132254
-8.595769,60,215.143952
-10.442385,60,222.294488
-8.642173,60,229.40019
5.735259,40,237.055019
-9.292018,60,245.355093
-9.162918,60,253.985681
-9.517488,60,260.116387
7.381053,1,261.158749
-6.417035,60,268.491137
-9.709739,60,276.239706
-6.061431,60,285.070699
0.31572,59,291.641312
8.061725,1,292.679274
5.266073,1,293.861623
-7.962491,60,302.711279
7.288293,1,304.484535
2.180835,47,309.413959
7.23443,2,311.464904
-7.31974,60,319.788579
-10.428301,60,326.13272
8.862876,1,327.106997
6.624039,1,329.030102
-8.124789,60,336.702074
7.517401,5,341.045162
7.849075,1,342.270959
-9.551722,60,350.890699
-10.740827,60,357.553674
-8.289694,60,366.887433
0.844494,5,368.187548
-7.270501,60,380.444327
-7.133975,60,387.855084
4.175849,5,389.081985
-8.547661,60,395.142955
-8.472264,60,401.306952
-9.225933,60,407.720633
-9.674094,60,413.992742
-9.528253,60,420.022605
-8.585103,60,426.174771
-4.631752,60,432.278422
-7.655721,60,438.552536
-8.498765,60,444.710458
-8.678825,60,450.943568
-9.216779,60,457.272303
-8.742103,60,463.523233
-7.995544,60,469.783214
-8.757104,60,475.834121
-9.662756,60,483.350617
-10.210755,60,489.841419
