#{"t_start": 1785432288.2864127, "env_id": "None"}
r,l,t,success,full_task_success,freeze_attempted,d_m,alpha_deg,flag,true_is_iugr
7.911661,3,488.542923,True,False,True,0.0014836810738856434,3.139223822794768,,False
8.729047,2,490.045176,True,False,True,2.4750890987353807e-06,1.829719251404608,,False
-16.234958,60,513.623553,False,False,True,0.004777078176400461,27.437759992284246,,False
3.181525,9,515.789999,True,False,True,0.005879144102929501,7.652165836603339,,False
7.439064,2,517.09564,True,False,True,0.0002734349328772248,4.647219434397643,,False
7.166768,4,518.687001,True,False,True,0.0019151202970646803,4.597365324848464,,False
3.743645,4,521.750834,True,False,True,0.001768976888840367,8.699547585011159,,False
1.430863,9,529.019721,True,False,True,0.008114743868463486,13.786668568975138,,True
8.641109,6,531.855561,True,False,True,0.00018246584400323325,1.5281487801097287,,False
7.85396,12,540.157667,True,False,True,0.002411086092050962,2.604788731739501,,False
6.90056,2,541.479915,True,False,True,0.003240990023020014,5.36485794828119,,True
7.579658,1,543.01568,True,False,True,0.009309790190006748,4.219858172128534,,False
10.278124,5,546.173476,True,False,True,0.0003694078216247834,0.3825742805869211,,False
8.321299,4,551.576029,True,False,True,0.004136238873578244,2.5182606087428585,,False
7.664171,5,554.280808,True,False,True,0.0033557104692201706,3.942219772399274,,False
8.353895,8,556.352821,True,False,True,0.004236449039134144,0.874882995471623,,False
5.95873,17,563.470322,True,False,True,0.004757249050792069,3.997633483226426,,False
8.793182,8,567.722219,True,False,True,1.4877714491675854e-10,1.4994244801662682,,False
9.903891,1,569.370288,True,False,True,1.002249887355449e-10,0.002569528065068332,,False
-0.019367,6,572.429206,True,False,True,0.010068332184155475,17.42705993160643,,False
6.704817,3,575.547095,True,False,True,0.003522225561596157,5.552754662637181,,False
9.541149,3,576.972036,True,False,True,0.00540542893343661,0.7599500827274048,,False
6.639016,9,580.411392,True,False,True,0.00017765953268310253,4.20904561019229,,False
-6.152259,20,593.344972,True,False,True,0.00038097460035801684,16.05982982236012,,False
4.46035,7,600.562224,True,False,True,0.005273682637310262,6.5362609495318935,,False
5.313524,13,606.103262,True,False,True,0.002538602317741595,5.729320813610641,,False
8.724498,10,612.393958,True,False,True,0.00022999900932370396,0.9568319590342204,,False
6.465641,7,613.908092,True,False,True,0.0033491196043888972,4.975981000758485,,False
5.983639,7,615.604303,True,False,True,0.006010847483549971,4.522024971794981,,False
8.10743,4,619.620064,True,False,True,0.0003903312295462369,3.0553852898049456,,True
2.799379,14,624.066663,True,False,True,0.006589253961729326,11.863395587874704,,False
-10.211285,60,660.136746,False,False,False,0.011306016617061113,15.988722990655788,,False
-18.645971,60,686.684554,False,False,True,0.03018244145177744,23.433439177703892,,False
6.75686,5,688.665772,True,False,True,0.002612441000315406,4.568266963105603,,False
8.492701,4,691.60192,True,False,True,0.0003404997309567389,1.5160944793690982,,False
4.21602,10,697.286547,True,False,True,0.005263743310907482,8.009972184999151,,False
7.038128,3,699.033172,True,False,True,0.00036372682362299097,5.023465182777965,,False
6.156921,5,700.577722,True,False,True,0.008754691085126044,4.591083960993492,,False
8.625183,1,702.165641,True,False,True,0.003915461192768449,2.32576309817282,,False
5.283038,6,704.220722,True,False,True,0.007030681204270985,6.911874449134447,,False
-30.244686,60,733.535083,False,False,True,0.012052608058643517,45.59866285365265,,True
4.152189,2,736.453903,True,False,True,0.0045836088407105605,9.826517759555248,,False
-2.02652,8,744.659433,True,False,True,0.007310904703746648,16.591216582783627,,False
7.048367,12,748.218002,True,False,True,0.005736469578980984,3.0288208507032652,,False
7.680538,9,753.282787,True,False,True,4.51106513255084e-12,1.9893119586785355,,False
7.76735,2,754.919081,True,False,True,0.0014028337805504082,3.850097789758213,,False
7.413772,8,761.910591,True,False,True,0.0026478808418819895,3.12985492703428,,False
6.914682,8,769.873412,True,False,True,0.004934726633011593,3.6380213857175567,,False
9.906317,1,771.738063,True,False,True,8.112208821353661e-13,0.0025671311088479613,,False
9.908582,1,773.239836,True,False,True,5.724978379217997e-09,0.0025626147907257574,,False
7.322912,14,783.127425,True,False,True,0.00244048099726861,2.0662247460121774,,False
-21.417045,60,804.310447,False,False,True,0.02493875733843516,28.025612068101427,,False
6.826226,6,806.079073,True,False,True,0.0002356997951995062,4.406760226601611,,False
0.066111,5,807.655098,True,False,True,0.009726267580901215,16.850757397640816,,False
8.698195,4,809.115728,True,False,True,1.5923609865348795e-11,1.2415972280849985,,False
-0.987451,14,815.037339,True,False,True,1.944134651324994e-11,14.761465178027763,,False
4.158298,1,816.308892,True,False,True,8.809262522719956e-05,10.385784425988248,,True
5.327102,10,824.689605,True,False,True,0.002932885110144817,5.781814915806155,,False
8.521708,2,827.535618,True,False,True,0.004556778082034098,2.122281373018529,,False
2.860834,1,829.250726,True,False,True,3.0300085357426454e-12,12.726160402330308,,False
5.278803,1,830.923637,True,False,True,0.0018742080666047673,8.365526659042622,,False
7.456499,12,839.97167,True,False,True,0.008520508504908132,1.9284338163955212,,False
7.042563,2,841.708693,True,False,True,0.004858066000285652,5.7646955648519285,,False
6.264979,1,843.05919,True,False,True,0.0038265221366230832,6.587575451378739,,False
6.883269,4,847.287439,True,False,True,0.005879146198066151,5.04061492989171,,False
5.730271,13,855.351402,True,False,True,0.005820133098501,4.719719542184113,,False
6.597804,3,856.793445,True,False,True,0.006093546230646587,5.188585636990845,,False
6.485871,2,858.566658,True,False,True,3.5106331904011245e-12,6.771254157162758,,False
7.907327,2,860.242165,True,False,True,0.0009209162826269326,3.1899988483131043,,False
9.523028,1,861.495529,True,False,True,0.002629186966089241,0.701024805204478,,False
4.396033,5,864.295654,True,False,True,0.002478763868889907,6.7949186798057735,,True
6.622374,2,865.661559,True,False,True,0.005576235473117046,5.184281159361648,,False
6.584811,2,868.213845,True,False,True,0.00025286513142643713,4.635899263625296,,False
2.643893,6,870.124056,True,False,True,0.004357422221532167,12.715441611326671,,False
4.660141,1,871.501741,True,False,True,0.011690760003379468,9.488933500722588,,False
5.699247,1,872.923238,True,False,True,0.00599353536406048,7.608751084840364,,False
8.76941,5,874.419218,True,False,True,0.0030058546474406958,0.7198312871579495,,False
0.797993,12,884.365543,True,False,True,5.29633759374544e-05,14.517636610054188,,False
-17.12928,60,914.49969,False,False,True,0.023319277969624633,36.692907020856495,,False
7.823384,14,921.462965,True,False,True,0.004735866176879129,2.0666403410082226,,False
8.772575,2,922.833972,True,False,True,0.002126616286370662,1.9197621709121429,,False
6.728179,9,927.02955,True,False,True,0.006178003727422547,5.206822586022584,,False
6.296207,9,931.380787,True,False,True,0.0020956908506407287,4.659262583072214,,False
6.664397,1,932.719405,True,False,True,6.498194340307521e-13,5.860895334264935,,False
9.357462,6,935.609481,True,False,True,3.490189387500564e-11,1.1610604623969156,,False
3.630191,8,939.846417,True,False,True,0.004108914537174598,8.749016578251501,,False
-36.236284,60,978.626711,False,False,True,0.017056917751863025,11.057182019177715,,True
8.781908,4,982.980898,True,False,True,1.7180346034706417e-10,1.4999737514677316,,False
7.301466,1,984.637491,True,False,True,0.004737714669761039,4.717589835171044,,False
4.378549,4,985.943815,True,False,True,0.00571994409368831,6.705915731831992,,True
7.28737,5,988.582837,True,False,True,3.922093205765975e-10,4.670330530827558,,False
8.250284,1,989.847885,True,False,True,3.9204350396176715e-11,2.9990169968446607,,False
7.601919,1,991.530521,True,False,True,3.011610129846339e-10,4.169227879163104,,False
8.607424,3,992.996066,True,False,True,0.0007193274698023069,1.4374632859455259,,False
7.014862,2,994.563224,True,False,True,0.011816836930683448,5.125130674606794,,False
-0.318527,14,1002.919794,True,False,True,0.0042514991422079275,14.49444424892978,,False
-28.118709,60,1032.329121,False,False,True,0.007018310626283661,19.142039431297064,,True
5.662267,9,1035.250216,True,False,True,0.009283175656907993,5.039007343346149,,False
3.998155,3,1036.636693,True,False,True,0.0017728326586680873,10.200259105700113,,False
-26.97211,60,1061.377298,False,False,True,0.01758721477867521,12.152619484600587,,False
-31.660416,60,1086.5419,False,False,True,0.026895345344747114,35.85345022602657,,False
7.328461,2,1087.913535,True,False,True,0.006286900988732164,4.345079598133523,,False
9.012466,1,1089.272957,True,False,True,0.005771245087920241,1.6250395908729163,,False
1.921786,12,1091.079095,True,False,True,0.011904323461302737,4.748934211628706,,False
4.763376,2,1092.344267,True,False,True,0.002318687447940028,8.75165153939055,,True
-1.372267,13,1094.152779,True,False,True,0.005864297072498516,6.395780410984073,,False
6.418476,1,1095.350271,True,False,True,1.0247592264382732e-05,6.3068663999033845,,False
9.973939,9,1099.335907,True,False,True,0.002209074760437044,0.30488711283862135,,False
-0.862275,25,1115.859158,True,False,True,0.009514314062542226,9.21684557802688,,False
0.837674,4,1118.777267,True,False,True,0.0005021465241781689,15.15138565077888,,False
9.713693,2,1120.482967,True,False,True,0.0006033944740976265,0.3355110269184429,,False
3.158738,8,1123.532686,True,False,True,0.010380810353243366,10.893795251555575,,True
5.581783,5,1126.349339,True,False,True,0.0038978634024251077,7.13369503332791,,False
9.461197,1,1127.793926,True,False,True,5.174081996184299e-11,0.808235066064316,,False
8.729188,4,1130.41196,True,False,True,0.0025801435302879733,0.9150966475070661,,False
4.00044,7,1134.879232,True,False,True,0.004616766670182199,7.4301914121911485,,False
8.321687,1,1136.099598,True,False,True,0.0023454488788544605,2.8728367057737754,,False
8.45394,2,1139.009906,True,False,True,3.578192665211477e-05,2.479536746509663,,False
8.387611,7,1140.447046,True,False,True,0.0004668979708386898,2.104505781166877,,True
7.232847,10,1146.042904,True,False,True,0.0033983437740407628,3.366080101090826,,False
4.737467,11,1154.937395,True,False,True,6.572186302122862e-10,6.707464195940707,,False
8.954507,3,1157.513592,True,False,True,0.005803936481089009,1.5120753773207867,,False
4.162965,12,1167.626076,True,False,True,0.005623515330665167,7.324347294290804,,False
7.685956,11,1173.664248,True,False,True,0.0041923800714957,1.3708446757896695,,True
6.532879,7,1176.964694,True,False,True,0.006328354290324118,4.183090956346196,,False
8.249677,1,1178.451643,True,False,True,6.999571495800915e-09,3.00011326034799,,False
4.599929,2,1180.128932,True,False,True,4.715364372338886e-05,10.096496503716354,,False
6.922998,6,1185.815935,True,False,True,0.007486554936352325,6.995634974821835,,False
0.061767,25,1202.731042,True,False,True,0.008451492413541,15.21237622311077,,False
9.908582,1,1203.969711,True,False,True,9.911124464052576e-10,0.002563043701702192,,False
5.101691,2,1205.293066,True,False,True,0.003972211923572538,8.634683223636815,,False
8.388309,5,1206.854018,True,False,True,7.576037019951798e-11,1.5000503558981382,,False
-7.116176,47,1226.453115,True,False,True,0.009397453939928618,11.795646698539565,,False
6.931722,1,1227.805002,True,False,True,0.005443906079283606,5.38556474981405,,True
8.861221,1,1229.431018,True,False,True,0.005687184927397948,1.8981915868519297,,False
7.980066,4,1234.06909,True,False,True,0.010373084828867604,2.6756840094172265,,True
5.631479,6,1237.11094,True,False,True,0.004754973413505407,5.558803612198617,,True
7.486219,3,1238.594588,True,False,True,0.0003192791922720789,3.7245556941094846,,True
5.099981,5,1241.128138,True,False,True,0.00422201978347856,6.464675121385543,,False
7.601548,3,1242.609464,True,False,True,9.955638867003604e-05,2.8204026095519033,,False
3.108262,5,1244.370915,True,False,True,0.002210080560570813,13.042523546335751,,False
1.732142,1,1245.777099,True,False,True,0.001039219351040073,14.76226930366107,,False
10.072207,2,1247.055662,True,False,True,2.7678086655467254e-06,0.659427478652857,,True
8.297237,1,1248.361553,True,False,True,4.4230273843649967e-10,2.913417252135763,,False
7.471484,4,1252.476846,True,False,True,0.005750626788680227,3.23258059052786,,False
3.625791,6,1257.724657,True,False,True,0.006073399994940453,9.666299897109099,,False
3.704417,6,1260.433914,True,False,True,9.956990093540341e-11,8.999682446951217,,False
4.946695,3,1263.131467,True,False,True,0.00484389025186201,6.739094913079903,,True
7.085162,7,1267.121037,True,False,True,0.005954541939110214,4.589639691655919,,False
6.503544,7,1270.490687,True,False,True,0.01109095843848526,4.90545162556659,,True
7.752645,5,1274.933632,True,False,True,0.004430225444665416,4.774857455738053,,False
-21.435742,60,1303.290801,False,False,True,0.011112459268736347,31.65685167220235,,False
2.329372,2,1304.550128,True,False,True,0.0008832366606117345,13.25558219951708,,False
9.434489,2,1307.3265,True,False,True,0.005497969008888465,0.8639590137539842,,False
8.531727,6,1312.775149,True,False,True,0.0011625411633824653,1.3001024102771668,,True
9.81811,2,1314.199182,True,False,True,2.6053409653682235e-11,0.002562364749151098,,False
8.451135,3,1318.097283,True,False,True,0.005401216588999562,1.2608312019246388,,False
-14.666979,46,1336.704872,True,False,True,0.005879864394510506,17.75075245986759,,True
7.475704,2,1338.056542,True,False,True,0.0022198091934045347,3.44676289953094,,False
5.83715,5,1340.612349,True,False,True,0.004638898755677358,4.931255725621875,,False
8.372578,1,1342.014594,True,False,True,0.0013720232211361563,2.7794694760321192,,False
8.115003,1,1343.278014,True,False,True,0.008905862996845353,3.2528232626337488,,False
7.696833,6,1347.177147,True,False,True,0.00039301322675622225,3.057273356646461,,False
0.371869,20,1360.373366,True,False,True,0.006239533610583853,14.357587407289223,,False
9.756929,1,1361.648472,True,False,True,0.0010871579492692052,0.27301499899847725,,False
7.98106,2,1362.932932,True,False,True,1.2501519706758363e-05,3.335520756257015,,False
8.033376,1,1364.248253,True,False,True,0.0026006644660312326,3.393819110293919,,False
8.037315,4,1365.581995,True,False,True,0.004178561895395751,2.3620429711852724,,False
8.296503,3,1367.002813,True,False,True,0.005489705713918394,2.6687744742451986,,False
-0.767336,18,1372.840352,True,False,True,0.0038892198289516254,7.054345888930852,,False
9.841072,1,1374.204274,True,False,True,2.034587351216198e-11,0.11892729452767715,,True
9.908452,1,1375.478282,True,False,True,3.9361894299538847e-10,0.0025765870208048986,,False
6.65396,3,1378.057966,True,False,True,0.004628914730032337,4.591737283304142,,False
4.091873,2,1379.462517,True,False,True,0.010645842766544261,10.385964738503642,,True
6.158123,6,1382.432893,True,False,True,0.007083273795717564,5.67061114553496,,False
9.285646,2,1384.212531,True,False,True,0.002528813446606514,0.4798565294819071,,False
8.040678,1,1385.813808,True,False,True,0.009416877168722278,3.3878088769469117,,False
2.877743,7,1389.752889,True,False,True,0.010012446457460134,9.074380176741952,,False
8.250008,1,1390.953326,True,False,True,2.475538331018111e-10,2.9995141809142867,,False
6.048827,1,1392.499499,True,False,True,0.005318642704863275,6.978415700169662,,False
9.793103,1,1393.719504,True,False,True,0.0008283147316550571,0.21246775918817148,,False
3.42038,1,1395.011064,True,False,True,0.004814538219210142,11.720249799488375,,False
3.871019,6,1401.792089,True,False,True,0.004625163916647092,9.44602838940373,,False
-25.381802,60,1418.150034,False,False,True,0.0011995226737244891,25.159061183449843,,False
9.335057,2,1419.35428,True,False,True,0.002077976821153728,0.41987992744522107,,False
9.818344,2,1420.938922,True,False,True,1.3396065049666315e-10,0.002563222725203435,,False
4.117164,1,1422.450191,True,False,True,0.0015729485027581552,10.461142548845359,,True
8.514446,3,1424.200563,True,False,True,0.004758905004426841,2.232786916257191,,False
6.746343,2,1425.433487,True,False,True,0.004165914962252271,5.5252006413415575,,True
8.249563,1,1426.752968,True,False,True,9.187171301494601e-10,2.9999489719296513,,False
7.713392,4,1429.395101,True,False,True,0.0042133952622903535,3.8428455610810257,,False
5.002143,3,1432.407905,True,False,True,0.00880110540058049,6.535163554420592,,False
-0.712893,8,1435.708788,True,False,True,0.00494265231549926,15.041507976156675,,False
7.728818,5,1439.787557,True,False,True,0.0029405641143073757,3.5377864097947294,,False
5.956002,9,1444.312747,True,False,True,0.0034850531487318603,7.100754777035328,,False
8.762747,3,1446.966906,True,False,True,0.003320419023132017,1.9299982499293462,,False
-14.624673,60,1477.428249,False,False,True,0.004064749452201479,48.96844017892674,,False
8.589804,1,1478.701451,True,False,True,0.00180570365100169,2.3876589557113213,,True
8.189513,4,1480.079591,True,False,True,0.00430405219438686,1.492302332156022,,False
6.156635,6,1486.767701,True,False,True,0.0018067158892363757,4.545067641390736,,False
8.679425,2,1489.370832,True,False,True,0.0046806514796953365,1.489588363268343,,False
6.018578,4,1492.373789,True,False,True,0.0024989009297718464,6.135409254030629,,False
7.074147,9,1497.844339,True,False,True,0.002154425529392638,3.5341019826443003,,False
8.146985,2,1499.457256,True,False,True,0.0005992229714302089,2.9881733551125036,,False
7.280984,2,1501.15878,True,False,True,1.1452358237912987e-08,3.1389235081246554,,False
2.574005,1,1502.760909,True,False,True,4.181002262816278e-05,13.243146339380152,,False
8.057024,2,1505.55995,True,False,True,0.00011035781682355687,3.1980682387842583,,False
9.908582,1,1507.225665,True,False,True,4.1022596430906333e-10,0.0025623711498369895,,False
7.438662,1,1508.863532,True,False,True,0.004740270896182662,4.469917009205407,,False
9.284729,1,1510.232045,True,False,True,0.002603572184361913,1.1270983614610497,,False
8.172893,3,1511.982081,True,False,True,0.01182155573798275,2.859058071082071,,True
7.62369,1,1513.556152,True,False,True,0.0033747464191257576,4.133634809947032,,True
9.701107,1,1514.815891,True,False,True,0.001525202731789118,0.37895558858519507,,False
6.602351,1,1516.260876,True,False,True,0.00045136100083283755,5.975366875067827,,False
0.213492,1,1517.760885,True,False,True,0.008765121647236414,17.50389022910176,,False
5.097051,3,1519.469906,True,False,True,1.523733767620685e-06,9.842546034164261,,False
9.741981,1,1521.053816,True,False,True,1.8643392385442326e-11,0.3036953823330844,,False
9.906756,1,1522.440715,True,False,True,2.2293282497809486e-09,0.0025623469693841737,,False
1.329743,14,1533.190306,True,False,True,0.0012499162641911796,14.103946161012459,,False
4.044423,1,1534.554333,True,False,True,0.005530978661122578,10.594462925081453,,False
9.642725,2,1535.917156,True,False,True,1.4825378977136205e-12,0.25991836725753975,,False
8.009384,3,1538.773164,True,False,True,0.000937923442437382,3.169391933271194,,True
1.609011,14,1547.976407,True,False,True,0.009884899491956173,11.271442633529045,,False
7.494058,1,1549.358088,True,False,True,0.007794641115905304,4.368634071732009,,False
9.018851,2,1551.020627,True,False,True,0.00022233714659426632,1.4346885559784401,,False
7.772847,1,1552.213483,True,False,True,0.0005790628009262814,3.862025426260046,,False
6.625297,2,1553.518421,True,False,True,0.0022928108613685383,6.144124066559323,,False
7.413279,7,1556.665079,True,False,True,0.011004818542742364,3.0162734250834977,,False
7.503917,3,1558.00889,True,False,True,0.0026587277259509687,2.761750793963608,,False
10.203272,4,1559.442602,True,False,True,0.0003124710577919201,0.13381003177493367,,False
3.946102,3,1560.787814,True,False,True,0.004402082832094662,8.98455742530283,,False
8.2499,1,1562.119524,True,False,True,5.418658492481284e-10,2.999429827666136,,False
8.019146,1,1563.530024,True,False,True,0.000555194605580539,3.4134570910694344,,True
9.142366,1,1564.780689,True,False,True,0.0015548198606889644,1.3885895139072029,,False
7.543579,3,1567.660673,True,False,True,0.004416387759182376,3.4515159055992792,,False
9.90846,1,1569.02997,True,False,True,1.0833831054490872e-10,0.0025633781341964463,,False
8.752038,1,1570.265656,True,False,True,8.408448992215528e-09,2.0920020986830616,,False
4.464026,1,1571.57942,True,False,True,5.3515258439940094e-09,9.834121081730055,,False
7.909633,8,1575.659857,True,False,True,0.0018551156518536724,1.6221332779156972,,True
4.671311,2,1577.022333,True,False,True,0.006024229723780498,9.147879639778797,,False
8.250341,1,1578.293742,True,False,True,5.665403216004172e-11,2.9977818918307437,,False
5.266455,16,1584.181796,True,False,True,0.00013913117373470785,5.579004078602667,,False
9.205591,1,1585.354871,True,False,True,0.002348484247900729,1.2761558880177855,,False
9.698246,1,1586.963706,True,False,True,0.002320082941890137,0.38486182786476475,,False
-18.748022,60,1629.7972,False,False,True,0.0005329454578401607,11.19774557920783,,False
8.574421,1,1631.099581,True,False,True,0.010547816337794435,2.4248363469814134,,False
7.56104,1,1632.310442,True,False,True,3.5231196440792543e-10,4.241455017906711,,False
6.670258,11,1637.033709,True,False,True,0.0022673270049828427,5.506921490139097,,False
6.85854,4,1638.369709,True,False,True,0.0022960960936154653,5.7531556180468675,,False
9.299706,1,1639.674156,True,False,True,0.002467685374164447,1.1056414525220823,,False
8.298532,1,1640.997254,True,False,True,0.0012743973893957472,2.9128412150037604,,False
8.982125,1,1642.689367,True,False,True,0.006140505172957882,1.684220140387914,,False
3.74114,5,1646.577348,True,False,True,0.0020959371078630813,11.409401845748244,,True
-26.283361,60,1688.577324,False,False,True,0.001908564567696763,17.887658800375,,False
3.035768,1,1690.275471,True,False,True,1.098771004737209e-10,12.410641404970288,,False
7.942495,1,1691.860646,True,False,True,0.0025295350524306686,3.5571971490846317,,True
8.181283,4,1695.923556,True,False,True,0.003895831007757666,1.9951558295831855,,True
8.082708,2,1698.474631,True,False,True,0.0011948076750558402,3.0721232429052487,,True
9.748871,1,1699.802349,True,False,True,1.7273367114563253e-10,0.2911387990063995,,True
7.212976,5,1703.686441,True,False,True,3.2826924395055864e-10,2.9928577051170837,,False
7.502952,4,1707.587371,True,False,True,0.005665092249385953,2.722107711348443,,False
7.244061,8,1714.763033,True,False,True,0.00014330161422810607,4.5851029891723805,,True
7.854998,2,1717.390509,True,False,True,3.462888013178453e-11,2.959169237257375,,False
8.194173,1,1719.027699,True,False,True,0.0006144814101588669,3.1004989348400165,,False
5.615008,3,1721.910539,True,False,True,0.004204689210304999,7.541101847826821,,False
5.33384,2,1725.347642,True,False,True,3.7856841465840757e-06,8.311457653422552,,False
3.121551,3,1728.367105,True,False,True,9.583812007885051e-09,12.004407317705175,,False
8.381331,5,1731.402487,True,False,True,1.447679198740559e-10,1.4879847827652977,,False
8.183346,3,1733.983129,True,False,True,0.0050093061000300405,2.5554910580762265,,False
8.271611,1,1735.308144,True,False,True,0.011627459806471258,2.972671451835081,,True
8.15922,10,1742.512712,True,False,True,0.003008637569243189,0.9621548377825726,,False
4.90752,1,1743.695173,True,False,True,0.009693189553000543,9.041413052078244,,False
8.251092,1,1744.934021,True,False,True,2.5705887869709176e-09,2.997556163243701,,False
