#{"t_start": 1785432288.3210819, "env_id": "None"}
r,l,t,success,full_task_success,freeze_attempted,d_m,alpha_deg,flag,true_is_iugr
8.344732,2,964.337833,True,False,True,0.0071724358543443,2.807180413124545,,True
6.745389,1,965.98695,True,False,True,0.00014642114234142238,5.716821333617302,,False
-34.892864,60,1011.496303,False,False,True,0.02512396351336697,42.548901764190624,,False
9.722369,3,1012.728652,True,False,True,2.5618638462446042e-09,0.00256275885934834,,False
1.087094,2,1014.03677,True,False,True,0.00040334481391301243,15.589969385912996,,False
3.166005,16,1017.299817,True,False,True,6.753486381239071e-10,8.262262203389517,,False
-1.802805,20,1022.819595,True,False,True,0.0021967918528094077,11.759781644963303,,False
9.327701,5,1026.623585,True,False,True,0.00397551054813735,0.7955344414754357,,False
9.304069,1,1027.982943,True,False,True,0.005636366872877302,1.099825392429585,,False
4.548391,25,1040.005938,True,False,True,0.00451453175067436,6.3348516291692345,,False
6.030652,8,1041.473166,True,False,True,0.0038250209328326164,4.71293180638723,,True
4.613025,1,1042.768969,True,False,True,0.0019477685277664407,9.566863848323688,,False
0.95101,15,1045.932294,True,False,True,7.15984792460482e-05,14.1612961939025,,False
8.285066,3,1047.273961,True,False,True,0.0013196221318603368,3.0586169502719467,,False
9.906053,1,1048.608832,True,False,True,1.0377407266837224e-10,0.002562569563169891,,False
5.953398,3,1050.217003,True,False,True,0.0037510634573541383,6.86043949168727,,False
5.502464,3,1051.483753,True,False,True,0.003864368459391407,6.634503193321979,,False
6.919766,4,1052.844005,True,False,True,0.0032826260897828416,3.4780940049601123,,False
9.818579,2,1054.167688,True,False,True,5.958448640650952e-10,0.002580036859958765,,False
3.086967,10,1058.642378,True,False,True,0.004780669580729855,11.873705736925109,,False
3.096471,2,1060.018392,True,False,True,0.0018882630856062134,11.56162362095277,,False
7.679575,4,1062.640728,True,False,True,3.602799964184944e-05,2.9906562997588355,,True
3.982395,4,1064.121959,True,False,True,0.0023359924908606285,10.110273933665223,,False
4.293976,16,1069.852655,True,False,True,0.006413202808583414,6.7875674892134,,False
4.293467,17,1075.610556,True,False,True,0.000653763569673435,6.134210282874104,,False
7.525917,2,1078.308124,True,False,True,1.071508124429882e-09,3.0003021603132414,,False
7.229792,9,1079.918692,True,False,True,0.004194457802117848,4.364342543620056,,False
7.115974,3,1081.309439,True,False,True,0.002430377697007685,3.280595007091114,,False
9.908466,1,1082.506006,True,False,True,1.4858618539586904e-09,0.002581677112689177,,True
7.357537,2,1083.846092,True,False,True,0.004218189493698999,3.552052541057011,,False
9.779169,1,1085.205148,True,False,True,3.2256081917859253e-06,0.23648471994471018,,False
-24.376367,60,1113.075948,False,False,True,0.002315960144790506,13.817351503118632,,False
-9.194659,60,1149.002502,False,False,True,0.014940386113351078,14.810349961833287,,False
0.465257,13,1158.732293,True,False,True,0.0040793379533596895,12.730572418816418,,False
5.682833,2,1160.00007,True,False,True,2.610368621952519e-06,6.648143646584118,,False
6.05115,3,1161.750694,True,False,True,0.006093607333255296,6.2491067294235325,,False
9.908032,1,1163.052495,True,False,True,1.9985905772581517e-10,0.0025688159239985707,,False
8.277247,2,1166.19952,True,False,True,0.005998626487511594,1.4275555344295596,,True
8.193888,3,1167.588397,True,False,True,0.000936034322427741,2.1948293639520258,,False
8.80522,8,1171.990787,True,False,True,0.0020858314185603303,0.4271688096998015,,True
7.193457,3,1173.627131,True,False,True,0.00013592489195079832,4.1977261831165515,,False
2.835373,2,1175.166187,True,False,True,0.0013485644122350278,12.81691076889169,,False
1.017381,8,1180.091355,True,False,True,0.0046873585277371,12.306966351945944,,False
7.574595,2,1181.784184,True,False,True,1.2877674822331375e-08,4.241955892130886,,False
7.546069,4,1185.784249,True,False,True,0.005899825996139283,2.2730747269202585,,False
6.627044,1,1187.532022,True,False,True,0.0003296829300442666,5.928874141950195,,False
6.962121,2,1188.898579,True,False,True,0.00585986966420859,4.760306614537524,,False
8.902567,2,1190.243555,True,False,True,0.0018490701646440577,2.5891431654438426,,False
1.930904,5,1191.62564,True,False,True,0.00372011819090862,13.420249756069847,,False
6.465443,3,1192.985409,True,False,True,0.00994771839144677,5.854510846632505,,False
9.919679,5,1195.656282,True,False,True,0.0029717809301620947,1.2563292719214858,,False
2.527997,3,1198.380248,True,False,True,0.005965632328686755,12.465556005467205,,False
9.429549,1,1200.077276,True,False,True,0.004292842130364319,0.8711587551786515,,False
9.799308,2,1201.334057,True,False,True,0.00013412896110493117,0.0356442321460829,,False
4.141843,17,1208.334944,True,False,True,0.0022807440525214606,7.053513571870693,,False
9.114854,12,1210.078053,True,False,True,0.0004271330429350892,2.147543954545042,,False
5.528951,3,1211.462087,True,False,True,0.0025252257146810174,6.667335449393689,,False
6.311491,7,1215.499737,True,False,True,4.874435165615994e-10,4.958649488342615,,True
8.171063,5,1219.452496,True,False,True,0.00412912008183575,2.0921221692073564,,True
7.081554,3,1220.863831,True,False,True,0.0025063264793940675,4.004063653640395,,False
7.751595,2,1223.573012,True,False,True,0.004855957486827087,3.7555645657903605,,False
8.009632,4,1224.990564,True,False,True,0.0012525879307332642,3.1907098508674374,,True
0.878911,5,1229.40034,True,False,True,0.0006284301718727115,15.657536879357243,,False
6.004665,3,1232.663965,True,False,True,0.011976003808872999,6.029446069904843,,False
6.760453,11,1239.779114,True,False,True,0.005252507031351911,3.5978864220693803,,True
5.836562,7,1242.575794,True,False,True,0.0017252415953146348,6.632715559354783,,False
6.278329,9,1248.325877,True,False,True,0.006099616689510253,4.932827368711628,,False
9.29777,2,1249.958944,True,False,True,0.0023805501722803622,0.4421560359312986,,True
7.99956,1,1251.181093,True,False,True,0.003974069739427621,3.456406074011197,,False
8.307825,2,1253.722879,True,False,True,5.875320939132009e-11,2.9999778047711447,,False
3.738645,2,1255.129699,True,False,True,0.0044259165409726575,11.091384750881181,,False
0.316347,2,1256.468702,True,False,True,0.005111811848581904,16.882660276139372,,False
7.950735,2,1258.869744,True,False,True,0.0031038534144149014,3.3700848710589604,,False
3.609396,7,1261.690642,True,False,True,0.005110231045118161,8.792127269125613,,False
7.354917,6,1264.614776,True,False,True,0.002789692811623015,2.4837823762621425,,True
7.246113,1,1265.875282,True,False,True,9.092801234330226e-08,4.812580097712343,,False
9.777526,1,1267.087364,True,False,True,0.0009470149848257337,0.23883099882923936,,False
1.483659,4,1268.876724,True,False,True,0.005099688820911934,14.856395346198786,,False
3.454938,5,1273.189162,True,False,True,9.626911603600758e-06,10.830729125439008,,False
8.251048,6,1276.278024,True,False,True,8.726650802553743e-10,1.5729526553891704,,False
-40.079948,60,1305.89185,False,False,True,0.011622856748415206,50.33489599901944,,False
9.134104,4,1309.903505,True,False,True,0.0007475263030091162,0.5835608793332622,,False
7.226419,6,1315.373943,True,False,True,0.011056351432542745,3.397331607042002,,False
6.577323,6,1321.333912,True,False,True,0.00519952966880493,4.66569840980834,,False
7.873343,3,1323.019931,True,False,True,3.2859023418874145e-09,2.916399252042337,,True
-23.836467,60,1351.023646,False,False,True,0.026928768565827474,34.40220732204396,,False
7.992487,3,1352.33559,True,False,True,0.0046644854458279565,3.068102897031039,,False
9.908582,1,1353.720093,True,False,True,7.203226444283698e-11,0.002562511249734257,,False
3.185334,1,1355.004807,True,False,True,0.00039514542861520275,12.141149748636357,,False
-11.288439,35,1371.354274,True,False,True,0.008540167395549032,15.738917073972134,,True
2.168523,13,1380.654405,True,False,True,0.0005691503305909548,9.933750519751728,,False
8.236942,3,1382.397173,True,False,True,0.0017033336728170794,2.685544813621331,,False
10.259257,2,1384.180311,True,False,True,0.0004804578497571155,0.2635515850013668,,False
10.038043,2,1387.123331,True,False,True,9.144847337263384e-11,0.002562465166958626,,False
-8.925976,50,1405.548865,True,False,True,0.0022695066264967396,16.876606151770538,,False
5.919873,2,1406.900711,True,False,True,0.004296068188492789,6.41330637989691,,False
7.830974,1,1408.177459,True,False,True,0.004188838134458306,3.7610455551294177,,False
6.718669,1,1409.511392,True,False,True,0.00043495527650435316,5.765358530874495,,False
4.184879,1,1410.731265,True,False,True,7.179722007893963e-10,10.337760582746391,,False
7.441737,5,1412.183848,True,False,True,0.0062662216388120855,3.1443909378763912,,False
2.502371,4,1413.68839,True,False,True,0.000483671201365825,12.994134835386877,,False
7.810383,11,1416.73243,True,False,True,0.006162119193660394,2.6796843713995395,,False
4.16295,5,1420.89625,True,False,True,0.0014797308939878007,10.110562515751782,,False
6.026324,8,1428.046971,True,False,True,0.004549786338912971,5.2389720272357625,,False
8.936988,3,1429.357404,True,False,True,6.625023273032493e-11,2.997760030941094,,False
2.903042,1,1430.996219,True,False,True,0.004017774999113717,12.65270010767558,,False
8.355474,2,1432.375234,True,False,True,0.004452315404736979,1.4986644565865144,,False
6.703102,2,1434.134604,True,False,True,0.009052905706634841,5.5086493179273015,,False
-5.381955,29,1451.004848,True,False,True,0.009056974802725819,13.978487253489185,,False
5.344859,17,1458.777677,True,False,True,0.008018509586658465,4.819382808071441,,False
3.240192,7,1460.200378,True,False,True,3.7661714601106185e-05,8.883798107278905,,False
6.472445,3,1464.34809,True,False,True,0.0001015376406696758,6.069951110492743,,False
8.370116,1,1466.070649,True,False,True,0.0008342888705281883,2.783569240859563,,True
2.919542,4,1469.102252,True,False,True,1.3686096190373975e-08,11.87814081332519,,False
7.241591,5,1470.515143,True,False,True,0.00014924143850958123,3.0193598939265294,,False
-30.417361,60,1517.721918,False,False,True,0.03263291294163862,2.9028956880367276,,False
7.589501,11,1527.762874,True,False,True,0.003975927272448173,4.251456840389508,,False
9.908436,1,1528.979767,True,False,True,3.768854649582125e-06,0.0028319214972217584,,False
4.503067,1,1530.294808,True,False,True,0.00015443055800005902,9.763808017558153,,False
6.146953,1,1531.661994,True,False,True,0.0045331590297397716,6.80121341186699,,False
-44.729633,60,1572.855945,False,False,True,0.025879977641092344,5.700487715415491,,False
7.377725,3,1574.29011,True,False,True,0.004257503952164923,4.077709156952335,,True
3.240873,5,1578.258077,True,False,True,0.004572689986508068,9.874773036653696,,False
6.600611,5,1580.119739,True,False,True,0.004765607609135579,5.578095151418413,,False
9.888112,1,1581.336693,True,False,True,0.00016507834298770232,0.03980083636977508,,True
6.470841,3,1582.695851,True,False,True,0.005548532160009323,6.226523243748977,,False
6.869953,8,1585.326209,True,False,True,0.002045488138190368,4.7599105974267815,,False
7.902592,2,1588.207875,True,False,True,0.003041856740624681,3.226525132013302,,True
9.575707,3,1589.597907,True,False,True,0.001444715062471534,0.28735773001553816,,False
5.728534,3,1591.014516,True,False,True,0.005166289829903026,6.815494377470258,,False
8.889612,2,1593.626598,True,False,True,0.002110679899793213,1.693603106571709,,False
1.024339,5,1598.075412,True,False,True,0.010343178418079288,12.814426255564037,,False
7.169777,5,1600.653037,True,False,True,5.458133136555249e-05,4.255227363581971,,True
5.32786,8,1607.794714,True,False,True,0.009062428345150902,4.637649233843624,,False
8.380711,9,1615.496016,True,False,True,1.2770426995611609e-11,1.3453006091075883,,False
4.226982,1,1616.725288,True,False,True,0.0046193720672208435,10.26530380349475,,False
-28.169151,60,1648.251539,False,False,True,0.01148548726208708,33.69657496886099,,False
8.101393,1,1649.576359,True,False,True,0.004534260027117793,3.273136836068715,,False
2.965481,1,1650.89819,True,False,True,0.0023042858130804195,12.53898321273216,,False
1.792748,2,1652.151306,True,False,True,7.110158492703005e-05,14.57330196088273,,True
2.509646,1,1653.372304,True,False,True,0.007279920371520689,13.364031382323665,,False
9.5717,1,1654.667201,True,False,True,0.0028656743284531413,0.6150230428904461,,False
3.2417,15,1663.964771,True,False,True,0.0025473058968311204,8.606934242976996,,False
3.727574,4,1669.855835,True,False,True,0.00820307424265812,10.018023736411951,,False
3.06824,1,1671.080299,True,False,True,7.97965926147394e-10,12.352072862002252,,False
8.302763,6,1677.038013,True,False,True,0.00598612196197075,1.7480182688445798,,False
8.588339,4,1679.903618,True,False,True,0.0007490010696852111,1.9920864629233523,,False
8.424278,4,1682.525252,True,False,True,0.0007954864733220393,2.6877331929807236,,False
10.123246,6,1685.713101,True,False,True,0.004737413962928715,1.2260746339402653,,False
7.843071,1,1686.980103,True,False,True,0.0019329360531514436,3.735193256173542,,False
6.045535,8,1697.243355,True,False,True,0.001930944657835344,4.403414410585767,,True
8.388228,3,1701.047185,True,False,True,0.00949694955694196,2.2657956342746215,,True
3.645551,7,1706.223859,True,False,True,0.008250963094682939,9.545125593225956,,False
4.518737,4,1710.284282,True,False,True,0.00833745680287526,9.077812217504388,,True
9.881661,4,1713.03147,True,False,True,0.0002148976639323868,0.19196966987917177,,True
5.765076,3,1717.350315,True,False,True,0.010632540518370023,6.6338203175680155,,True
9.676287,1,1718.988861,True,False,True,0.002283627729541719,0.42558066003911216,,False
